genes	logFC	logCPM	LR	PValue	FDR
ENSGMOG00000002259	-1.36135248181153	-1.68738863810287	7.04261793521083	0.00795926077759549	0.112215146096971
ENSGMOG00000015403	-0.472485624577234	9.6272026677419	7.0414554888892	0.00796442821228682	0.112215146096971
ENSGMOG00000016812	0.593609376266468	0.936542536854521	7.03970592003542	0.00797221205780123	0.112248092313837
ENSGMOG00000013702	0.304836113113339	4.07279734795216	7.03153121756949	0.00800868460737032	0.112684652431211
ENSGMOG00000013667	-0.408795117846745	2.65007575751978	7.02765373966889	0.00802604413096554	0.112851874264388
ENSGMOG00000016302	0.81271133741235	-0.474490818134177	7.01406125889794	0.00808720237445071	0.113634289396423
ENSGMOG00000008662	0.309971081636848	4.28135415343243	7.00764706380217	0.00811622785224033	0.113964444630947
ENSGMOG00000016154	-0.245440507808698	6.82622789062631	7.00590513878655	0.0081241287842036	0.113997730856902
ENSGMOG00000013977	0.538162853683187	0.964688458234593	7.0041356924225	0.00813216260109342	0.114032835167577
ENSGMOG00000016488	1.46276096099093	-2.50470588119785	7.00164841229443	0.00814346934094291	0.114093553104204
ENSGMOG00000013758	0.742122503596995	0.328066576807914	7.00074881500574	0.00814756271136605	0.114093553104204
ENSGMOG00000010764	0.500125825299963	1.42100505449056	6.99727315140137	0.00816339754896751	0.114223952620646
ENSGMOG00000002611	-0.246668328422394	7.53492244826956	6.99624032350836	0.00816810909265031	0.114223952620646
ENSGMOG00000019996	-2.88022597506958	-3.7798438312989	6.99505958780675	0.00817349876851755	0.114223952620646
ENSGMOG00000003327	3.00457214894779	-3.77668808995664	6.99040515619143	0.00819478020096691	0.114443769839113
ENSGMOG00000001799	0.414626972372218	2.24145213284465	6.98472909142164	0.00822080957274545	0.114676471860703
ENSGMOG00000002556	-1.1601876979377	-1.6883662426196	6.98434597549786	0.00822256951487503	0.114676471860703
ENSGMOG00000013635	-0.257073018346408	5.04563908584302	6.98289974308317	0.00822921663221186	0.114680200853271
ENSGMOG00000015211	0.966834436843159	-1.07093403414707	6.98186760413901	0.00823396387051093	0.114680200853271
ENSGMOG00000012776	-0.91515109971191	-0.867581865462006	6.97260791897445	0.00827667854673358	0.115197282163281
ENSGMOG00000010359	2.26563765283238	-3.40753902319589	6.96616644744804	0.00830652652475581	0.115473678615134
ENSGMOG00000014418	0.532758909739089	1.09215869612399	6.96590485239496	0.00830774100743432	0.115473678615134
ENSGMOG00000016020	0.28568587623409	4.69662726489545	6.96395320504406	0.00831680747194232	0.115521800821528
ENSGMOG00000009300	-0.525544721743631	2.06480266595285	6.96238216799851	0.00832411314829081	0.115545417054356
ENSGMOG00000015575	0.587343977420061	0.789637906497093	6.95563411225617	0.00835556787495316	0.115903984257342
ENSGMOG00000016946	-0.25394162107968	6.01286342976039	6.95400042945542	0.00836320123197429	0.115923350130519
ENSGMOG00000013383	0.295580264989755	3.97120420963868	6.9526052659851	0.00836972575957628	0.115923350130519
ENSGMOG00000008134	0.274979884529871	6.71213440543175	6.95150240600231	0.00837488700581255	0.115923350130519
ENSGMOG00000015162	0.817328951692185	-0.593865063128315	6.95052600419183	0.00837945916142599	0.115923350130519
ENSGMOG00000019648	-0.287826730002743	4.54343915243984	6.94057203747939	0.00842621617428912	0.116492014755615
ENSGMOG00000008427	0.395572277979322	2.81911552639211	6.93789397939968	0.00843884139745812	0.116494984110488
ENSGMOG00000009058	0.256956472812623	6.69480402454906	6.93642983189289	0.00844575203997991	0.116494984110488
ENSGMOG00000013837	-0.405664887573775	11.6871082112988	6.93552373646526	0.00845003162809046	0.116494984110488
ENSGMOG00000015335	0.311904442950956	5.29320738997413	6.93374558898981	0.0084584364649021	0.116494984110488
ENSGMOG00000009270	-0.328327055295652	4.49465072271278	6.93214409002532	0.00846601365228963	0.116494984110488
ENSGMOG00000007428	-0.732871462084878	0.154285995055948	6.93204413929209	0.00846648678035877	0.116494984110488
ENSGMOG00000005271	0.943486775005618	-1.03416447155955	6.93166990746953	0.00846825848921418	0.116494984110488
ENSGMOG00000019527	0.40271315689775	2.26265297581365	6.92904597191433	0.00848069152930535	0.116494984110488
ENSGMOG00000016009	-0.346291950032898	3.27796949598151	6.92872362186374	0.00848222021401743	0.116494984110488
ENSGMOG00000009117	0.317574507552545	3.32656741792282	6.92857054422374	0.00848294625478304	0.116494984110488
ENSGMOG00000000746	3.95955828804134	-4.27573453326379	6.921982023454	0.00851425567752758	0.116847105380077
ENSGMOG00000010110	0.729230809431431	-0.219683865050001	6.91756029583696	0.00853533453609847	0.116953896164693
ENSGMOG00000005931	1.47836631276787	-1.80099213254355	6.91735482512895	0.00853631533485861	0.116953896164693
ENSGMOG00000012957	1.04926034442524	-1.14755545449978	6.91678027002219	0.00853905854207844	0.116953896164693
ENSGMOG00000012254	0.385913569936824	2.62185962035637	6.91487998009216	0.00854813788387783	0.117000508765188
ENSGMOG00000000013	1.37969665909114	-2.27788056535907	6.90950645818177	0.00857386538733351	0.117274775865365
ENSGMOG00000014366	0.827568215430864	-0.251725299820082	6.90226375490915	0.00860866765221347	0.117672723020608
ENSGMOG00000016165	1.38595149191336	-2.25628952702596	6.90085474157205	0.00861545495185522	0.117687457205163
ENSGMOG00000012702	0.338908575368622	2.97749722966004	6.89786333996475	0.00862988287067902	0.117806473916097
ENSGMOG00000000670	0.256207908150735	6.13961018499243	6.8953101796551	0.00864221665362428	0.117896764977603
ENSGMOG00000012725	0.316342669062858	3.69867177159171	6.89182300858417	0.00865909160148052	0.11804884601939
ENSGMOG00000015303	1.28774046049577	-1.03874762105052	6.88860558811929	0.00867469109722271	0.118117254214784
ENSGMOG00000005242	0.588747888032183	1.78216786177414	6.88747219342005	0.00868019315079729	0.118117254214784
ENSGMOG00000016598	-0.29818638532447	4.09986200927395	6.88724424470801	0.0086813001569591	0.118117254214784
ENSGMOG00000012229	0.366903990252708	2.60185782818008	6.87644419299468	0.00873391529470986	0.118754746681962
ENSGMOG00000004187	0.62349705063532	0.460733331411648	6.87462605067026	0.00874280487442468	0.118797255686563
ENSGMOG00000005500	0.280203132740341	6.71701934299892	6.86213093729197	0.00880414923928392	0.119551994907351
ENSGMOG00000015568	0.881187203194218	-0.599490689346685	6.85892991558047	0.00881993533193884	0.119687509543947
ENSGMOG00000017592	-0.252679920279402	8.52019984847525	6.85221467071551	0.0088531463148941	0.120059148019021
ENSGMOG00000002179	-0.352499904174524	3.65785928961922	6.84904189854199	0.00886888211329753	0.12019346942893
ENSGMOG00000002701	0.322592100752641	3.30302066514496	6.8452137102214	0.0088879066601642	0.120372155049911
ENSGMOG00000019069	-0.414131802345481	1.99600523418597	6.84390116039143	0.00889443911518007	0.120381532161003
ENSGMOG00000010256	-0.828903889265343	-0.430987331068119	6.82557166179769	0.0089861788908064	0.121543376296714
ENSGMOG00000004388	-0.265277731403774	5.48848576924428	6.82087326648119	0.009009850133504	0.121760087552964
ENSGMOG00000012746	-0.405894775134477	2.63874408675022	6.82004788587926	0.00901401511695642	0.121760087552964
ENSGMOG00000016926	-0.946880984262639	3.47143017911731	6.81323523682006	0.0090484680525219	0.122145430233552
ENSGMOG00000010974	-0.75424690661527	7.19534022283084	6.81039731312438	0.00906285975779825	0.122165553281654
ENSGMOG00000010882	0.279683677847355	6.26419734781114	6.80968089501044	0.00906649656787693	0.122165553281654
ENSGMOG00000010489	0.394899904336232	3.00921781518022	6.80878031035595	0.00907107039719314	0.122165553281654
ENSGMOG00000018150	-0.2749372895463	4.43951987848915	6.80719315934957	0.00907913686572249	0.122165553281654
ENSGMOG00000013176	0.246095706556377	5.66639590949953	6.80710367222362	0.0090795918899478	0.122165553281654
ENSGMOG00000014735	0.249465116673259	5.71506923636822	6.80040828154213	0.00911370293790616	0.122544526196386
ENSGMOG00000016375	-0.302057197886371	4.16804266582383	6.7909559781033	0.00916208318889678	0.123044850562598
ENSGMOG00000013653	0.370702590750847	2.69096715189936	6.79036530485672	0.00916511518146511	0.123044850562598
ENSGMOG00000009953	-0.280696357077901	4.16115438841213	6.78964379163935	0.00916882018455107	0.123044850562598
ENSGMOG00000009424	0.300703724610804	3.70053863641106	6.7853777352608	0.00919075794387231	0.123259006829564
ENSGMOG00000006415	-1.99956582306564	-3.27782844530915	6.77711182973827	0.00923341762628051	0.123750609577711
ENSGMOG00000014112	-0.36962167394014	6.8988622771653	6.77100766283047	0.0092650508752875	0.124016774685506
ENSGMOG00000012490	-0.574650086589882	5.59347486533511	6.77095776737133	0.0092653099022791	0.124016774685506
ENSGMOG00000006784	-1.85725994169326	-3.00901859115482	6.76554057445867	0.00929347684724298	0.124252349493843
ENSGMOG00000012113	0.396259686021298	2.9069218389249	6.76525474680159	0.00929496545478614	0.124252349493843
ENSGMOG00000001756	0.735353112886762	-0.208441134354849	6.76382486152067	0.00930241605037457	0.124271355830441
ENSGMOG00000005400	0.299780459079031	4.206584226555	6.7598332565949	0.00932324719317771	0.124468973052443
ENSGMOG00000009233	0.645812348952185	0.753311226982769	6.75790133755872	0.00933334652555234	0.124523153353534
ENSGMOG00000006412	0.532397432498471	0.988369125138	6.7565325347131	0.00934050888366482	0.124538104540092
ENSGMOG00000002637	0.280206543396938	4.58454942630844	6.75059108932953	0.00937166322966991	0.124872717616798
ENSGMOG00000015345	0.750087417845258	-0.323323728851898	6.74429306864598	0.00940480352538188	0.125233343067634
ENSGMOG00000010258	-1.61652634938304	0.25169880673878	6.7382092214553	0.00943693082703304	0.125550493471416
ENSGMOG00000005226	-0.523101918796897	1.44289620406412	6.73747746057873	0.00944080264302596	0.125550493471416
ENSGMOG00000018322	-0.321220949889821	3.38947561737203	6.73254305549656	0.00946695356405522	0.125817094658846
ENSGMOG00000000212	0.353273549687514	3.15713098553406	6.73074124999488	0.00947652109693379	0.125863098821583
ENSGMOG00000002876	0.543115944439998	0.982489277799032	6.7280753098757	0.00949069533163477	0.125951240263449
ENSGMOG00000020584	-0.471926885352553	3.48171062780453	6.72657631835659	0.00949867468659556	0.125951240263449
ENSGMOG00000000114	-0.304217125199757	10.0024879655133	6.7260480615389	0.00950148831366918	0.125951240263449
ENSGMOG00000017534	2.51553412865576	-3.72059461674923	6.70888384536614	0.00959337528237198	0.126960353345305
ENSGMOG00000016959	0.476266355618105	2.05656860629036	6.70866637055459	0.00959454533503017	0.126960353345305
ENSGMOG00000008558	1.53217538907849	-2.71742300714501	6.70748311202953	0.00960091403585472	0.126960353345305
ENSGMOG00000018869	0.422248110635214	2.14579119824552	6.70723489695319	0.00960225056349541	0.126960353345305
ENSGMOG00000005470	-0.352965816032262	2.98888682590555	6.69762166475866	0.00965416046109553	0.127564877938822
ENSGMOG00000004602	2.20588811417382	-3.5058655329834	6.69530550892644	0.00966671025306235	0.127648877928491
ENSGMOG00000019534	0.357236756851104	3.00964383601304	6.68641873928841	0.00971501737751076	0.128204643535614
ENSGMOG00000000010	1.23379598851299	-0.692685358159093	6.68349048763921	0.00973098902931605	0.128333254549771
