genes	logFC	logCPM	LR	PValue	FDR
ENSGMOG00000004314	-0.554690312573816	7.85184686215991	33.5503247589335	6.94437791094925e-09	1.01520894949218e-06
ENSGMOG00000013515	-0.813186215801299	2.57891570553881	33.4334974724446	7.374284293412e-09	1.06631008257833e-06
ENSGMOG00000017339	-0.668926969773402	5.50851682841826	33.4274139061311	7.39738717356529e-09	1.06631008257833e-06
ENSGMOG00000020426	0.69635525919053	3.83008489178008	33.403530418278	7.48878990440625e-09	1.07198907152449e-06
ENSGMOG00000003005	0.550018897593271	6.40105007324928	32.7620620790957	1.04157959458502e-08	1.48035687954638e-06
ENSGMOG00000007683	0.845968708627682	2.61419802591065	32.7491465769309	1.04852328343168e-08	1.48035687954638e-06
ENSGMOG00000012391	-1.02001988056642	2.62006832474933	32.4270034706825	1.2375479467484e-08	1.73534529430781e-06
ENSGMOG00000008813	-1.11180306387656	2.16903236552172	32.2720114043313	1.34030108897707e-08	1.86673150993814e-06
ENSGMOG00000015758	0.879930017923447	2.61702559811722	32.1249201540724	1.44570956769063e-08	2.00002760528906e-06
ENSGMOG00000007893	1.14798125469976	1.10430073031851	32.0805554116479	1.47910334468884e-08	2.03118261740822e-06
ENSGMOG00000000452	0.649462799601602	4.36360977471549	32.0689866064656	1.48793758903916e-08	2.03118261740822e-06
ENSGMOG00000007148	0.581087379341912	7.10484935357943	32.030439524111	1.5177563710606e-08	2.05825737346528e-06
ENSGMOG00000012444	0.537360751372521	6.56736411530868	31.978667937679	1.55874921311016e-08	2.10003251829018e-06
ENSGMOG00000013815	-0.785310362515889	3.26076687441401	31.9483343651358	1.58328075270333e-08	2.11394950552342e-06
ENSGMOG00000005117	0.713920263065264	3.85659277289499	31.9406090804218	1.58958993526478e-08	2.11394950552342e-06
ENSGMOG00000014820	-0.587776562442018	4.35980503264259	31.8743727060186	1.64472880099157e-08	2.17325607531021e-06
ENSGMOG00000010399	-0.55196179966751	5.02390014449169	31.8435898596766	1.67100227985304e-08	2.19390891685418e-06
ENSGMOG00000002861	-0.78089325897974	4.67357122515151	31.6547347034184	1.84165050149491e-08	2.39101062439125e-06
ENSGMOG00000008496	-0.564898836254711	7.39975575023457	31.6519166049486	1.84432488855677e-08	2.39101062439125e-06
ENSGMOG00000019010	-1.05694406867765	1.80013164915802	31.5798833115897	1.91402125629064e-08	2.46585750974494e-06
ENSGMOG00000005144	3.56113486369808	-1.85511855617876	31.4772007192595	2.01795819076478e-08	2.58361317926922e-06
ENSGMOG00000020100	0.908057817108146	1.92562054616524	31.2799193141146	2.2337822187476e-08	2.8422810416694e-06
ENSGMOG00000019554	-0.575649337960363	6.51301992484418	31.2304925498092	2.29138469101623e-08	2.89283504511665e-06
ENSGMOG00000006831	0.559313909151854	4.90683085579821	31.2218730315364	2.30158127103833e-08	2.89283504511665e-06
