"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSGMOG00000000070",1093.92924559529,-0.181922132027476,0.14355314237721,-1.26728073670059,0.205054925897589,0.520115421910184
"ENSGMOG00000000071",5095.0250454368,-0.166575046629333,0.129487301009617,-1.28641994489453,0.198296541361622,0.512912894886393
"ENSGMOG00000000072",3.99346927291515,-0.0783546592296805,0.186611751048262,-0.419880628039423,0.674572660125087,NA
"ENSGMOG00000000073",68.6192163127454,0.213024035783806,0.238314091898598,0.893879308968633,0.371386469455957,0.672254115798613
"ENSGMOG00000000074",2.88415470109222,0.0510468782661585,0.156493316545526,0.326192066172412,0.744279043689656,NA
"ENSGMOG00000000075",7495.80923890101,-0.106906741636725,0.116073219907663,-0.921028482898724,0.357035556530283,0.661620699461412
"ENSGMOG00000000076",5.82145501522281,0.3279145476633,0.206401842776983,1.58871908918765,0.112123827251925,NA
"ENSGMOG00000000077",287.35514784303,-0.659714479325109,0.234292271296831,-2.81577567912729,0.00486596292504123,0.121323590656128
"ENSGMOG00000000079",1.40997771419418,0.144689713342435,0.151366396371658,0.95589058609264,0.339127515580948,NA
"ENSGMOG00000000080",304.175774067917,0.0716251557541857,0.201261678498376,0.355880743361502,0.721929877521379,0.886248129360114
"ENSGMOG00000000081",13.1639897066555,0.212888785107424,0.218796372004269,0.972999612184019,0.330553494845163,NA
"ENSGMOG00000000082",1914.40718660546,0.00209945308693344,0.137312847017626,0.0152895605366331,0.987801170996265,0.995481002349117
"ENSGMOG00000000083",2143.89280195307,-0.140834958832531,0.0959471014154899,-1.46783964033117,0.14214778701363,0.446875082647892
"ENSGMOG00000000084",1254.57751907455,0.111839119742694,0.120687464500038,0.926683812656108,0.354090724494905,0.659034026598025
"ENSGMOG00000000085",2655.86241865957,-0.424601188268339,0.103147144375605,-4.11646091453756,3.84734538565713e-05,0.0157637777731593
"ENSGMOG00000000086",1074.55868507007,-0.225323375590851,0.149943157029009,-1.50272529974314,0.132909895845332,0.435472357846528
"ENSGMOG00000000087",36.0133417664959,0.043640059111577,0.226244754691633,0.192888711037997,0.847046126298271,0.942904344777511
"ENSGMOG00000000088",528.305216615175,-0.535671478279518,0.237074439254638,-2.25950751993201,0.0238518330679628,0.223650120395806
"ENSGMOG00000000089",39.489802497076,0.192655016653468,0.210887636520005,0.91354343873636,0.360956798482464,0.665084758449523
"ENSGMOG00000000090",5884.5185552901,-0.132967095905604,0.136530496923957,-0.97390032924045,0.330106030258643,0.640494126991706
"ENSGMOG00000000091",74.2435776205797,0.196264440222829,0.208428737002583,0.941638101565605,0.346377955579381,0.653633158715067
"ENSGMOG00000000092",47.6009876578943,0.23946976454498,0.239679991021454,0.999122886830987,0.317735165435608,0.629562760484384
"ENSGMOG00000000093",904.261211660192,-0.0922459069438627,0.13779475754856,-0.669444241457113,0.503212137915717,0.763778207611294
"ENSGMOG00000000094",155.974968189448,-0.287192084427172,0.201235223550059,-1.42714619916295,0.153537758326279,0.46163500234822
"ENSGMOG00000000095",2776.55976783072,0.071725150591785,0.16394647178546,0.437491272673709,0.661755103969483,0.856787825649964
"ENSGMOG00000000096",3268.1275597784,-0.278731464316337,0.0934466325905959,-2.9827876787974,0.00285636070425164,0.102962685165043
"ENSGMOG00000000097",67.0744729911456,0.122800479711634,0.239375203636167,0.513004178570985,0.607948397745428,0.825096541997482
"ENSGMOG00000000098",54.832344392561,0.0437040432720119,0.239096797506119,0.182788074653712,0.854964306015213,0.94573934006848
"ENSGMOG00000000099",1265.18420169636,-0.188937918890898,0.109903327819497,-1.71912827972967,0.0855910164570318,0.362139446133149
"ENSGMOG00000000100",3518.97531280081,-0.154817989944058,0.0965479217533562,-1.60353518887294,0.108816546632435,0.398637520955676
"ENSGMOG00000000101",373.747239779114,-0.0218788367204035,0.11843331142216,-0.184735497620391,0.853436502274349,0.945268221023006
"ENSGMOG00000000103",460.646942646581,0.113944633711165,0.129227896502953,0.88173402798181,0.377920654960881,0.67595932887077
"ENSGMOG00000000104",797.906004205083,-0.0960897915282011,0.132335148903022,-0.72610936946629,0.467771725642885,0.74078347629691
"ENSGMOG00000000105",17.1465867936386,0.236976134929039,0.239802479591887,0.988213863894742,0.323047919748514,0.635106076404318
"ENSGMOG00000000106",1.31858621305774,-0.0878220667309578,0.0855088610788587,-1.02705223321786,0.304395869259101,NA
"ENSGMOG00000000107",88.3145786845836,-0.501327290732652,0.239141522570135,-2.09636237715942,0.0360500572093612,0.258372595085586
"ENSGMOG00000000108",23.0842365166498,-0.126163289758766,0.235168539039586,-0.53648030588619,0.591626643367524,0.814360529229116
"ENSGMOG00000000109",17.070112039515,0.0593951130427267,0.239853941375379,0.247630339956646,0.804420433811686,0.925170369340654
"ENSGMOG00000000110",24.8544886060627,0.455834751969485,0.236834199738538,1.92469986375583,0.054266917563163,0.30078800775716
"ENSGMOG00000000111",647.7602010381,-0.187282074035097,0.127946816341858,-1.46374938736031,0.143262435937446,0.44827763270248
"ENSGMOG00000000112",2806.23614289023,-0.107080982498341,0.0859164622872144,-1.24633835760572,0.212640201391824,0.527099821454902
"ENSGMOG00000000113",84703.7255805246,-0.262307987393627,0.14332965309274,-1.8301027158972,0.0672345809152983,0.326749544148337
"ENSGMOG00000000114",5084.81437308063,0.419513300445779,0.19396548859949,2.16282444611583,0.0305546846169186,0.244535881716724
"ENSGMOG00000000115",161580.606126152,-0.121353655524268,0.133114037840143,-0.911651824956298,0.36195203160052,0.666013179213101
"ENSGMOG00000000116",1137.58759230924,0.296051808150214,0.146771903084597,2.01708775268503,0.0436863565015837,0.27639755084319
"ENSGMOG00000000117",961.885645360221,0.345447747206937,0.204212259585301,1.69161120839878,0.0907201279968953,0.371945457440016
"ENSGMOG00000000118",3387.97782671687,0.263945822575817,0.119380288232884,2.21096653796746,0.0270381543448728,0.23524149164835
"ENSGMOG00000000119",24.5163503286414,-0.152793842852991,0.238635346841811,-0.640281688673205,0.521989483179047,0.774645485637463
