ID	sample_2	sample_7	sample_13	sample_19	sample_26	sample_32	sample_45
ENSGMOG00000008490	186	317	436	216	238	178	401
ENSGMOG00000008492	3880	4628	3493	4130	3436	2242	3572
ENSGMOG00000008494	101	51	60	26	27	7	74
ENSGMOG00000001998	20	62	39	28	34	3	125
ENSGMOG00000002011	772	697	557	395	282	61	802
ENSGMOG00000002033	80	117	99	33	54	6	128
ENSGMOG00000002069	0	0	0	0	0	0	0
ENSGMOG00000003769	605	734	658	692	476	51	1067
ENSGMOG00000011991	75	80	40	96	33	9	74
ENSGMOG00000011993	22	27	17	38	12	14	47
ENSGMOG00000011997	7770	7826	5700	3812	3340	1168	6085
ENSGMOG00000012010	9410	9932	5221	4882	5743	3473	7307
ENSGMOG00000012021	433	518	617	369	418	74	473
ENSGMOG00000012029	7963	17810	5891	7132	7295	8331	12295
ENSGMOG00000002047	291	893	800	684	657	95	976
ENSGMOG00000009049	570	1557	1285	711	1560	2129	994
ENSGMOG00000009063	28	16	29	25	45	7	29
ENSGMOG00000009070	1733	712	1022	641	709	632	884
ENSGMOG00000009088	679	871	649	735	561	406	917
ENSGMOG00000009107	19	28	102	23	25	8	65
ENSGMOG00000009125	625	705	624	626	548	272	664
ENSGMOG00000009137	1910	2332	2436	2882	2458	426	2743
ENSGMOG00000020792	0	3	0	0	0	0	0
ENSGMOG00000008855	0	0	0	0	0	1	2
ENSGMOG00000019867	0	0	0	0	0	0	0
ENSGMOG00000017870	167	369	419	242	187	77	192
ENSGMOG00000017873	50	172	179	129	62	2	174
ENSGMOG00000017891	139	262	205	230	183	137	274
ENSGMOG00000017925	3	2	15	2	5	3	3
ENSGMOG00000017949	292	423	708	293	322	306	286
ENSGMOG00000017959	150	138	66	34	10	18	43
ENSGMOG00000017977	7	0	4	4	0	6	3
ENSGMOG00000017989	49	37	15	11	8	2	32
ENSGMOG00000005535	431	295	515	540	276	414	276
ENSGMOG00000005550	2	0	3	1	1	0	6
ENSGMOG00000005570	10	2	9	10	6	5	4
ENSGMOG00000005581	990	157	210	166	55	26	116
ENSGMOG00000005610	951	982	773	738	680	174	646
ENSGMOG00000005623	772	905	745	432	529	192	1479
ENSGMOG00000005671	270	328	340	189	186	62	590
ENSGMOG00000005688	406	596	531	347	422	137	1534
ENSGMOG00000005737	612	1070	932	1101	690	466	765
ENSGMOG00000010835	9	0	16	8	0	2	5
ENSGMOG00000010841	16	13	28	11	12	3	3
ENSGMOG00000010863	2	3	1	3	0	0	0
ENSGMOG00000010868	0	0	0	0	0	0	0
ENSGMOG00000010231	1028	2119	121	384	89	67	381
ENSGMOG00000020542	1	1	0	0	0	0	0
ENSGMOG00000010264	141	134	141	180	145	82	623
ENSGMOG00000010279	9	3	3	0	1	0	3
ENSGMOG00000010307	1	2	0	1	0	0	3
ENSGMOG00000010323	2	0	12	0	4	0	0
ENSGMOG00000012674	169	90	190	19	20	0	57
ENSGMOG00000015249	0	0	0	0	0	0	0
ENSGMOG00000015275	0	0	0	0	0	0	0
ENSGMOG00000015294	0	2	1	0	0	0	8
ENSGMOG00000018170	213	223	314	198	165	265	269
ENSGMOG00000018175	9309	8764	6968	6685	6844	7625	7307
ENSGMOG00000018187	65	31	44	39	35	15	47
ENSGMOG00000018273	103	135	158	128	130	96	187
ENSGMOG00000018289	1508	1700	1489	1395	823	252	2104
ENSGMOG00000018313	2728	3623	8906	3548	2545	2100	3879
ENSGMOG00000020271	32	105	83	34	72	223	42
ENSGMOG00000018340	0	0	3	1	6	2	5
ENSGMOG00000009209	74	45	19	44	66	16	105
ENSGMOG00000000437	441	572	848	616	508	280	680
ENSGMOG00000000645	2	6	33	17	5	1	0
ENSGMOG00000000666	214	198	453	72	176	110	59
ENSGMOG00000007182	0	37	22	17	0	58	0
ENSGMOG00000003681	6	10	27	4	3	0	2
ENSGMOG00000003724	32	167	495	188	237	152	66
ENSGMOG00000003737	3	5	2	3	2	8	1
ENSGMOG00000003744	2	3	0	2	4	4	5
ENSGMOG00000003757	0	0	0	0	0	0	0
ENSGMOG00000022053	0	0	0	0	0	0	0
ENSGMOG00000022016	0	0	0	0	0	0	0
ENSGMOG00000003766	361	523	485	289	276	130	521
ENSGMOG00000011737	625	595	671	323	383	86	622
ENSGMOG00000011742	4149	4410	1596	2139	1910	1168	3012
ENSGMOG00000011752	134	74	116	57	73	16	100
ENSGMOG00000020163	5	0	0	4	0	0	0
ENSGMOG00000012414	37	68	38	45	51	0	60
ENSGMOG00000013911	332	602	736	539	444	702	1219
ENSGMOG00000001244	624	1166	987	1010	604	152	264
ENSGMOG00000001304	140	239	680	243	143	111	326
ENSGMOG00000001315	209	313	31	88	42	176	148
ENSGMOG00000008961	0	3	1	1	8	15	0
ENSGMOG00000008976	323	569	923	439	612	134	445
ENSGMOG00000008997	3	3	6	2	0	0	4
ENSGMOG00000009022	275	704	823	543	569	182	2501
ENSGMOG00000008983	7	7	5	1	2	2	0
ENSGMOG00000005830	2067	2557	2318	1792	1388	618	3825
ENSGMOG00000005852	396	521	483	337	295	39	544
ENSGMOG00000005871	829	816	655	693	570	189	1379
ENSGMOG00000005893	658	753	842	363	644	435	571
ENSGMOG00000005906	1	9	0	15	1	0	0
ENSGMOG00000005926	642	736	613	484	469	181	1440
ENSGMOG00000005973	368	691	690	537	600	549	989
ENSGMOG00000005995	115	147	194	126	148	84	211
ENSGMOG00000006007	82	118	176	70	134	135	344
ENSGMOG00000014938	6149	5715	5553	2494	3741	2631	4300
ENSGMOG00000015041	0	1	1	0	0	0	1
ENSGMOG00000010794	0	1	0	0	0	0	0
ENSGMOG00000010803	0	9	5	0	0	0	1
ENSGMOG00000019413	235	306	299	148	161	65	298
ENSGMOG00000019418	5800	5975	4793	2918	2976	391	1296
ENSGMOG00000019425	72	125	40	84	57	59	120
ENSGMOG00000019430	19	27	22	26	37	6	29
ENSGMOG00000019436	2	0	4	1	1	0	7
ENSGMOG00000019443	17	21	46	9	0	0	6
ENSGMOG00000006162	3	0	0	0	0	0	5
ENSGMOG00000006342	130	19	7	51	67	0	72
ENSGMOG00000006399	201	297	523	150	252	257	238
ENSGMOG00000001706	1592	2078	1919	1540	1342	752	3833
ENSGMOG00000001727	3482	2874	2688	1782	1815	620	1603
ENSGMOG00000001750	227	648	367	388	872	861	211
ENSGMOG00000008779	217	481	581	344	196	10	232
ENSGMOG00000008807	13	43	35	44	14	2	16
ENSGMOG00000006387	421	325	302	269	349	205	623
ENSGMOG00000000803	6	23	44	17	8	1	47
ENSGMOG00000018895	1103	972	917	1483	892	305	1966
ENSGMOG00000018928	42	46	39	17	27	7	98
ENSGMOG00000012854	3315	2626	1576	1029	1125	331	1826
ENSGMOG00000012867	8	6	10	0	2	1	59
ENSGMOG00000008373	3494	3843	2164	1612	1238	675	2253
ENSGMOG00000008379	2104	2107	1149	942	569	160	1211
ENSGMOG00000008383	1586	1726	2027	1284	1164	675	2232
ENSGMOG00000008384	2605	4063	6734	4168	3889	4768	5070
ENSGMOG00000014040	1056	2224	2705	1321	1299	641	1974
ENSGMOG00000014072	6	2	10	0	0	0	7
ENSGMOG00000014083	2208	2218	1420	1852	1241	406	2066
ENSGMOG00000014119	330	1101	991	730	808	410	154
ENSGMOG00000001025	4	9	3	0	2	0	0
ENSGMOG00000017287	0	1	0	0	0	0	1
ENSGMOG00000017310	78	121	72	116	92	20	166
ENSGMOG00000017319	146	207	166	108	110	129	504
ENSGMOG00000017344	0	0	0	0	1	0	0
ENSGMOG00000017350	15	27	24	13	25	12	54
ENSGMOG00000017578	93	85	39	39	90	15	53
ENSGMOG00000017678	574	488	576	521	248	107	746
ENSGMOG00000017785	38	202	95	93	217	113	149
ENSGMOG00000004233	12	35	38	27	27	15	90
ENSGMOG00000004236	1	9	11	12	4	6	0
ENSGMOG00000004265	30	65	66	55	28	3	20
ENSGMOG00000004302	13	20	26	14	37	28	94
ENSGMOG00000004311	7389	9560	9408	7002	6527	5566	13929
ENSGMOG00000004337	151	177	180	107	114	37	273
ENSGMOG00000004355	835	1058	823	1158	745	489	1191
ENSGMOG00000004381	575	813	609	392	561	157	922
ENSGMOG00000004411	538	580	539	240	317	105	446
ENSGMOG00000021649	1	7	6	8	0	3	2
ENSGMOG00000004426	1927	1689	1813	975	1073	333	1646
ENSGMOG00000004469	3931	5919	4162	4654	2872	2182	5809
ENSGMOG00000003099	548	767	532	444	488	218	917
ENSGMOG00000003115	381	315	316	193	350	86	627
ENSGMOG00000003138	224	217	195	134	251	145	446
ENSGMOG00000003157	848	1280	1017	895	779	708	2455
ENSGMOG00000003189	140	203	120	78	79	23	144
ENSGMOG00000003223	195	334	238	236	152	137	441
ENSGMOG00000003256	33	80	44	56	87	16	72
ENSGMOG00000003463	81	240	256	169	162	96	149
ENSGMOG00000020667	0	0	0	5	3	0	0
ENSGMOG00000021652	5	9	3	6	1	8	3
ENSGMOG00000003512	90	82	115	79	89	82	82
ENSGMOG00000021876	0	1	0	0	0	0	0
ENSGMOG00000020676	2	0	0	0	0	0	0
ENSGMOG00000003532	938	1174	818	964	783	430	1020
ENSGMOG00000008734	1408	2388	2579	2782	3575	3086	1154
ENSGMOG00000008742	612	767	719	801	746	744	1068
ENSGMOG00000008748	115	193	201	171	198	149	42
ENSGMOG00000008782	0	0	6	1	2	0	1
ENSGMOG00000008800	1387	1269	973	853	862	296	1572
ENSGMOG00000008821	308	364	327	456	392	144	435
ENSGMOG00000008842	83	189	173	127	92	51	365
ENSGMOG00000016861	5010	5438	3773	3800	3011	4687	5306
ENSGMOG00000016874	23	28	62	25	12	43	40
ENSGMOG00000016887	0	0	0	1	1	0	1
ENSGMOG00000016893	0	0	5	3	1	0	2
ENSGMOG00000016902	0	0	1	0	0	0	0
ENSGMOG00000016910	0	0	0	1	0	0	0
ENSGMOG00000016915	21236	22255	12110	15838	9904	17398	24816
ENSGMOG00000016942	45	43	26	15	11	6	54
ENSGMOG00000016963	2	0	2	0	0	0	0
ENSGMOG00000003772	0	0	0	0	0	0	0
ENSGMOG00000019747	0	0	0	0	0	0	0
ENSGMOG00000003784	174	312	268	180	210	95	477
ENSGMOG00000003989	270	532	379	396	403	46	629
ENSGMOG00000004070	8	23	15	8	28	21	19
ENSGMOG00000004083	734	1005	402	798	468	422	305
ENSGMOG00000004104	111	135	107	103	85	97	308
ENSGMOG00000004111	19	34	42	19	18	2	36
ENSGMOG00000004127	501	968	3596	2114	2697	1471	557
ENSGMOG00000004158	169	203	211	126	156	242	330
ENSGMOG00000004174	42	42	40	17	39	3	64
ENSGMOG00000004183	3423	1024	1039	954	386	145	820
ENSGMOG00000004193	134	170	210	124	117	66	397
ENSGMOG00000004227	869	632	572	304	469	74	571
ENSGMOG00000013917	0	1	0	0	0	0	0
ENSGMOG00000003436	520	523	378	384	319	393	939
ENSGMOG00000003450	2	0	0	0	0	0	2
ENSGMOG00000003458	0	0	0	1	0	0	0
ENSGMOG00000003465	0	0	0	0	0	0	0
ENSGMOG00000003473	902	1274	894	695	825	760	1036
ENSGMOG00000011914	0	0	0	0	0	7	0
ENSGMOG00000011918	189	373	4333	1069	293	207	554
ENSGMOG00000011921	651	558	539	494	564	272	880
ENSGMOG00000011925	728	915	1043	492	597	325	1643
ENSGMOG00000011928	13	33	31	26	39	34	32
ENSGMOG00000011934	32	47	18	11	31	17	102
ENSGMOG00000011946	27	23	23	22	26	37	130
ENSGMOG00000011335	807	665	749	366	343	29	308
ENSGMOG00000020046	12	2	3	0	0	11	17
ENSGMOG00000004211	0	0	4	0	1	0	0
ENSGMOG00000004231	207	314	298	168	152	154	572
ENSGMOG00000004266	1559	1498	1331	1288	1458	716	2817
ENSGMOG00000004409	104	160	41	87	74	44	198
ENSGMOG00000004432	344	423	264	229	190	49	529
ENSGMOG00000004465	453	280	387	248	173	246	473
ENSGMOG00000004516	898	1582	1280	1169	1026	1172	2266
ENSGMOG00000004540	4088	4431	3791	4079	3581	3165	5549
ENSGMOG00000004552	747	762	1232	618	217	171	1072
ENSGMOG00000003613	402	392	354	207	188	53	503
ENSGMOG00000003640	64	57	78	12	49	29	40
ENSGMOG00000003661	10	9	29	15	8	0	3
ENSGMOG00000018486	671	595	440	486	438	41	352
ENSGMOG00000018506	296	329	304	350	327	204	352
ENSGMOG00000018519	107	56	51	30	36	1	52
ENSGMOG00000020286	32	17	47	28	7	8	51
ENSGMOG00000018531	234	373	258	243	335	132	517
ENSGMOG00000018551	736	1022	369	225	378	117	463
ENSGMOG00000018566	1911	2534	2256	1719	1645	407	4050
ENSGMOG00000018593	7178	10356	6692	4876	5574	3717	9839
ENSGMOG00000018632	659	761	524	786	377	302	1196
ENSGMOG00000000579	0	0	0	0	0	0	0
ENSGMOG00000000584	51	150	111	48	92	59	227
ENSGMOG00000000597	0	0	0	0	0	0	0
ENSGMOG00000000603	147	158	259	122	158	126	385
ENSGMOG00000000626	3	4	7	8	2	0	0
ENSGMOG00000000632	3516	5523	2797	3694	2744	529	1288
ENSGMOG00000017909	1	2	11	7	2	0	11
ENSGMOG00000016112	0	0	0	0	0	0	0
ENSGMOG00000016134	3591	3777	3232	2438	3274	2042	4659
ENSGMOG00000001256	0	0	0	0	0	0	0
ENSGMOG00000001271	167	183	311	143	25	22	45
ENSGMOG00000012412	735	892	420	873	453	326	734
ENSGMOG00000012416	1880	2915	2784	2205	2592	3120	4601
ENSGMOG00000012419	636	1394	924	1033	557	933	1933
ENSGMOG00000020602	0	0	0	0	0	0	0
ENSGMOG00000014678	317	463	403	342	443	290	922
ENSGMOG00000014703	18	23	108	22	33	6	60
ENSGMOG00000019288	621	526	521	224	418	177	832
ENSGMOG00000019296	250	419	369	402	307	257	922
ENSGMOG00000019302	9	37	33	50	50	11	38
ENSGMOG00000019316	166	343	313	306	222	208	723
ENSGMOG00000019322	0	0	0	1	0	0	0
ENSGMOG00000001557	1523	1694	1318	1053	1099	961	2371
ENSGMOG00000001581	640	756	501	408	455	209	1046
ENSGMOG00000001590	7	9	0	0	0	0	10
ENSGMOG00000003712	1006	1004	912	725	656	74	1241
ENSGMOG00000003742	1	2	2	0	0	2	0
ENSGMOG00000004499	338	341	445	286	314	271	186
ENSGMOG00000004518	692	488	475	379	503	21	465
ENSGMOG00000004546	41	16	20	16	15	2	24
ENSGMOG00000004551	3	6	8	3	4	5	1
ENSGMOG00000004573	0	0	2	0	0	1	0
ENSGMOG00000004585	0	0	0	0	0	0	0
ENSGMOG00000004603	6	8	0	0	1	0	12
ENSGMOG00000002146	2	10	5	0	7	1	3
ENSGMOG00000004771	2688	2910	2357	2616	2465	3115	5323
ENSGMOG00000004845	85	80	67	42	34	5	47
ENSGMOG00000004855	140	186	76	141	151	16	106
ENSGMOG00000004879	67	145	160	56	93	88	41
ENSGMOG00000004659	876	2505	1425	1024	978	63	1600
ENSGMOG00000004729	386	610	335	430	440	137	906
ENSGMOG00000004749	63	24	8	11	13	76	2
ENSGMOG00000004761	4519	7477	6809	4393	4975	2465	11954
ENSGMOG00000004783	1285	1436	1501	1728	1409	1141	2619
ENSGMOG00000004807	44	42	31	18	32	1	27
ENSGMOG00000009649	23	12	27	0	7	6	6
ENSGMOG00000009669	191	140	69	66	37	15	145
ENSGMOG00000009712	2	0	0	0	0	0	6
ENSGMOG00000009717	437	479	836	163	266	404	449
ENSGMOG00000009759	296	411	295	165	130	53	263
ENSGMOG00000009781	182	240	251	147	116	84	169
ENSGMOG00000009785	93	147	39	85	45	39	112
ENSGMOG00000009802	1031	995	688	1231	687	567	717
ENSGMOG00000009398	46	99	50	30	6	3	88
ENSGMOG00000013236	8	86	36	24	26	13	14
ENSGMOG00000013242	6	3	0	2	0	0	0
ENSGMOG00000013249	72	183	117	128	54	12	100
ENSGMOG00000022013	49	31	51	17	45	26	26
ENSGMOG00000013287	0	1	0	4	0	0	0
ENSGMOG00000012978	2009	2385	2775	1283	1242	352	1710
ENSGMOG00000013016	76	439	339	302	42	239	192
ENSGMOG00000013031	301	500	519	455	467	138	360
ENSGMOG00000014291	1877	1860	1835	1272	920	126	2036
ENSGMOG00000014433	168	257	417	191	166	66	293
ENSGMOG00000014464	797	716	544	674	444	128	921
ENSGMOG00000000148	337	488	275	306	446	202	407
ENSGMOG00000000149	9	26	18	21	21	1	63
ENSGMOG00000000153	0	4	3	4	2	0	2
ENSGMOG00000000155	30	56	12	32	50	6	31
ENSGMOG00000021557	0	0	0	0	0	0	0
ENSGMOG00000002667	1075	645	603	484	648	564	540
ENSGMOG00000002682	13	12	14	20	24	38	12
ENSGMOG00000002694	1062	1517	1439	1290	1320	2579	1509
ENSGMOG00000002716	191	487	661	457	354	113	388
ENSGMOG00000011278	70	151	61	30	120	61	157
ENSGMOG00000011297	5589	5668	10335	4008	5322	2629	8183
ENSGMOG00000011308	6140	6689	5010	6065	4636	2336	7760
ENSGMOG00000011314	72	142	257	147	180	188	259
ENSGMOG00000011322	5279	5406	3808	4273	3131	3761	7291
ENSGMOG00000020138	0	3	1	0	1	0	0
ENSGMOG00000011332	11325	14662	7351	10098	6409	9523	8142
ENSGMOG00000011336	7	11	10	1	49	3	33
ENSGMOG00000011340	0	0	0	0	0	0	0
ENSGMOG00000011344	100	258	208	271	263	32	114
ENSGMOG00000011353	186	273	186	85	115	59	172
ENSGMOG00000011358	37	50	30	84	41	29	53
ENSGMOG00000011361	173	235	161	165	123	30	382
ENSGMOG00000009610	0	0	1	0	0	2	0
ENSGMOG00000009623	3844	5044	4551	5032	4625	6738	7736
ENSGMOG00000009626	509	184	142	68	100	39	147
ENSGMOG00000009705	36	17	7	15	19	5	9
ENSGMOG00000009742	75	108	117	69	117	29	98
ENSGMOG00000009748	428	286	405	198	313	120	323
ENSGMOG00000009794	10	3	17	3	16	2	1
ENSGMOG00000005513	257	181	299	236	199	64	478
ENSGMOG00000003934	149	269	104	210	114	35	65
ENSGMOG00000020036	118	190	38	185	46	16	28
ENSGMOG00000003968	1489	3100	824	1885	1252	966	511
ENSGMOG00000004009	30	43	120	102	84	51	42
ENSGMOG00000021039	5	1	13	3	5	8	1
ENSGMOG00000021510	2	0	0	0	0	0	0
ENSGMOG00000004032	1441	1802	1509	1337	1409	961	2368
ENSGMOG00000004055	141	522	173	83	142	257	114
ENSGMOG00000010100	0	0	0	0	0	0	0
ENSGMOG00000010104	2	6	2	4	1	44	4
ENSGMOG00000010106	143	252	217	233	160	46	308
ENSGMOG00000010112	0	0	0	0	0	0	0
ENSGMOG00000010117	1	0	0	0	0	0	0
ENSGMOG00000012042	677	1225	672	755	743	391	708
ENSGMOG00000020580	0	15	11	0	0	2	9
ENSGMOG00000012045	11	21	7	9	0	0	11
ENSGMOG00000009565	535	380	284	290	309	132	706
ENSGMOG00000009572	5	11	0	2	1	4	0
ENSGMOG00000009591	1588	3030	1729	1764	1623	1130	5371
ENSGMOG00000009602	6414	3293	3042	2387	3340	695	1750
ENSGMOG00000004699	310	348	420	270	215	101	662
ENSGMOG00000004739	121	171	203	143	114	43	378
ENSGMOG00000004755	882	1492	1597	1061	1343	217	1013
ENSGMOG00000004786	37	63	62	59	39	24	183
ENSGMOG00000004793	612	824	858	794	766	901	1630
ENSGMOG00000004852	33	22	7	5	1	10	23
ENSGMOG00000004903	5	5	11	3	32	0	19
ENSGMOG00000004914	9	2	3	2	1	6	1
ENSGMOG00000004939	629	871	721	893	895	1069	1176
ENSGMOG00000004947	52	135	184	58	198	44	88
ENSGMOG00000004964	4761	6735	4232	5978	4791	3832	5506
ENSGMOG00000002281	0	0	0	0	0	0	0
ENSGMOG00000002304	0	0	0	0	0	0	0
ENSGMOG00000002317	0	1	1	0	3	0	0
ENSGMOG00000002349	0	0	0	0	0	0	0
ENSGMOG00000009732	122	232	218	101	157	114	146
ENSGMOG00000009749	0	0	4	0	0	0	0
ENSGMOG00000009757	0	1	0	0	4	0	0
ENSGMOG00000009763	26	27	16	25	46	0	27
ENSGMOG00000020039	13	34	69	38	31	30	24
ENSGMOG00000003996	1520	196	201	190	96	13	131
ENSGMOG00000010560	77	142	197	145	71	23	208
ENSGMOG00000010614	1468	2233	2475	2246	1971	1840	3051
ENSGMOG00000010658	118	275	322	332	240	228	334
ENSGMOG00000010665	51	223	67	72	242	101	57
ENSGMOG00000018206	1693	15916	6139	1458	1344	271	7319
ENSGMOG00000018262	72	86	70	85	78	7	63
ENSGMOG00000018281	211	226	317	206	234	36	363
ENSGMOG00000018291	516	455	417	250	284	140	790
ENSGMOG00000018310	600	500	312	217	273	55	1162
ENSGMOG00000018334	159	175	123	82	83	4	173
ENSGMOG00000006544	593	1551	1105	1076	903	128	881
ENSGMOG00000014557	188	338	228	146	222	64	185
ENSGMOG00000014602	60	57	80	47	64	10	156
ENSGMOG00000014749	8	9	1	2	2	3	10
ENSGMOG00000000884	438	500	194	170	235	271	196
ENSGMOG00000000958	1708	2700	2724	1728	1649	668	3340
ENSGMOG00000001069	1307	1426	1403	1158	1155	313	2391
ENSGMOG00000001094	1	2	1	4	1	0	1
ENSGMOG00000001103	175	206	236	189	143	113	162
ENSGMOG00000001115	3879	4723	2013	3036	2956	1273	5184
ENSGMOG00000005562	177	303	133	104	117	10	97
ENSGMOG00000005576	201	463	363	267	313	235	581
ENSGMOG00000005611	594	1078	813	927	698	896	1224
ENSGMOG00000005646	0	0	0	0	0	0	0
ENSGMOG00000005661	14	8	2	1	2	0	3
ENSGMOG00000005686	453	654	687	525	517	261	1347
ENSGMOG00000005707	452	560	435	432	446	385	888
ENSGMOG00000020456	59	4	4	6	8	7	15
ENSGMOG00000020457	298	2	1	0	1	0	0
ENSGMOG00000005774	514	4683	562	3018	2870	352	39772
ENSGMOG00000005818	0	0	0	0	0	0	0
ENSGMOG00000016017	0	3	7	1	2	5	0
ENSGMOG00000016027	2038	2634	2412	2098	1489	1109	3659
ENSGMOG00000016043	75	80	32	34	50	7	69
ENSGMOG00000016052	1462	1530	1090	976	1024	458	1322
ENSGMOG00000016087	290	428	322	312	278	148	738
ENSGMOG00000016105	48	61	95	24	25	67	58
ENSGMOG00000002993	165	196	217	60	121	18	258
ENSGMOG00000003014	186	251	149	145	83	7	312
ENSGMOG00000003024	171	275	284	136	169	143	515
ENSGMOG00000003064	1398	1060	723	252	342	42	351
ENSGMOG00000003103	1837	2243	1420	2004	1355	1139	1548
ENSGMOG00000003141	45	77	101	66	60	46	196
ENSGMOG00000000985	384	623	656	445	409	241	750
ENSGMOG00000000999	1161	1308	635	921	743	735	679
ENSGMOG00000001020	222	327	385	313	449	275	942
ENSGMOG00000009873	1	19	0	0	5	3	5
ENSGMOG00000009889	9329	10772	8382	8660	5152	4357	14446
ENSGMOG00000015296	761	1394	1369	781	1226	723	1151
ENSGMOG00000015365	1099	1183	853	679	677	436	2946
ENSGMOG00000015371	154	225	177	154	151	144	214
ENSGMOG00000015399	622	644	538	732	657	205	861
ENSGMOG00000015423	5806	5527	2236	2623	1991	6142	4082
ENSGMOG00000015439	247	350	336	178	182	118	219
ENSGMOG00000015470	13967	22650	24348	23998	19447	20177	35130
ENSGMOG00000012637	3855	2084	1794	1831	1154	295	1889
ENSGMOG00000012638	611	942	783	639	524	658	1101
ENSGMOG00000012642	735	648	732	513	492	151	795
ENSGMOG00000012644	11562	3166	2554	2222	2484	968	4118
ENSGMOG00000012645	4	4	6	5	10	3	0
ENSGMOG00000012653	261	364	305	255	202	43	320
ENSGMOG00000012656	1	7	1	0	0	0	0
ENSGMOG00000019904	38	113	141	18	42	6	105
ENSGMOG00000014738	152	156	168	102	91	7	204
ENSGMOG00000014764	190	284	328	154	287	100	853
ENSGMOG00000014789	343	253	239	379	298	89	823
ENSGMOG00000004641	1277	472	363	123	104	58	190
ENSGMOG00000004672	2363	2894	2387	2055	2360	1435	2828
ENSGMOG00000004682	55	95	179	82	74	17	187
ENSGMOG00000004712	210	349	410	397	303	286	649
ENSGMOG00000004728	5	16	28	36	25	23	71
ENSGMOG00000015126	0	3	0	0	0	0	1
ENSGMOG00000019939	0	0	0	0	0	0	0
ENSGMOG00000014477	2	12	4	1	3	0	1
ENSGMOG00000007660	12	14	7	7	4	0	7
ENSGMOG00000007685	723	1016	416	574	381	133	491
ENSGMOG00000008086	344	1707	94	64	96	77	5
ENSGMOG00000008096	570	654	506	433	365	328	240
ENSGMOG00000008101	23	113	81	70	35	4	60
ENSGMOG00000015912	14	28	25	27	5	28	47
ENSGMOG00000015941	3	0	0	0	1	0	2
ENSGMOG00000015947	46	84	96	39	42	4	112
ENSGMOG00000015961	174	275	170	158	136	105	373
ENSGMOG00000013046	2462	2723	2721	1733	1784	1304	3540
ENSGMOG00000013067	48	71	88	63	29	34	95
ENSGMOG00000013082	126	196	180	128	66	94	424
ENSGMOG00000017460	21	72	43	7	30	22	4
ENSGMOG00000017500	597	1009	933	781	750	375	457
ENSGMOG00000017551	432	925	440	935	827	290	448
ENSGMOG00000017565	438	675	438	651	435	105	686
ENSGMOG00000017820	408	820	680	637	665	493	1283
ENSGMOG00000017840	5	8	10	0	7	0	6
ENSGMOG00000017855	11	54	34	18	34	37	81
ENSGMOG00000017876	1013	1212	1001	647	1003	423	1131
ENSGMOG00000017924	447	598	726	575	531	169	616
ENSGMOG00000001730	0	4	1	0	0	11	0
ENSGMOG00000001741	2557	4150	1689	2347	723	736	2212
ENSGMOG00000014052	15	44	51	17	63	43	41
ENSGMOG00000014073	1083	1102	868	455	446	114	984
ENSGMOG00000014127	0	18	10	4	12	9	12
ENSGMOG00000014138	1	16	1	6	2	2	0
ENSGMOG00000014276	40	60	30	10	30	35	5
ENSGMOG00000009156	0	0	0	0	0	0	0
ENSGMOG00000021717	0	6	0	5	9	1	0
ENSGMOG00000020806	0	0	8	4	0	0	0
ENSGMOG00000020972	0	0	0	0	0	0	0
ENSGMOG00000010032	966	789	758	857	836	539	1132
ENSGMOG00000020921	9	9	7	12	2	0	1
ENSGMOG00000010039	7365	9668	8903	7416	6077	9517	9542
ENSGMOG00000021147	8	6	16	12	6	2	4
ENSGMOG00000021945	2	2	2	0	0	1	4
ENSGMOG00000021865	13	17	25	27	15	21	2
ENSGMOG00000021698	32	53	49	41	49	51	28
ENSGMOG00000021383	4	7	0	11	5	5	5
ENSGMOG00000010044	2463	2747	2567	4025	2500	1688	4103
ENSGMOG00000010070	10542	2184	2688	2310	1329	1617	5318
ENSGMOG00000009008	35	48	56	10	9	0	21
ENSGMOG00000009057	117	182	153	174	113	84	218
ENSGMOG00000009069	71	57	63	89	54	23	113
ENSGMOG00000009079	1255	3538	1901	2078	2180	533	3117
ENSGMOG00000016983	355	613	485	447	357	325	896
ENSGMOG00000016991	1057	1155	1200	1056	670	1031	1675
ENSGMOG00000017007	1231	1588	2123	1563	1191	1122	3065
ENSGMOG00000017022	130	181	73	41	115	55	598
ENSGMOG00000017047	2113	2284	1736	1952	1600	708	2746
ENSGMOG00000011887	1	6	18	1	2	0	1
ENSGMOG00000011908	8	0	8	5	1	3	0
ENSGMOG00000011912	3710	5350	4964	3497	3338	2983	5911
ENSGMOG00000011923	3170	3784	3135	2807	2890	3914	3265
ENSGMOG00000014889	46	140	74	7	23	8	17
ENSGMOG00000019919	96	173	85	12	42	6	22
ENSGMOG00000009349	9376	5586	2580	1743	1584	1056	6846
ENSGMOG00000009372	69	44	36	76	34	29	2
ENSGMOG00000009376	11	17	3	7	13	15	1
ENSGMOG00000009382	2154	3212	1725	2170	1976	1788	1518
ENSGMOG00000009394	7484	6723	3971	7870	3566	2111	4855
ENSGMOG00000009406	1	17	9	13	6	13	3
ENSGMOG00000009417	81	138	160	111	92	117	394
ENSGMOG00000009429	1844	4164	2772	4617	2840	2911	3495
ENSGMOG00000009440	7	23	20	10	23	28	98
ENSGMOG00000009443	16	27	21	24	24	17	78
ENSGMOG00000009449	453	644	543	733	698	558	803
ENSGMOG00000009463	2700	3352	1495	2006	1786	744	2425
