ID	sample_4	sample_9	sample_15	sample_21	sample_34	sample_40	sample_47
ENSGMOG00000013968	321	385	425	398	619	999	599
ENSGMOG00000013987	601	643	1010	760	771	1264	1005
ENSGMOG00000014014	178	211	323	227	258	335	301
ENSGMOG00000014035	344	336	401	401	754	607	637
ENSGMOG00000014076	2341	1621	1903	1830	1532	2674	2660
ENSGMOG00000014110	4	2	0	0	0	1	3
ENSGMOG00000009183	0	2	13	0	0	0	1
ENSGMOG00000009203	345	289	808	366	274	653	386
ENSGMOG00000009215	0	0	0	0	0	0	0
ENSGMOG00000009222	241	112	131	127	84	158	154
ENSGMOG00000019798	3	20	26	1	3	3	2
ENSGMOG00000016827	8	24	14	5	5	3	7
ENSGMOG00000016834	508	711	222	314	437	156	167
ENSGMOG00000016844	1146	675	782	686	625	777	1060
ENSGMOG00000006902	567	97	152	65	103	161	122
ENSGMOG00000006914	56	9	40	13	16	29	8
ENSGMOG00000006932	0	0	0	1	0	1	1
ENSGMOG00000006944	1325	910	738	730	697	1600	2067
ENSGMOG00000006966	422	463	450	467	422	696	655
ENSGMOG00000006975	131	163	288	143	225	134	208
ENSGMOG00000011342	0	0	2	0	0	0	0
ENSGMOG00000011348	169	165	160	100	169	81	68
ENSGMOG00000011370	73	34	151	64	74	91	95
ENSGMOG00000011378	215	279	250	302	343	378	268
ENSGMOG00000011383	1917	1455	655	254	622	452	929
ENSGMOG00000007990	1599	1666	1872	1823	1655	2492	3515
ENSGMOG00000008000	88	56	78	84	41	314	259
ENSGMOG00000008006	186	121	138	222	118	607	533
ENSGMOG00000008009	977	718	641	358	457	509	1472
ENSGMOG00000008019	402	323	175	159	163	126	363
ENSGMOG00000008023	2934	2075	1728	2049	1091	2485	1935
ENSGMOG00000016741	112	40	36	23	10	136	72
ENSGMOG00000020712	0	0	0	0	0	0	0
ENSGMOG00000021189	4	2	0	0	0	4	0
ENSGMOG00000016769	225	201	273	210	151	443	440
ENSGMOG00000016786	97	155	108	92	109	121	180
ENSGMOG00000016794	550	365	206	270	234	362	443
ENSGMOG00000016815	369	249	195	186	161	272	426
ENSGMOG00000016848	0	1	7	2	0	1	0
ENSGMOG00000016857	304	553	556	371	614	682	800
ENSGMOG00000016868	1598	2412	2116	1887	2740	1685	1472
ENSGMOG00000016885	16087	14573	14901	15711	16179	21188	20988
ENSGMOG00000017371	16	7	2	0	1	4	14
ENSGMOG00000017385	672	898	898	1161	685	2294	2085
ENSGMOG00000017396	2105	1194	3169	4074	2177	2580	3923
ENSGMOG00000017413	159	93	123	76	34	138	306
ENSGMOG00000013887	0	0	0	0	0	0	0
ENSGMOG00000020079	0	0	0	0	0	0	1
ENSGMOG00000018591	5209	5285	4384	9004	2761	2139	5675
ENSGMOG00000018636	616	413	321	311	272	560	698
ENSGMOG00000018646	4	9	10	0	2	2	0
ENSGMOG00000018763	0	0	0	1	0	0	0
ENSGMOG00000018768	785	468	261	414	305	499	835
ENSGMOG00000018935	35	30	14	22	20	53	16
ENSGMOG00000018939	759	812	407	844	478	287	566
ENSGMOG00000016928	709	698	545	480	757	1724	2090
ENSGMOG00000016975	1185	491	843	1241	553	2783	1994
ENSGMOG00000016987	2411	4	857	423	254	359	537
ENSGMOG00000017020	0	0	0	0	1	0	0
ENSGMOG00000017065	5	0	5	2	1	1	0
ENSGMOG00000001509	0	0	0	0	0	0	0
ENSGMOG00000017904	823	585	792	373	776	510	1297
ENSGMOG00000017937	76	50	69	13	82	30	94
ENSGMOG00000017944	686	268	403	102	109	197	575
ENSGMOG00000012802	73	37	38	7	55	52	62
ENSGMOG00000006960	0	0	0	0	0	0	1
ENSGMOG00000006968	81	73	26	56	69	187	141
ENSGMOG00000006977	115	125	54	106	182	262	235
ENSGMOG00000006995	3470	2696	1063	1339	1043	1653	2230
ENSGMOG00000007003	38	40	59	5	19	41	110
ENSGMOG00000017564	102	19	14	5	6	8	25
ENSGMOG00000017595	0	0	0	0	0	0	0
ENSGMOG00000015329	197	39	33	77	103	96	95
ENSGMOG00000015336	800	392	583	549	416	1498	1277
ENSGMOG00000015352	196	221	250	258	270	446	355
ENSGMOG00000013323	318	270	288	389	180	648	452
ENSGMOG00000013361	68	152	20	113	148	13	27
ENSGMOG00000013371	0	0	0	0	0	0	0
ENSGMOG00000013375	283	206	173	245	155	616	769
ENSGMOG00000013412	48	80	75	84	55	132	146
ENSGMOG00000013450	101	46	42	26	43	61	116
ENSGMOG00000013531	1	5	4	9	5	6	8
ENSGMOG00000013546	5	19	28	19	8	13	13
ENSGMOG00000013558	0	0	0	0	2	3	0
ENSGMOG00000018369	3621	2230	1836	1006	1494	1697	3858
ENSGMOG00000018443	1260	786	912	333	427	681	1354
ENSGMOG00000018455	143	112	954	68	215	27	100
ENSGMOG00000020280	132	95	1270	53	249	41	170
ENSGMOG00000018469	154	169	69	37	54	79	193
ENSGMOG00000018482	708	553	320	125	193	197	626
ENSGMOG00000018505	16	17	9	4	3	23	20
ENSGMOG00000018532	306	311	342	412	469	741	914
ENSGMOG00000017098	461	308	220	158	269	361	358
ENSGMOG00000004509	890	762	813	936	611	1263	1262
ENSGMOG00000006538	89	87	81	25	76	146	158
ENSGMOG00000004108	101	64	24	27	32	159	100
ENSGMOG00000004166	10	2	12	12	0	3	7
ENSGMOG00000004180	10	9	12	0	31	0	0
ENSGMOG00000004269	22123	20529	18889	11032	25961	52176	24692
ENSGMOG00000004291	828	908	749	765	535	1932	2238
ENSGMOG00000004339	0	0	0	0	2	0	0
ENSGMOG00000020045	11	49	2	4	61	20	6
ENSGMOG00000004366	1638	2147	1364	907	2387	1031	896
ENSGMOG00000000416	2602	2148	1570	1549	1419	3044	4032
ENSGMOG00000000435	616	245	124	47	57	77	122
ENSGMOG00000000449	122	107	122	121	97	408	389
ENSGMOG00000000459	11584	10820	3899	5890	4456	13789	13973
ENSGMOG00000005002	91	9	5	2	14	13	29
ENSGMOG00000005125	2	0	4	4	3	5	2
ENSGMOG00000005164	990	700	722	496	684	865	1472
ENSGMOG00000018409	1958	4708	2383	4582	9270	2200	1459
ENSGMOG00000018431	308	360	118	119	236	686	650
ENSGMOG00000018448	398	311	498	197	252	281	1099
ENSGMOG00000007224	12	9	0	2	9	5	7
ENSGMOG00000006499	25	10	7	14	2	8	17
ENSGMOG00000005261	47843	21443	16644	10583	14303	16677	26708
ENSGMOG00000002659	0	0	0	0	0	3	0
ENSGMOG00000002679	0	2	0	0	0	0	0
ENSGMOG00000002689	386	291	289	389	298	670	532
ENSGMOG00000002723	9	3	4	2	7	7	24
ENSGMOG00000019511	36855	24675	9292	10106	12006	46045	31877
ENSGMOG00000019514	1	0	15	7	4	0	17
ENSGMOG00000019516	570	467	610	613	346	727	813
ENSGMOG00000019523	680	529	400	565	353	734	801
ENSGMOG00000019525	143	123	213	126	135	299	480
ENSGMOG00000019527	636	948	759	832	1210	745	1092
ENSGMOG00000019537	143	183	204	145	283	228	195
ENSGMOG00000001447	30	62	19	68	21	60	23
ENSGMOG00000000639	3091	3107	6763	2857	10030	4013	5231
ENSGMOG00000000658	11	37	39	15	42	77	50
ENSGMOG00000007185	4	14	0	1	0	2	1
ENSGMOG00000007203	0	10	48	2	32	9	9
ENSGMOG00000009330	13	23	0	0	4	0	1
ENSGMOG00000000875	0	0	0	1	0	0	0
ENSGMOG00000021391	0	0	0	0	0	0	0
ENSGMOG00000013395	1182	1740	1145	1031	1402	1467	1043
ENSGMOG00000015284	0	0	0	0	0	0	0
ENSGMOG00000015292	0	0	0	0	0	0	0
ENSGMOG00000015328	3	7	9	1	8	0	4
ENSGMOG00000015354	11136	8302	11765	9318	10650	11022	9905
ENSGMOG00000015368	712	630	683	557	548	1011	1342
ENSGMOG00000001046	526	597	506	505	533	709	868
ENSGMOG00000001273	177	202	157	299	132	214	226
ENSGMOG00000001297	29	0	5	0	0	1	1
ENSGMOG00000001313	1756	952	4445	4409	776	4589	3053
ENSGMOG00000008439	12	18	4	13	4	16	37
ENSGMOG00000008442	11	13	3	5	4	4	13
ENSGMOG00000020412	0	0	0	0	0	1	1
ENSGMOG00000013526	174	198	95	71	128	320	361
ENSGMOG00000013538	1315	1008	394	955	1210	1276	1444
ENSGMOG00000013545	30	164	17	59	14	42	79
ENSGMOG00000021063	0	0	0	0	0	0	0
ENSGMOG00000013574	24	25	28	5	36	4	7
ENSGMOG00000020446	107	216	95	73	270	134	85
ENSGMOG00000005377	7	12	0	11	12	2	2
ENSGMOG00000005431	311	321	236	128	210	180	420
ENSGMOG00000005472	754	728	566	866	982	870	1065
ENSGMOG00000005487	163	111	142	181	123	142	103
ENSGMOG00000005500	9316	3546	3105	7365	2398	3233	7465
ENSGMOG00000005527	0	0	0	3	0	3	0
ENSGMOG00000005632	233	231	264	404	252	1040	600
ENSGMOG00000009384	0	0	0	0	1	0	3
ENSGMOG00000009419	287	353	409	739	412	643	539
ENSGMOG00000008136	2265	3038	2472	4422	2769	1853	1930
ENSGMOG00000008139	2924	2384	1590	1721	1494	3858	5428
ENSGMOG00000008144	1699	1700	609	2309	448	1733	1614
ENSGMOG00000008147	3677	2411	2880	2476	2282	4540	7130
ENSGMOG00000008151	562	454	588	845	547	1680	1353
ENSGMOG00000003231	121	106	135	98	96	405	465
ENSGMOG00000003287	160	195	134	203	144	327	337
ENSGMOG00000003316	138	101	62	103	47	70	49
ENSGMOG00000003369	329	346	309	389	234	529	520
ENSGMOG00000003383	336	237	143	315	145	475	586
ENSGMOG00000003417	347	185	145	108	128	273	554
ENSGMOG00000011900	1596	1758	2206	1926	2309	3142	3017
ENSGMOG00000011905	2490	1893	1452	1314	1179	1713	1720
ENSGMOG00000011916	279	196	250	247	129	758	453
ENSGMOG00000011920	229	322	742	363	463	364	462
ENSGMOG00000011929	167	343	362	228	185	349	351
ENSGMOG00000006531	0	2	16	1	1	0	0
ENSGMOG00000006537	0	5	6	4	33	3	4
ENSGMOG00000006551	362	298	254	328	227	543	507
ENSGMOG00000006583	1	0	0	1	5	0	0
ENSGMOG00000009523	853	1128	413	586	728	1677	1601
ENSGMOG00000021090	10	8	25	63	65	13	2
ENSGMOG00000009534	179	169	195	171	191	261	518
ENSGMOG00000009576	315	121	309	121	139	626	430
ENSGMOG00000009589	0	1	0	0	0	0	0
ENSGMOG00000008272	77	17	14	23	1	20	34
ENSGMOG00000008276	2242	943	1069	1053	762	1001	1389
ENSGMOG00000008281	716	210	202	124	182	250	298
ENSGMOG00000008284	756	677	251	178	162	360	527
ENSGMOG00000008286	2472	2261	1428	1710	1517	5730	5308
ENSGMOG00000000897	2	1	1	0	0	2	2
ENSGMOG00000000921	13	54	96	40	44	23	14
ENSGMOG00000013759	1525	1134	762	761	928	1528	2038
ENSGMOG00000013823	603	730	188	165	473	524	625
ENSGMOG00000013832	8853	1338	1891	521	1464	1010	2352
ENSGMOG00000020065	1	1	1	0	0	0	0
ENSGMOG00000015612	478	385	579	461	341	541	1091
ENSGMOG00000015626	1	1	1	0	0	0	0
ENSGMOG00000019500	0	13	0	1	2	2	1
ENSGMOG00000001952	60	47	118	139	29	116	153
ENSGMOG00000001981	107	26	26	11	23	13	14
ENSGMOG00000001986	1	2	12	0	12	5	0
ENSGMOG00000000299	11	19	11	17	11	52	19
ENSGMOG00000019766	13	6	0	16	7	0	3
ENSGMOG00000000306	6	8	16	3	2	12	4
ENSGMOG00000000314	10423	9887	11686	22397	15021	3019	3211
ENSGMOG00000008404	328	178	84	180	44	175	263
ENSGMOG00000008405	57	65	30	28	22	51	54
ENSGMOG00000008407	7	6	0	13	0	14	26
ENSGMOG00000008410	36	36	77	22	16	73	83
ENSGMOG00000008413	3464	1577	1207	1345	996	3614	2895
ENSGMOG00000008415	4425	2542	1619	1685	1333	4277	4786
ENSGMOG00000008417	0	0	0	0	1	0	0
ENSGMOG00000000806	61	33	46	33	15	21	26
ENSGMOG00000000822	0	0	2	1	0	0	0
ENSGMOG00000010683	219	297	197	351	246	270	254
ENSGMOG00000015897	4	10	2	23	0	11	1
ENSGMOG00000020329	0	0	0	0	0	0	0
ENSGMOG00000016170	0	0	0	0	0	0	0
ENSGMOG00000016174	633	677	675	739	609	1836	1648
ENSGMOG00000016214	11	15	5	12	25	39	16
ENSGMOG00000016229	0	0	0	0	0	1	0
ENSGMOG00000016239	0	0	0	0	2	1	0
ENSGMOG00000016246	0	0	0	0	0	0	0
ENSGMOG00000010013	4990	6266	4051	7450	5557	4632	5224
ENSGMOG00000010021	0	0	2	0	0	0	1
ENSGMOG00000010029	4486	3591	4439	2700	2922	6970	11853
ENSGMOG00000013326	5	5	19	18	7	30	37
ENSGMOG00000013333	0	0	0	0	0	0	0
ENSGMOG00000013336	32	11	44	18	30	48	60
ENSGMOG00000013352	86	107	599	594	148	123	170
ENSGMOG00000013356	142	268	169	174	218	346	376
ENSGMOG00000012826	330	201	93	81	130	102	223
ENSGMOG00000012839	57	46	65	36	48	144	237
ENSGMOG00000012847	190	300	459	355	409	516	504
ENSGMOG00000013630	13	2	2	9	4	3	6
ENSGMOG00000013680	365	149	137	201	49	177	285
ENSGMOG00000009845	44	48	20	24	4	17	56
ENSGMOG00000009859	388	260	311	437	280	566	580
ENSGMOG00000009864	3462	1679	773	1448	465	262	828
ENSGMOG00000011299	147	95	100	45	112	176	216
ENSGMOG00000008879	9779	1199	1554	898	686	2144	2151
ENSGMOG00000008996	3693	664	943	680	729	1239	1005
ENSGMOG00000009114	137	71	99	37	28	31	76
ENSGMOG00000009131	252	217	146	270	180	108	320
ENSGMOG00000019136	269	184	131	188	90	871	767
ENSGMOG00000019144	293	147	202	284	31	308	224
ENSGMOG00000019154	1	3	0	1	0	8	12
ENSGMOG00000005675	207	204	201	177	103	363	429
ENSGMOG00000005690	10	18	23	9	6	20	70
ENSGMOG00000008044	5	1	0	1	5	2	2
ENSGMOG00000008046	258	452	427	344	494	255	414
ENSGMOG00000008051	157	126	164	260	149	170	166
ENSGMOG00000005526	190	119	26	3	14	93	391
ENSGMOG00000001723	3	3	3	4	0	2	3
ENSGMOG00000017525	2391	2561	2904	2376	2346	1766	3097
ENSGMOG00000017569	209	256	299	326	365	578	362
ENSGMOG00000019832	13	22	21	60	31	27	31
ENSGMOG00000017579	25	49	42	24	32	20	32
ENSGMOG00000017593	0	1	0	1	0	1	2
ENSGMOG00000017603	2	12	8	7	2	8	17
ENSGMOG00000017624	812	598	1113	594	636	1039	1560
ENSGMOG00000000789	0	0	0	0	0	0	0
ENSGMOG00000000821	0	0	0	0	0	0	0
ENSGMOG00000010280	2648	1205	1138	1130	1206	1250	1540
ENSGMOG00000010294	29	15	36	20	10	11	19
ENSGMOG00000010300	284	282	432	228	366	887	619
ENSGMOG00000010308	114	154	90	131	88	129	165
ENSGMOG00000010317	2852	2546	1278	1600	1668	2294	1908
ENSGMOG00000010332	63	310	43	41	21	203	91
ENSGMOG00000010341	0	0	1	0	0	2	0
ENSGMOG00000010351	1	0	8	0	0	1	0
ENSGMOG00000010369	65749	157252	150933	224565	281139	73272	54882
ENSGMOG00000010388	0	0	0	0	0	2	0
ENSGMOG00000010393	182	62	75	21	46	99	70
ENSGMOG00000021052	2	15	0	0	0	1	0
ENSGMOG00000009516	845	541	374	340	626	321	360
ENSGMOG00000009531	89	96	86	82	82	104	131
ENSGMOG00000009537	1069	421	359	317	327	455	505
ENSGMOG00000009554	321	201	282	173	205	575	463
ENSGMOG00000009566	1679	1460	1246	1167	519	853	2449
ENSGMOG00000009989	799	1069	748	1209	601	656	708
ENSGMOG00000009998	0	0	0	1	0	1	3
ENSGMOG00000021762	0	0	0	0	0	0	0
ENSGMOG00000008792	541	295	317	178	211	555	631
ENSGMOG00000010159	1376	354	302	320	355	303	238
ENSGMOG00000010173	316	390	183	235	264	87	271
ENSGMOG00000016114	0	3	0	0	0	0	0
ENSGMOG00000016125	0	0	0	0	0	0	1
ENSGMOG00000016146	1019	1010	1205	1874	1076	2108	2351
ENSGMOG00000016163	176	153	139	39	70	98	309
ENSGMOG00000016200	477	527	3132	537	577	431	492
ENSGMOG00000016233	1307	1123	947	565	865	1018	2092
ENSGMOG00000008712	0	0	0	0	0	0	0
ENSGMOG00000005018	0	0	1	0	2	0	1
ENSGMOG00000005037	0	0	3	0	2	0	0
ENSGMOG00000005054	0	0	0	0	0	0	0
ENSGMOG00000005063	0	0	0	0	0	0	0
ENSGMOG00000005089	453	504	606	434	653	578	870
ENSGMOG00000015648	120	193	237	126	170	174	355
ENSGMOG00000006262	66	29	16	12	6	92	28
ENSGMOG00000006294	14	8	4	1	0	1	1
ENSGMOG00000006316	155	152	98	164	100	335	425
ENSGMOG00000006326	238	289	224	249	244	664	718
ENSGMOG00000000200	1	0	2	0	0	2	1
ENSGMOG00000000214	0	5	3	1	5	0	0
ENSGMOG00000000225	1	0	1	0	5	1	1
ENSGMOG00000000230	38	39	16	12	22	19	35
ENSGMOG00000014500	0	0	0	0	0	0	2
ENSGMOG00000014517	30	20	13	0	49	0	1
ENSGMOG00000014615	6	359	46	19	874	117	23
ENSGMOG00000004588	1058	1550	1280	531	898	1255	2729
ENSGMOG00000012979	16	26	23	2	15	5	56
ENSGMOG00000017449	93	93	160	159	111	628	440
ENSGMOG00000017455	2487	1856	1734	2133	2610	3198	3038
ENSGMOG00000017481	6002	6801	6064	6908	6044	6702	6066
ENSGMOG00000017502	2724	1691	1089	822	1137	1005	2020
ENSGMOG00000000975	6	6	8	5	1	11	11
ENSGMOG00000001167	151	153	216	102	148	244	365
ENSGMOG00000001204	5	13	4	6	0	19	12
ENSGMOG00000007687	100	109	211	99	2	10	146
ENSGMOG00000003962	82	116	99	146	138	72	200
ENSGMOG00000003980	489	315	786	548	535	996	877
ENSGMOG00000004015	3603	1470	1313	1452	1206	1630	2884
ENSGMOG00000019872	1	0	0	0	0	0	0
ENSGMOG00000008992	3146	1919	2452	2717	1996	2368	3052
ENSGMOG00000009006	400	203	553	159	448	297	431
ENSGMOG00000009018	81	151	210	100	226	34	55
ENSGMOG00000009030	270	99	59	68	68	120	87
ENSGMOG00000006296	0	1	1	0	0	0	0
ENSGMOG00000006303	892	561	629	404	415	893	1289
ENSGMOG00000006341	206	99	109	56	160	398	747
ENSGMOG00000006361	1	11	1	5	7	25	6
ENSGMOG00000006371	8309	9367	6497	6487	7788	14577	12314
ENSGMOG00000006379	2	0	0	1	0	0	0
ENSGMOG00000006384	1	0	1	1	5	2	0
ENSGMOG00000013324	21	4	36	21	31	29	14
ENSGMOG00000013334	833	970	666	812	1432	959	841
ENSGMOG00000013357	788	356	434	658	585	627	513
ENSGMOG00000013366	984	627	557	425	845	1265	912
ENSGMOG00000013399	0	0	3	0	0	1	4
ENSGMOG00000013407	22	27	12	25	18	47	30
ENSGMOG00000013415	50	51	49	93	40	161	87
ENSGMOG00000013423	3600	4974	38916	18056	28170	3603	2875
ENSGMOG00000013431	577	468	537	1541	691	1105	1077
ENSGMOG00000013434	26	32	24	28	18	110	69
ENSGMOG00000013441	10	24	7	17	1	0	0
ENSGMOG00000021235	0	0	0	0	0	0	0
ENSGMOG00000013876	160	205	158	189	257	242	214
ENSGMOG00000020077	1	0	0	0	1	0	1
ENSGMOG00000013886	17706	17472	18256	33506	15271	57499	73822
ENSGMOG00000013907	138	121	60	64	54	14	38
ENSGMOG00000013944	0	0	0	0	0	2	1
ENSGMOG00000020078	4	9	5	2	4	37	14
ENSGMOG00000009984	2402	2363	2606	1396	1707	2596	6180
ENSGMOG00000010019	737	569	773	553	756	1091	1362
ENSGMOG00000010026	0	0	3	0	0	0	2
ENSGMOG00000010062	1143	422	292	453	207	463	497
ENSGMOG00000010745	259	155	215	148	110	207	422
ENSGMOG00000010761	2	4	134	3	1	3	1
ENSGMOG00000010772	1	1	11	13	0	0	0
ENSGMOG00000010827	1452	1462	1877	1454	2345	770	597
ENSGMOG00000015140	57	55	136	78	55	254	322
ENSGMOG00000015152	440	461	443	470	771	765	825
ENSGMOG00000015212	27	31	39	25	25	36	66
ENSGMOG00000019055	0	0	2	0	0	0	0
ENSGMOG00000019062	0	0	0	0	0	0	0
ENSGMOG00000007065	132	202	413	129	136	302	261
ENSGMOG00000007074	5	16	2	0	3	8	2
ENSGMOG00000011879	3	6	1	1	1	3	0
ENSGMOG00000011890	0	0	0	0	0	0	0
ENSGMOG00000016736	368	186	276	254	252	761	680
ENSGMOG00000016749	690	638	334	405	390	1389	1241
ENSGMOG00000016767	837	1511	1146	1432	2281	4360	1721
ENSGMOG00000018346	26	20	27	6	2	9	15
ENSGMOG00000018378	38	42	36	14	16	10	42
ENSGMOG00000018417	0	0	0	1	1	0	2
ENSGMOG00000008550	4	0	387	1	18	1	0
ENSGMOG00000008560	3	20	11	13	23	10	36
ENSGMOG00000008571	2	23	150	260	174	247	492
ENSGMOG00000008575	6	3	24	3	48	13	5
ENSGMOG00000008578	1661	1579	981	1426	1218	1209	1619
ENSGMOG00000008584	1615	2530	2682	2319	4039	2884	3233
ENSGMOG00000010374	0	0	0	0	0	0	1
ENSGMOG00000010379	2	1	0	2	1	1	0
ENSGMOG00000010386	164	168	284	314	250	272	303
ENSGMOG00000010396	2550	1191	633	287	638	584	1456
ENSGMOG00000010421	1	21	3	90	25	0	1
ENSGMOG00000010427	1088	719	740	721	481	1612	1747
ENSGMOG00000010444	309	260	133	346	179	246	328
ENSGMOG00000010454	137	109	357	168	143	307	375
ENSGMOG00000010587	105	82	130	86	103	344	262
ENSGMOG00000014319	184	505	243	196	728	218	269
ENSGMOG00000014350	334	309	362	429	401	878	781
ENSGMOG00000014368	487	349	244	302	254	418	470
ENSGMOG00000014419	1	7	1	16	6	15	8
ENSGMOG00000005617	81	105	58	43	54	33	85
ENSGMOG00000003689	269	264	192	310	187	401	346
ENSGMOG00000003709	1131	1118	1029	894	1301	882	1366
ENSGMOG00000003812	0	0	0	0	0	0	1
ENSGMOG00000003835	0	1	1	1	0	3	0
ENSGMOG00000012779	132	56	55	51	58	132	59
ENSGMOG00000012787	1307	846	1147	1359	776	1507	1595
ENSGMOG00000020467	711	381	239	300	129	1144	697
ENSGMOG00000007083	0	0	0	0	0	0	0
ENSGMOG00000007098	11	0	0	0	0	0	0
ENSGMOG00000012611	1	2	0	3	1	0	0
ENSGMOG00000003877	68	146	72	109	156	78	55
ENSGMOG00000015032	332	577	226	190	201	136	209
ENSGMOG00000015091	158	323	215	279	376	549	597
ENSGMOG00000015098	788	590	1020	825	755	1460	1512
ENSGMOG00000012946	2	2	3	0	0	0	0
ENSGMOG00000007539	1212	924	1238	597	538	711	1519
ENSGMOG00000009118	11	6	7	5	4	9	9
ENSGMOG00000009140	185	286	112	226	142	332	198
ENSGMOG00000010424	183	261	196	114	87	116	211
ENSGMOG00000010450	0	0	0	0	0	0	0
ENSGMOG00000000390	32	138	3	18	0	26	0
ENSGMOG00000000397	1096	1358	970	1013	901	523	961
ENSGMOG00000006664	1393	953	753	632	565	837	1409
ENSGMOG00000002198	1	1	7	4	25	3	4
ENSGMOG00000002242	363	374	204	397	204	568	508
ENSGMOG00000002292	885	519	611	479	316	1256	1387
ENSGMOG00000002338	2	0	2	0	1	2	1
ENSGMOG00000002366	20	4	2	22	9	37	12
ENSGMOG00000016254	2	3	2	5	3	5	1
ENSGMOG00000005332	2629	938	1007	999	879	1149	1247
ENSGMOG00000005336	510	315	388	483	262	1048	873
ENSGMOG00000005346	124	97	585	113	192	124	263
ENSGMOG00000005349	9	9	8	1	2	21	9
ENSGMOG00000005402	115	77	71	73	64	130	64
ENSGMOG00000005667	57	37	39	49	44	119	76
ENSGMOG00000016061	0	0	0	1	0	0	0
ENSGMOG00000016075	227	552	261	242	593	285	335
ENSGMOG00000014781	0	0	0	0	0	0	0
ENSGMOG00000014808	101	164	146	119	75	190	212
ENSGMOG00000013290	94	10	42	4	6	6	35
ENSGMOG00000013372	0	0	0	1	0	3	6
ENSGMOG00000015428	584	544	187	257	357	410	764
ENSGMOG00000000522	69	32	2	19	13	42	35
ENSGMOG00000004704	1475	1421	1651	1467	1692	1947	2413
ENSGMOG00000018071	21	16	25	14	47	9	14
ENSGMOG00000009496	510	407	172	653	360	536	615
ENSGMOG00000009510	0	0	0	0	0	0	0
ENSGMOG00000003407	53	30	46	1	7	5	83
ENSGMOG00000003418	123	145	101	71	87	229	181
ENSGMOG00000003430	22	53	3	1	2	3	1
ENSGMOG00000003460	52	25	13	1	4	5	1
ENSGMOG00000007836	377	217	155	220	140	701	488
ENSGMOG00000020391	3	0	0	0	0	2	0
ENSGMOG00000007841	446	425	1128	1123	788	533	612
ENSGMOG00000007845	355	362	306	298	247	659	526
ENSGMOG00000007847	217	240	182	265	234	732	786
ENSGMOG00000017795	332	59	29	27	36	23	54
ENSGMOG00000003531	58	24	14	12	1	27	14
ENSGMOG00000009797	2651	1853	1557	2005	1026	2419	2215
ENSGMOG00000009807	789	909	506	1614	883	1524	1001
ENSGMOG00000009814	98	44	99	47	69	211	282
ENSGMOG00000009817	35	21	38	18	15	78	117
ENSGMOG00000020516	46	16	27	10	11	57	70
ENSGMOG00000009818	0	0	0	0	0	0	0
ENSGMOG00000015493	456	1001	1504	988	758	435	686
ENSGMOG00000015608	581	625	381	738	430	1183	970
ENSGMOG00000015625	188	212	138	129	152	337	332
ENSGMOG00000015674	1897	1647	1559	1974	1371	3550	3788
ENSGMOG00000015700	6	1	6	0	0	4	8
ENSGMOG00000018883	436	880	1003	808	2654	58	281
ENSGMOG00000018901	3	1	10	15	9	1	1
ENSGMOG00000018914	1237	562	725	412	163	1167	852
ENSGMOG00000000718	2792	3109	2651	2929	2183	6074	8552
ENSGMOG00000000099	203	213	237	151	204	306	295
ENSGMOG00000000104	163	134	151	144	86	274	302
ENSGMOG00000000111	294	254	395	261	264	622	768
ENSGMOG00000000118	1375	1488	1403	1050	1486	1745	1666
ENSGMOG00000021668	1	0	2	0	0	0	4
ENSGMOG00000021201	0	3	1	1	0	0	1
ENSGMOG00000000124	103	66	25	30	5	2	20
ENSGMOG00000008544	29	17	16	6	10	5	15
ENSGMOG00000008553	61	55	37	36	52	167	171
ENSGMOG00000008563	123	62	69	124	106	182	120
ENSGMOG00000014241	0	0	0	0	0	0	0
ENSGMOG00000011597	473	583	568	578	926	524	507
ENSGMOG00000011608	2738	2876	1562	2626	3311	2292	1850
ENSGMOG00000011615	136	139	134	207	195	340	408
ENSGMOG00000011617	734	959	1023	1104	1058	1452	1087
ENSGMOG00000011618	2380	1735	838	1013	898	1459	1403
ENSGMOG00000011633	851	635	1066	691	739	1124	1097
ENSGMOG00000015011	133	206	127	128	166	170	269
ENSGMOG00000015055	603	465	303	560	327	965	818
ENSGMOG00000015082	222	213	262	482	220	730	571
ENSGMOG00000015093	641	725	917	1458	1180	1123	744
ENSGMOG00000015137	1929	2338	3147	5850	3287	2590	2046
ENSGMOG00000015175	5	4	5	2	3	2	1
ENSGMOG00000014536	33	5	3	14	28	10	16
ENSGMOG00000014558	7560	3317	5350	3279	2607	4437	8049
ENSGMOG00000014580	35	31	5	3	37	4	22
ENSGMOG00000017964	5291	7968	3850	10587	2692	3708	3227
ENSGMOG00000017985	213	472	288	409	444	258	245
ENSGMOG00000018001	22	17	19	6	6	15	25
ENSGMOG00000018022	9	13	1	2	9	2	14
ENSGMOG00000018036	353	331	711	256	529	452	584
ENSGMOG00000018062	16	22	12	3	7	3	16
ENSGMOG00000018083	22	23	15	5	30	23	16
ENSGMOG00000019398	1	8	7	1	0	0	0
ENSGMOG00000019400	0	0	0	0	0	0	0
ENSGMOG00000011544	5	3	0	0	2	5	0
ENSGMOG00000011550	7	16	10	16	8	10	11
ENSGMOG00000011559	741	1043	800	514	823	842	914
ENSGMOG00000011570	299	235	218	232	246	507	355
ENSGMOG00000011575	0	4	0	3	6	2	0
ENSGMOG00000011580	1624	1044	986	1974	1198	1130	1463
