ID	sample_11	sample_17	sample_24	sample_30	sample_37	sample_50
ENSGMOG00000014785	89	24	6	55	30	39
ENSGMOG00000014792	727	393	336	450	429	582
ENSGMOG00000014842	185842	33273	114592	64280	75139	12973
ENSGMOG00000014864	18	13	6	13	14	1
ENSGMOG00000003578	1016	861	849	471	580	420
ENSGMOG00000003590	148	187	100	65	93	62
ENSGMOG00000003612	546	411	447	335	452	179
ENSGMOG00000000090	417	280	216	278	273	886
ENSGMOG00000000094	1	2	0	3	4	0
ENSGMOG00000000101	182	177	400	139	313	101
ENSGMOG00000000105	4	4	2	3	2	3
ENSGMOG00000000108	45	25	4	12	93	0
ENSGMOG00000000113	50258	39905	36390	50806	64815	89957
ENSGMOG00000000116	376	219	326	153	264	52
ENSGMOG00000017409	582	402	312	390	504	61
ENSGMOG00000017444	3	0	0	0	5	0
ENSGMOG00000021182	1	0	0	1	0	0
ENSGMOG00000009052	862	851	367	518	555	76
ENSGMOG00000010472	149	100	130	163	161	321
ENSGMOG00000020116	0	0	0	0	0	0
ENSGMOG00000010766	2	16	2	0	0	0
ENSGMOG00000010777	24	7	10	7	4	7
ENSGMOG00000010779	106	58	59	92	62	73
ENSGMOG00000010788	84	40	23	63	44	73
ENSGMOG00000010795	483	279	140	322	320	64
ENSGMOG00000021009	1	0	0	0	0	0
ENSGMOG00000010846	895	385	400	411	478	59
ENSGMOG00000010852	353	250	403	323	393	516
ENSGMOG00000010872	590	479	356	327	450	1150
ENSGMOG00000010885	241	155	126	249	153	797
ENSGMOG00000010896	4	2	1	19	0	0
ENSGMOG00000010903	41	27	33	47	39	25
ENSGMOG00000020117	2612	1879	1384	1268	1174	1464
ENSGMOG00000016828	3	1	2	0	1	11
ENSGMOG00000016854	320	107	120	158	277	45
ENSGMOG00000016924	587	265	321	391	431	71
ENSGMOG00000016941	959	589	203	553	373	159
ENSGMOG00000019496	625	546	513	378	736	387
ENSGMOG00000019498	18	19	10	11	36	0
ENSGMOG00000019501	1	0	0	0	0	0
ENSGMOG00000020403	0	0	0	0	0	0
ENSGMOG00000008131	81	14	36	43	30	27
ENSGMOG00000008134	1	0	0	0	0	1
ENSGMOG00000020404	6	0	2	0	3	11
ENSGMOG00000008135	386	312	255	170	409	39
ENSGMOG00000008138	152	104	93	86	104	47
ENSGMOG00000008141	46	32	25	10	23	0
ENSGMOG00000009023	4	1	0	3	0	2
ENSGMOG00000009032	5	2	2	5	2	0
ENSGMOG00000009153	0	0	0	0	0	0
ENSGMOG00000009161	219	126	163	46	96	28
ENSGMOG00000019873	150	196	214	233	276	181
ENSGMOG00000003140	1264	718	530	466	704	78
ENSGMOG00000003149	1615	1044	1560	1370	1041	1845
ENSGMOG00000003177	489	279	298	320	339	842
ENSGMOG00000003212	5994	5531	6005	5946	6103	6939
ENSGMOG00000003221	0	0	0	1	3	2
ENSGMOG00000003234	0	0	0	0	0	0
ENSGMOG00000018643	1230	1060	979	838	985	165
ENSGMOG00000018665	31	21	18	27	34	12
ENSGMOG00000018673	383	350	256	406	419	601
ENSGMOG00000018698	9	6	0	14	1	0
ENSGMOG00000018704	344	207	146	112	155	80
ENSGMOG00000018713	25	14	16	3	6	6
ENSGMOG00000001561	0	0	0	0	0	0
ENSGMOG00000001728	39	34	22	8	18	0
ENSGMOG00000001851	41	36	65	52	57	12
ENSGMOG00000022112	2	2	9	1	11	4
ENSGMOG00000001896	116	125	129	122	93	10
ENSGMOG00000005444	0	0	0	0	0	0
ENSGMOG00000021333	0	0	0	0	0	0
ENSGMOG00000005451	2	0	0	0	0	0
ENSGMOG00000005459	0	0	0	0	0	0
ENSGMOG00000020451	0	0	0	0	0	0
ENSGMOG00000005469	1	0	0	0	0	0
ENSGMOG00000005481	0	0	0	0	0	0
ENSGMOG00000005502	0	0	0	3	0	0
ENSGMOG00000005511	4	4	2	5	4	0
ENSGMOG00000005522	283	181	118	167	207	360
ENSGMOG00000020452	0	0	0	0	3	0
ENSGMOG00000005546	0	0	0	0	0	0
ENSGMOG00000005555	0	2	0	0	1	0
ENSGMOG00000005564	1	0	0	0	3	0
ENSGMOG00000005571	1880	988	784	1074	1051	194
ENSGMOG00000003426	9913	6228	4771	5183	7879	7787
ENSGMOG00000003445	18958	17407	15415	22362	31333	4402
ENSGMOG00000003472	935	780	709	483	824	344
ENSGMOG00000005391	841	356	314	462	326	86
ENSGMOG00000003894	0	0	0	0	0	0
ENSGMOG00000003906	0	0	0	1	0	0
ENSGMOG00000003923	1172	445	608	607	642	874
ENSGMOG00000003953	166	98	120	7	48	58
ENSGMOG00000010342	169	108	125	177	157	62
ENSGMOG00000021134	6	3	3	2	2	0
ENSGMOG00000021877	1	2	0	0	2	0
ENSGMOG00000021909	1	0	7	0	1	0
ENSGMOG00000021016	1	0	0	0	0	0
ENSGMOG00000020988	1	0	0	0	0	0
ENSGMOG00000021522	0	0	0	0	1	0
ENSGMOG00000021646	7	7	11	4	5	2
ENSGMOG00000010350	5515	3835	2200	3145	4248	515
ENSGMOG00000010365	2691	2003	641	1836	2076	81
ENSGMOG00000010385	1862	833	1352	1118	870	571
ENSGMOG00000010398	826	327	216	231	293	131
ENSGMOG00000010412	53	33	38	25	30	0
ENSGMOG00000010422	1591	897	487	737	1172	177
ENSGMOG00000010473	349	148	200	259	209	57
ENSGMOG00000010492	706	609	576	532	497	890
ENSGMOG00000010509	2105	1076	1772	1635	1637	5082
ENSGMOG00000010513	18	26	6	13	10	2
ENSGMOG00000010517	204	165	181	144	125	399
ENSGMOG00000010525	222	112	219	99	104	311
ENSGMOG00000008500	416	388	256	131	1048	240
ENSGMOG00000009758	1925	1249	943	1077	1724	91
ENSGMOG00000021407	2	0	0	1	2	0
ENSGMOG00000009784	6850	4543	5663	4140	3609	4848
ENSGMOG00000016350	2902	1550	1057	1637	2285	116
ENSGMOG00000016397	443	353	378	277	253	245
ENSGMOG00000019252	17	7	2	3	10	0
ENSGMOG00000018583	527	256	146	248	387	59
ENSGMOG00000018594	1142	664	493	691	951	36
ENSGMOG00000018615	312	268	243	154	197	140
ENSGMOG00000018622	2361	1480	816	1013	990	164
ENSGMOG00000014303	16	60	55	2	4	1
ENSGMOG00000014332	441	319	396	355	310	40
ENSGMOG00000014423	1292	369	696	921	1209	121
ENSGMOG00000014447	15	38	41	33	43	9
ENSGMOG00000014465	1042	572	825	573	763	572
ENSGMOG00000014480	476	392	316	198	233	106
ENSGMOG00000014520	0	3	0	0	1	0
ENSGMOG00000014534	766	339	324	244	383	422
ENSGMOG00000007928	185	191	95	151	172	131
ENSGMOG00000007931	2175	1741	1359	1124	1506	204
ENSGMOG00000007951	3	0	0	0	0	0
ENSGMOG00000007955	0	3	0	0	0	1
ENSGMOG00000004024	610	528	493	283	536	159
ENSGMOG00000004048	103	89	56	69	53	450
ENSGMOG00000004069	8	4	1	3	1	2
ENSGMOG00000004084	922	586	777	556	533	1052
ENSGMOG00000004107	1792	1586	1771	906	857	264
ENSGMOG00000004132	2	8	0	4	2	3
ENSGMOG00000004143	211	178	132	192	162	493
ENSGMOG00000004148	475	356	203	272	312	35
ENSGMOG00000004210	87	64	80	112	74	239
ENSGMOG00000004219	259	268	221	205	143	240
ENSGMOG00000004253	753	499	453	510	487	128
ENSGMOG00000004263	6	5	16	2	18	0
ENSGMOG00000004309	1	6	5	0	1	0
ENSGMOG00000003343	0	0	0	0	0	0
ENSGMOG00000003349	2467	1208	602	1299	535	295
ENSGMOG00000003424	231	116	139	210	201	65
ENSGMOG00000017535	93	105	64	48	75	97
ENSGMOG00000017562	2192	1741	1346	1100	1530	636
ENSGMOG00000017592	18	9	7	2	3	4
ENSGMOG00000017638	106	143	81	62	159	89
ENSGMOG00000017643	5017	3360	3602	3209	3864	501
ENSGMOG00000017671	2220	1596	1277	1453	1975	146
ENSGMOG00000017706	502	192	177	178	201	59
ENSGMOG00000017756	97	135	49	63	44	25
ENSGMOG00000010031	7	4	1	6	8	0
ENSGMOG00000018978	16	18	21	20	48	1
ENSGMOG00000018985	8456	6698	7181	6070	6128	10019
ENSGMOG00000019006	2266	1630	1771	1083	1435	308
ENSGMOG00000019021	1935	1404	1789	1359	1647	1903
ENSGMOG00000019104	4	1	1	56	4	0
ENSGMOG00000004204	2	2	0	0	2	0
ENSGMOG00000004345	0	1	1	0	3	0
ENSGMOG00000004364	1866	881	604	645	1318	210
ENSGMOG00000013747	272	166	168	183	224	8
ENSGMOG00000013784	216	64	159	183	48	1288
ENSGMOG00000002467	253	147	147	209	170	216
ENSGMOG00000002492	5288	4354	5275	4430	4904	5343
ENSGMOG00000002501	6	2	1	3	4	4
ENSGMOG00000002539	151	47	9	26	15	21
ENSGMOG00000010335	246	145	116	44	101	36
ENSGMOG00000015458	275	45	56	24	6	13
ENSGMOG00000015465	1743	541	531	1077	1907	162
ENSGMOG00000015516	1100	404	526	829	643	137
ENSGMOG00000015534	9200	5736	4914	4870	8470	897
ENSGMOG00000015552	693	557	333	428	371	186
ENSGMOG00000015594	325	184	210	229	284	512
ENSGMOG00000015607	1212	947	1108	1071	928	4197
ENSGMOG00000015616	392	313	177	244	370	25
ENSGMOG00000014472	380	228	195	199	354	45
ENSGMOG00000014513	1	3	3	2	6	0
ENSGMOG00000019367	0	10	1	19	4	0
ENSGMOG00000019397	96	108	27	45	49	7
ENSGMOG00000019404	2682	1721	1833	1681	1617	516
ENSGMOG00000019407	68	46	30	101	78	133
ENSGMOG00000014408	1350	853	858	1026	1360	435
ENSGMOG00000014499	40	24	15	28	85	0
ENSGMOG00000014526	0	13	0	4	0	0
ENSGMOG00000013231	0	0	0	0	1	0
ENSGMOG00000013241	0	2	0	0	0	0
ENSGMOG00000013265	121	227	69	77	164	173
ENSGMOG00000013273	3	0	0	0	0	0
ENSGMOG00000013292	1785	1111	831	836	1100	450
ENSGMOG00000013305	1093	1091	964	1263	1067	2977
ENSGMOG00000013310	5	12	0	9	11	0
ENSGMOG00000011017	470	284	265	222	292	135
ENSGMOG00000011037	103	102	147	89	98	81
ENSGMOG00000011047	2371	2367	1255	1707	2831	765
ENSGMOG00000011059	1628	1129	1132	647	872	1938
ENSGMOG00000011072	3399	1195	1705	2168	1287	3804
ENSGMOG00000011088	111	9	28	27	31	29
ENSGMOG00000009003	472	352	385	407	386	845
ENSGMOG00000009012	363	284	246	267	252	445
ENSGMOG00000009116	3	2	1	1	4	0
ENSGMOG00000009144	2048	686	1066	923	317	306
ENSGMOG00000009152	737	82	248	528	301	51
ENSGMOG00000009165	424	186	331	315	274	124
ENSGMOG00000009208	36	13	40	29	24	0
ENSGMOG00000009315	322	221	167	219	210	265
ENSGMOG00000009345	71	279	31	116	53	7
ENSGMOG00000005600	0	0	0	0	0	0
ENSGMOG00000006069	0	0	0	0	0	0
ENSGMOG00000006075	914	468	541	522	444	9336
ENSGMOG00000006084	1374	716	509	473	575	46
ENSGMOG00000006127	392	277	216	272	310	68
ENSGMOG00000006182	86	49	34	26	20	84
ENSGMOG00000006200	85	78	17	198	153	1
ENSGMOG00000004732	490	544	229	202	591	77
ENSGMOG00000004826	1214	99	464	310	967	34
ENSGMOG00000004839	5737	2427	3221	2901	3436	3656
ENSGMOG00000004849	2322	1555	2205	1703	2050	1981
ENSGMOG00000004872	1	1	18	1	5	0
ENSGMOG00000004896	966	685	614	412	487	222
ENSGMOG00000004925	656	596	371	391	530	390
ENSGMOG00000005011	446	267	189	276	334	236
ENSGMOG00000003190	497	286	117	343	753	48
ENSGMOG00000003202	140	342	9	28	180	4
ENSGMOG00000003239	1532	1449	692	1100	2316	506
ENSGMOG00000003255	266	255	219	347	251	803
ENSGMOG00000003279	7853	1866	2983	2798	4881	78
ENSGMOG00000003320	2341	2234	1244	1813	2671	480
ENSGMOG00000003344	1212	927	735	724	1073	1403
ENSGMOG00000003362	585	590	399	414	498	786
ENSGMOG00000003375	1754	1156	586	1332	2320	673
ENSGMOG00000003401	3914	1563	1093	2019	2436	897
ENSGMOG00000003412	1321	1045	692	294	784	161
ENSGMOG00000015543	1608	1222	1169	1356	1533	531
ENSGMOG00000015592	355	341	275	234	272	27
ENSGMOG00000015635	739	680	509	565	419	620
ENSGMOG00000015645	10	3	1	3	1	0
ENSGMOG00000015660	0	0	0	0	1	0
ENSGMOG00000015672	652	445	275	192	252	513
ENSGMOG00000015694	158	83	49	38	45	53
ENSGMOG00000015717	459	263	156	151	187	329
ENSGMOG00000015743	455	139	217	154	225	73
ENSGMOG00000015763	176	130	127	98	113	110
ENSGMOG00000021758	0	0	1	0	0	0
ENSGMOG00000015778	5035	3403	2856	2753	4779	833
ENSGMOG00000018357	9195	3637	4157	3335	4483	784
ENSGMOG00000018388	394	170	349	258	174	83
ENSGMOG00000018400	8	0	0	0	2	0
ENSGMOG00000018426	212	113	147	70	115	0
ENSGMOG00000018464	1222	809	977	893	1106	151
ENSGMOG00000018497	488	134	203	160	104	39
ENSGMOG00000018515	4496	2515	2735	2037	2290	2345
ENSGMOG00000020801	42	29	59	40	19	0
ENSGMOG00000006779	3	0	1	5	9	0
ENSGMOG00000017599	0	0	0	0	0	0
ENSGMOG00000006589	0	1	0	0	0	0
ENSGMOG00000006600	260	195	52	51	196	49
ENSGMOG00000006770	372	190	238	151	211	343
ENSGMOG00000006789	2562	1673	2101	1631	1781	631
ENSGMOG00000006805	923	925	687	728	792	1189
ENSGMOG00000019565	29	4	4	9	39	0
ENSGMOG00000019567	488	342	203	137	164	13
ENSGMOG00000019587	4413	3325	3551	3706	2964	11206
ENSGMOG00000022127	0	1	0	7	0	0
ENSGMOG00000019590	237	193	93	259	250	108
ENSGMOG00000014022	617	295	482	296	369	328
ENSGMOG00000014028	1545	1234	1085	692	945	215
ENSGMOG00000014066	1169	1254	1096	842	844	1584
ENSGMOG00000014093	3874	2289	2940	2893	2946	144
ENSGMOG00000014111	967	129	207	1037	600	203
ENSGMOG00000014146	14	18	1	12	13	0
ENSGMOG00000004751	321	210	139	139	230	38
ENSGMOG00000004776	141	89	43	126	241	42
ENSGMOG00000004802	0	2	1	1	0	0
ENSGMOG00000017280	558	339	407	347	301	752
ENSGMOG00000017324	186	145	147	166	201	253
ENSGMOG00000017359	2609	1992	2436	2054	2535	1085
ENSGMOG00000017374	36	8	12	5	6	3
ENSGMOG00000017388	1	0	3	2	0	0
ENSGMOG00000017402	9	1	0	8	4	0
ENSGMOG00000014227	154	108	125	157	213	13
ENSGMOG00000018164	4	0	0	3	28	0
ENSGMOG00000018168	5	8	5	1	1	0
ENSGMOG00000016820	253	153	112	170	89	8
ENSGMOG00000020398	31	16	43	25	24	0
ENSGMOG00000016846	61	16	54	15	1	21
ENSGMOG00000000038	825	816	384	393	372	249
ENSGMOG00000000043	0	0	0	0	0	0
ENSGMOG00000000044	772	1060	350	545	903	491
ENSGMOG00000000048	66	26	25	37	35	13
ENSGMOG00000000052	1000	209	191	143	323	0
ENSGMOG00000000057	115	82	64	33	48	0
ENSGMOG00000000060	18	94	10	9	4	0
ENSGMOG00000000070	1194	611	658	731	1085	618
ENSGMOG00000003276	3070	1981	2050	1567	1743	1479
ENSGMOG00000003299	15552	12666	9379	12625	13242	20092
ENSGMOG00000003326	545	299	202	253	274	411
ENSGMOG00000003342	511	275	407	301	328	29
ENSGMOG00000000502	730	254	464	332	402	139
ENSGMOG00000000558	0	0	0	0	0	0
ENSGMOG00000000564	270	165	125	151	154	22
ENSGMOG00000000574	9	4	0	9	12	0
ENSGMOG00000002090	2157	961	1107	1175	1774	229
ENSGMOG00000005580	63	38	39	34	35	0
ENSGMOG00000004090	2	3	0	0	0	2
ENSGMOG00000004125	0	0	0	0	0	0
ENSGMOG00000006467	1718	1366	1615	754	977	22
ENSGMOG00000006501	3718	2905	6064	2105	2343	1084
ENSGMOG00000005267	127	22	60	72	3	2
ENSGMOG00000005287	51108	45326	40520	50466	65812	92891
ENSGMOG00000000904	9618	5358	3346	3965	2030	529
ENSGMOG00000000933	1618	1714	1356	1661	1274	549
ENSGMOG00000000943	127	49	29	111	147	46
ENSGMOG00000000969	107	68	84	116	122	25
ENSGMOG00000000993	1720	1180	764	788	1009	397
ENSGMOG00000001029	688	813	861	515	756	263
ENSGMOG00000001052	3	7	3	8	18	11
ENSGMOG00000002949	0	0	0	0	0	0
ENSGMOG00000002962	1699	1492	1207	772	999	3424
ENSGMOG00000003020	522	340	285	256	281	51
ENSGMOG00000003033	451	728	190	331	477	26
ENSGMOG00000003041	0	1	0	0	0	0
ENSGMOG00000003055	0	3	0	0	1	0
ENSGMOG00000004656	406	371	297	228	342	753
ENSGMOG00000004691	2	21	1	0	2	0
ENSGMOG00000004696	1003	339	305	472	1242	13
ENSGMOG00000004723	1464	1169	1173	1078	1133	2245
ENSGMOG00000004746	1230	460	1249	732	910	373
ENSGMOG00000019206	468	241	326	195	394	29
ENSGMOG00000019210	0	2	0	0	6	0
ENSGMOG00000019220	1243	723	598	533	586	432
ENSGMOG00000019234	6048	3943	3578	3483	2990	2094
ENSGMOG00000018682	574	164	546	324	513	217
ENSGMOG00000018692	9	2	5	6	15	0
ENSGMOG00000018707	1735	858	809	1449	2334	1347
ENSGMOG00000018719	441	135	136	234	322	24
ENSGMOG00000018733	0	6	3	13	4	0
ENSGMOG00000018743	11376	5925	4034	6730	12007	855
ENSGMOG00000000678	0	0	0	0	0	0
ENSGMOG00000000686	0	0	1	0	0	0
ENSGMOG00000000691	139	78	203	60	124	0
ENSGMOG00000018676	536	540	474	574	825	798
ENSGMOG00000018686	139	79	60	99	84	6
ENSGMOG00000014421	899	530	346	524	1415	152
ENSGMOG00000014473	5	9	11	0	2	10
ENSGMOG00000020124	60	26	31	30	43	89
ENSGMOG00000010956	8050	4776	6071	5255	7234	1148
ENSGMOG00000010980	2286	1149	1504	1212	1103	368
ENSGMOG00000010988	180	80	81	115	140	57
ENSGMOG00000010996	153	91	93	86	146	122
ENSGMOG00000011001	264	181	103	133	136	130
ENSGMOG00000011007	48	29	19	16	35	7
ENSGMOG00000011011	2818	1598	1587	1788	1948	437
ENSGMOG00000004893	32	16	14	16	21	0
ENSGMOG00000021449	25	34	30	41	12	83
ENSGMOG00000021194	11	17	11	3	6	12
ENSGMOG00000004904	70	22	130	29	33	16
ENSGMOG00000004920	0	3	0	0	0	0
ENSGMOG00000004936	518	341	215	361	659	16
ENSGMOG00000011439	54	16	13	23	32	26
ENSGMOG00000011459	1525	998	1106	880	1050	370
ENSGMOG00000011478	412	290	157	301	271	19
ENSGMOG00000011491	0	0	0	0	0	0
ENSGMOG00000011560	319	155	79	72	163	52
ENSGMOG00000011578	300	174	145	119	154	323
ENSGMOG00000021484	0	0	0	0	0	0
ENSGMOG00000009172	11796	9881	7952	6646	4661	4313
ENSGMOG00000009187	185	162	112	80	59	82
ENSGMOG00000009198	900	472	617	514	444	190
ENSGMOG00000012072	302	140	112	109	64	54
ENSGMOG00000020584	2	57	14	1	59	3
ENSGMOG00000012073	46	40	31	44	61	83
ENSGMOG00000012077	576	320	243	300	516	37
ENSGMOG00000012082	37	22	13	21	25	12
ENSGMOG00000012085	35	16	36	0	20	15
ENSGMOG00000015544	843	330	392	463	512	138
ENSGMOG00000015562	3829	908	1113	1120	1859	259
ENSGMOG00000015582	95	35	37	34	5	7
ENSGMOG00000015628	2631	1442	1664	1812	2353	334
ENSGMOG00000015667	1044	596	790	988	580	231
ENSGMOG00000015692	656	488	379	245	242	195
ENSGMOG00000015698	998	964	489	371	364	415
ENSGMOG00000018034	2	5	1	6	0	0
ENSGMOG00000018039	10845	7589	5499	5372	10136	2743
ENSGMOG00000018057	1398	1008	1247	1217	954	3209
ENSGMOG00000018077	224	224	251	23	153	28
ENSGMOG00000018208	15	6	5	64	3	0
ENSGMOG00000017580	171	100	86	476	179	92
ENSGMOG00000017601	429	301	167	154	109	4
ENSGMOG00000017627	190	115	54	146	110	16
ENSGMOG00000017659	138	72	29	163	58	36
ENSGMOG00000017675	186	74	182	84	138	23
ENSGMOG00000017694	3312	1730	2200	1838	2140	565
ENSGMOG00000008649	1473	1279	915	904	898	516
ENSGMOG00000008662	194	64	70	48	128	24
ENSGMOG00000008689	239	299	166	117	260	143
ENSGMOG00000008702	26124	22732	22906	24644	23668	9548
ENSGMOG00000008717	311	204	156	152	253	42
ENSGMOG00000008732	552	527	442	433	407	675
ENSGMOG00000015730	41	38	13	11	9	0
ENSGMOG00000015799	485	250	344	170	198	116
ENSGMOG00000015802	395	239	451	397	356	51
ENSGMOG00000015844	1287	539	694	1006	1245	68
ENSGMOG00000000820	163	6	51	35	94	2
ENSGMOG00000000856	0	0	2	0	0	8
ENSGMOG00000018158	1086	925	662	633	694	417
ENSGMOG00000018211	1	1	0	0	3	0
ENSGMOG00000006484	13	5	0	2	0	0
ENSGMOG00000006513	0	4	0	0	0	0
ENSGMOG00000006526	58	45	28	0	11	16
ENSGMOG00000013453	3365	2359	2642	2374	2579	1179
ENSGMOG00000013463	30294	17080	21211	22858	16600	38093
ENSGMOG00000000883	939	535	591	539	629	353
ENSGMOG00000021386	4	16	0	14	15	0
ENSGMOG00000012310	1076	840	935	770	1113	329
ENSGMOG00000012322	843	492	362	590	634	48
ENSGMOG00000012340	652	458	461	329	286	184
ENSGMOG00000012341	674	445	493	524	792	346
ENSGMOG00000021493	0	0	0	0	0	0
ENSGMOG00000021161	0	0	0	6	0	0
ENSGMOG00000012344	673	427	290	340	319	936
ENSGMOG00000012348	357	204	263	226	283	239
ENSGMOG00000020597	173	144	83	96	114	198
ENSGMOG00000006222	0	3	1	0	0	0
ENSGMOG00000006229	3	3	0	0	0	0
ENSGMOG00000006237	0	47	1	0	0	0
ENSGMOG00000006260	2	8	11	0	2	0
ENSGMOG00000006264	53	275	69	169	194	5
ENSGMOG00000018317	8	0	3	7	6	0
ENSGMOG00000003582	0	0	0	0	0	0
ENSGMOG00000010538	744	369	332	351	326	159
ENSGMOG00000010543	2528	1755	1710	1648	2021	4715
ENSGMOG00000010546	1005	407	81	33	74	89
ENSGMOG00000019262	50	20	19	18	29	0
ENSGMOG00000019266	130	69	55	57	87	3
ENSGMOG00000019275	0	0	3	0	1	0
ENSGMOG00000009495	1622	1316	870	861	1407	959
ENSGMOG00000009509	8	4	12	5	15	7
ENSGMOG00000009513	0	15	0	1	9	0
ENSGMOG00000009518	2442	1595	1432	1773	1381	4689
ENSGMOG00000009525	27	26	7	15	14	14
ENSGMOG00000009532	10	6	2	1	4	2
ENSGMOG00000009544	732	373	499	429	603	42
ENSGMOG00000009559	0	9	3	0	0	0
ENSGMOG00000009561	275	234	271	226	187	775
ENSGMOG00000009567	152	25	13	49	46	33
ENSGMOG00000001516	25	35	13	11	39	5
ENSGMOG00000001541	0	0	0	0	1	0
ENSGMOG00000001559	4957	990	1294	368	220	9367
ENSGMOG00000001570	297	219	225	193	267	225
ENSGMOG00000001627	6	9	1	2	11	8
ENSGMOG00000019181	4	51	3	8	25	0
ENSGMOG00000019219	1214	467	492	647	1454	110
ENSGMOG00000016878	4422	2032	1994	2216	1618	83
ENSGMOG00000018919	38	26	4	7	11	0
ENSGMOG00000004421	5	8	6	4	1	0
ENSGMOG00000004487	363	301	196	294	486	93
ENSGMOG00000004554	985	613	773	751	564	976
ENSGMOG00000004565	672	617	1105	606	573	214
ENSGMOG00000004598	1965	1343	1155	1266	1228	4982
ENSGMOG00000004604	680	730	350	470	532	102
ENSGMOG00000004663	466	313	231	274	292	171
ENSGMOG00000004694	2846	1458	1316	2275	3238	854
ENSGMOG00000004727	773	410	317	521	726	123
ENSGMOG00000004741	4060	3327	1578	851	3439	723
ENSGMOG00000004762	9707	8391	4047	2175	8155	5647
ENSGMOG00000004812	298	194	247	234	114	824
ENSGMOG00000004834	1034	821	628	724	823	1844
ENSGMOG00000004864	1378	1026	973	951	1201	1960
ENSGMOG00000004899	185	357	73	133	217	117
ENSGMOG00000004917	39	10	7	5	16	3
ENSGMOG00000004928	71	23	25	37	31	30
ENSGMOG00000004938	21457	16390	16557	14550	11247	15577
ENSGMOG00000004962	10738	8982	4103	6575	12146	9293
ENSGMOG00000004978	98	199	107	93	107	24
ENSGMOG00000004991	160	33	281	153	43	65
ENSGMOG00000013019	7	6	1	6	6	8
ENSGMOG00000013028	240	174	110	76	169	30
ENSGMOG00000013047	3407	2331	2041	1953	2575	2857
ENSGMOG00000013061	94	14	16	44	43	21
ENSGMOG00000013066	0	0	0	4	1	0
ENSGMOG00000018136	30	37	11	13	22	8
ENSGMOG00000021885	0	0	0	0	0	0
ENSGMOG00000012912	0	0	0	0	0	0
ENSGMOG00000012915	3	2	1	0	3	0
ENSGMOG00000012918	194	89	42	58	91	15
ENSGMOG00000012399	3204	12210	13580	15517	11952	4786
ENSGMOG00000012403	442	566	198	103	275	57
ENSGMOG00000008330	222	137	130	80	127	166
ENSGMOG00000008333	475	343	125	528	370	82
ENSGMOG00000008335	9101	5577	1941	10762	19765	359
ENSGMOG00000008337	2834	2090	1376	1221	1613	2494
ENSGMOG00000008341	352	262	291	179	222	632
ENSGMOG00000016020	37	63	24	33	42	5
ENSGMOG00000015790	3	2	0	58	4	0
ENSGMOG00000015831	593	671	213	403	477	1423
ENSGMOG00000015848	10	19	10	12	15	24
ENSGMOG00000014841	68	37	40	43	47	1
ENSGMOG00000014866	22345	23464	20413	22927	44555	10297
ENSGMOG00000014880	7	4	11	3	2	0
ENSGMOG00000014931	378	304	269	370	373	959
ENSGMOG00000014965	0	0	0	1	0	0
ENSGMOG00000014999	467	286	230	376	241	97
ENSGMOG00000008048	274	165	77	165	183	11
ENSGMOG00000008055	17	1	0	1	3	0
ENSGMOG00000016073	1946	1643	1623	1762	2713	598
ENSGMOG00000022101	0	0	0	0	3	0
ENSGMOG00000010410	1	3	0	0	0	0
ENSGMOG00000010417	1	0	0	0	0	0
ENSGMOG00000010493	1208	1797	1274	1468	1793	380
ENSGMOG00000017029	54	48	39	31	38	13
ENSGMOG00000017044	0	2	0	0	1	0
ENSGMOG00000017048	57	30	29	3	24	14
ENSGMOG00000017085	33	40	35	1	11	20
ENSGMOG00000017096	2	5	7	1	0	0
ENSGMOG00000004689	770	583	552	428	443	208
ENSGMOG00000004716	968	694	924	841	1158	528
ENSGMOG00000004726	53	55	28	56	33	0
ENSGMOG00000004760	111	16	12	150	138	0
ENSGMOG00000004765	954	461	637	516	485	896
ENSGMOG00000004775	240	55	51	157	348	0
ENSGMOG00000004794	0	0	1	0	0	0
ENSGMOG00000004811	1009	657	569	623	711	286
ENSGMOG00000004865	961	704	710	574	572	1224
ENSGMOG00000004881	3789	2665	1916	2214	2021	1468
ENSGMOG00000004698	1111	485	513	541	535	121
ENSGMOG00000004724	2325	1628	1109	1397	1723	985
ENSGMOG00000004810	587	526	443	345	336	596
ENSGMOG00000004844	3267	1117	1307	2163	3152	212
ENSGMOG00000004885	42	43	33	74	102	36
ENSGMOG00000004912	459	559	740	415	565	875
ENSGMOG00000004932	709	567	426	577	505	551
ENSGMOG00000004959	1868	1279	1416	1289	986	1433
ENSGMOG00000004986	17	1	0	3	6	4
ENSGMOG00000005017	466	227	212	256	311	14
ENSGMOG00000005093	2334	2559	1626	2031	1936	461
ENSGMOG00000005110	1	0	0	0	1	0
ENSGMOG00000008758	2	1	0	7	3	0
ENSGMOG00000008764	511	423	256	325	357	55
ENSGMOG00000019865	3	0	0	0	1	0
ENSGMOG00000008774	5	8	0	4	0	4
ENSGMOG00000008784	12	0	6	3	7	13
ENSGMOG00000008790	0	3	0	4	0	0
ENSGMOG00000008802	195	63	60	69	102	25
ENSGMOG00000013553	6	8	1	0	3	0
ENSGMOG00000009570	18	95	18	1	15	258
ENSGMOG00000009595	6	1	0	0	0	0
ENSGMOG00000006070	73	44	16	29	33	1
ENSGMOG00000006086	164	57	62	21	33	31
ENSGMOG00000001305	2	3	0	1	1	13
