ID	sample_1	sample_6	sample_12	sample_18	sample_25	sample_31	sample_38	sample_44
ENSGMOG00000016670	545	787	961	605	524	566	1982	1788
ENSGMOG00000016691	0	0	0	0	1	0	0	0
ENSGMOG00000016712	111	217	319	129	97	132	75	163
ENSGMOG00000016727	25	12	21	2	23	23	3	5
ENSGMOG00000017115	116	254	11	15	145	145	12	9
ENSGMOG00000017138	978	910	496	364	1380	1891	469	524
ENSGMOG00000017191	271	54	166	56	54	170	139	103
ENSGMOG00000017254	3	3	9	0	3	7	4	2
ENSGMOG00000017268	885	1590	1014	626	1270	874	1648	1129
ENSGMOG00000017285	1034	799	1126	747	1250	1230	2067	1910
ENSGMOG00000021322	0	0	0	0	0	0	0	0
ENSGMOG00000017376	132	84	226	55	148	126	343	353
ENSGMOG00000017433	958	422	1049	1198	882	758	1248	1390
ENSGMOG00000017497	2118	3598	2552	1474	1405	2576	2969	2844
ENSGMOG00000017504	235	112	444	216	279	189	330	527
ENSGMOG00000017547	895	407	1348	1332	1853	1280	2291	2523
ENSGMOG00000017577	2432	1139	2499	1195	2060	1730	3031	3422
ENSGMOG00000017636	419	431	604	308	558	527	827	791
ENSGMOG00000017663	60	113	59	66	175	73	81	52
ENSGMOG00000017782	629	473	941	557	728	960	943	966
ENSGMOG00000021764	0	0	0	0	0	0	0	0
ENSGMOG00000017815	106	147	339	68	175	146	231	334
ENSGMOG00000017828	43	47	51	24	56	32	93	49
ENSGMOG00000017837	12	12	14	11	36	23	33	48
ENSGMOG00000017862	2926	2456	3640	2545	3122	2823	6871	6791
ENSGMOG00000017894	353	204	586	323	314	282	379	392
ENSGMOG00000017927	36	27	45	46	21	34	93	46
ENSGMOG00000017938	1920	2626	2183	1334	1631	2135	4133	4511
ENSGMOG00000017945	25	24	27	36	28	48	71	61
ENSGMOG00000017960	655	444	807	411	590	539	924	958
ENSGMOG00000017976	121	151	106	74	128	104	270	252
ENSGMOG00000017988	10	55	46	26	79	95	143	45
ENSGMOG00000018011	1191	419	1919	950	1769	1648	3091	2853
ENSGMOG00000018045	0	0	0	0	0	0	0	0
ENSGMOG00000018054	0	0	0	0	0	0	7	2
ENSGMOG00000018085	1888	5338	3241	3464	3107	4063	3399	3406
ENSGMOG00000018115	1248	599	705	875	685	545	853	882
ENSGMOG00000014563	2	0	0	0	0	0	2	4
ENSGMOG00000014573	24	44	68	65	28	63	160	91
ENSGMOG00000014585	3991	6274	3329	2377	2229	3744	2723	3862
ENSGMOG00000014606	1758	853	875	585	1247	1047	1368	1468
ENSGMOG00000014660	3	5	4	1	0	5	1	0
ENSGMOG00000014667	772	397	848	456	610	658	1195	1306
ENSGMOG00000014681	40	82	54	16	25	20	97	59
ENSGMOG00000014693	180	242	436	394	489	317	389	645
ENSGMOG00000014713	1	0	0	0	0	0	1	0
ENSGMOG00000014720	0	0	3	2	0	0	0	0
ENSGMOG00000014727	1	0	0	0	0	0	2	0
ENSGMOG00000014733	1003	489	1174	528	815	799	1883	1871
ENSGMOG00000014791	1035	1511	2119	1567	2670	1572	2229	2747
ENSGMOG00000014798	202	126	97	149	156	129	72	55
ENSGMOG00000014823	1883	680	2692	2263	2582	2626	3336	4987
ENSGMOG00000014856	10	0	7	6	8	2	14	7
ENSGMOG00000014869	1532	3448	2425	1926	1362	1954	2418	2438
ENSGMOG00000014915	3	0	1	3	0	0	11	1
ENSGMOG00000020109	10	46	27	16	34	12	110	76
ENSGMOG00000014928	103	113	239	203	183	156	250	577
ENSGMOG00000014949	352	1533	558	720	604	1095	227	301
ENSGMOG00000014966	12	37	40	26	71	72	84	112
ENSGMOG00000014985	70	49	110	132	144	127	276	198
ENSGMOG00000015058	1250	967	1286	871	1534	1155	1813	2495
ENSGMOG00000015149	117	36	321	92	207	127	135	240
ENSGMOG00000015214	5	1	1	3	3	11	1	5
ENSGMOG00000015232	332	161	260	238	369	404	352	299
ENSGMOG00000015248	8	7	48	5	19	19	34	73
ENSGMOG00000020110	1	0	0	0	0	0	2	0
ENSGMOG00000020111	0	0	3	0	1	0	2	1
ENSGMOG00000015798	81	155	138	86	88	58	357	325
ENSGMOG00000015803	198	169	495	529	310	294	720	820
ENSGMOG00000015816	8	49	12	44	35	159	13	5
ENSGMOG00000015827	8111	7341	8755	5882	8269	10995	3309	3129
ENSGMOG00000015847	6	6	21	9	5	7	8	12
ENSGMOG00000015864	135	78	344	128	154	217	389	445
ENSGMOG00000020882	0	0	0	0	0	0	0	0
ENSGMOG00000015885	2238	3979	3251	2663	2040	2429	5610	5120
ENSGMOG00000015908	0	0	0	0	1	0	0	0
ENSGMOG00000015922	170	719	1050	399	672	554	89	96
ENSGMOG00000016119	78	104	63	68	239	233	175	53
ENSGMOG00000021842	0	0	0	0	0	0	0	0
ENSGMOG00000016150	204	73	264	158	168	232	598	547
ENSGMOG00000021027	1	0	3	1	0	0	0	0
ENSGMOG00000016175	112	67	110	184	153	81	322	421
ENSGMOG00000020322	1082	1003	1662	1231	1221	1358	3025	2637
ENSGMOG00000016186	225	242	226	208	545	301	547	681
ENSGMOG00000020323	0	0	3	0	0	0	1	0
ENSGMOG00000016231	4	4	3	13	2	11	1	2
ENSGMOG00000016335	25	85	149	14	50	14	264	271
ENSGMOG00000016349	4257	1758	4195	2887	2811	2010	6235	6023
ENSGMOG00000016362	1528	1202	2624	744	1890	1727	2394	2420
ENSGMOG00000016405	84	93	68	11	40	42	57	154
ENSGMOG00000016424	771	280	1216	572	806	595	1211	1381
ENSGMOG00000016453	0	0	0	2	1	1	0	1
ENSGMOG00000016472	6	2	4	2	5	0	1	0
ENSGMOG00000016487	734	1148	902	984	1065	763	1131	1072
ENSGMOG00000016506	4	0	1	0	6	0	1	10
ENSGMOG00000016535	4	0	22	0	0	0	0	2
ENSGMOG00000016548	4	4	15	1	12	6	2	1
ENSGMOG00000016559	1408	3141	1911	1574	1477	2414	2178	2190
ENSGMOG00000016571	2	0	2	0	0	0	2	4
ENSGMOG00000016580	3	0	1	0	0	0	0	1
ENSGMOG00000016602	221	471	315	156	241	229	484	623
ENSGMOG00000016622	26	23	42	29	7	7	60	34
ENSGMOG00000016634	637	170	440	134	559	526	403	280
ENSGMOG00000016684	17	4	29	5	26	19	56	29
ENSGMOG00000016709	11	3	12	7	21	13	3	0
ENSGMOG00000016738	291	131	423	373	482	478	904	941
ENSGMOG00000016789	7	9	12	41	31	24	9	15
ENSGMOG00000011558	69	21	126	112	116	150	196	213
ENSGMOG00000011574	221	199	276	123	223	370	130	264
ENSGMOG00000011586	241	63	424	147	357	293	166	211
ENSGMOG00000011598	5	1	6	0	20	3	10	15
ENSGMOG00000011604	23	23	49	11	62	11	43	73
ENSGMOG00000011637	725	643	758	489	468	583	822	774
ENSGMOG00000011651	75	78	69	17	44	70	158	314
ENSGMOG00000021703	11	5	4	7	12	12	20	12
ENSGMOG00000020821	24	31	37	33	37	34	29	24
ENSGMOG00000022134	26	4	9	14	6	12	17	14
ENSGMOG00000021428	41	20	18	36	19	13	22	31
ENSGMOG00000011657	55	104	94	32	40	94	50	39
ENSGMOG00000011664	254	409	276	232	285	249	498	505
ENSGMOG00000011671	1407	1019	787	393	364	349	698	918
ENSGMOG00000011710	110	107	221	377	293	260	358	220
ENSGMOG00000011714	558	356	1051	466	635	551	1543	1612
ENSGMOG00000011724	840	144	894	549	1060	751	1333	1161
ENSGMOG00000011784	202	1629	1675	557	350	513	666	731
ENSGMOG00000011790	223	209	266	209	260	162	444	531
ENSGMOG00000011800	709	317	1025	747	2092	1124	2361	1608
ENSGMOG00000011805	410	350	725	260	640	664	498	478
ENSGMOG00000011821	141	21	19	39	17	30	2	4
ENSGMOG00000011834	110	83	118	110	150	112	349	332
ENSGMOG00000011841	10	0	5	5	7	5	15	14
ENSGMOG00000011847	1102	554	1163	610	664	844	638	846
ENSGMOG00000011854	0	0	1	2	2	2	0	0
ENSGMOG00000011862	0	0	0	0	0	0	0	0
ENSGMOG00000011870	0	0	1	1	6	8	0	2
ENSGMOG00000011892	3	0	0	0	1	0	0	0
ENSGMOG00000014977	0	3	4	1	1	6	0	1
ENSGMOG00000015004	0	0	3	0	0	0	3	5
ENSGMOG00000015101	6	49	90	33	32	3	88	120
ENSGMOG00000015133	2087	2786	2188	1742	2002	2647	3214	3165
ENSGMOG00000015166	3	4	4	2	2	0	0	3
ENSGMOG00000015180	3	0	6	5	9	0	2	3
ENSGMOG00000015208	159	42	189	212	237	216	256	330
ENSGMOG00000015229	29	99	46	51	18	48	143	68
ENSGMOG00000015251	241	421	658	200	391	285	885	404
ENSGMOG00000015266	66	17	49	45	52	71	96	121
ENSGMOG00000015353	832	1238	802	722	762	654	1041	1989
ENSGMOG00000015362	73	42	124	43	79	101	108	188
ENSGMOG00000015382	23	21	59	6	30	37	61	90
ENSGMOG00000015393	20	40	17	16	30	44	22	13
ENSGMOG00000015407	408	340	550	244	414	415	552	441
ENSGMOG00000015494	19	39	28	41	28	46	111	46
ENSGMOG00000015498	601	321	926	351	862	604	1451	1640
ENSGMOG00000015535	13300	28264	14778	10573	11230	13930	12649	11967
ENSGMOG00000015545	48	59	63	37	42	28	179	169
ENSGMOG00000015571	0	9	4	9	120	2	1	5
ENSGMOG00000015643	1322	3317	1433	829	1085	977	2011	2595
ENSGMOG00000015657	5625	12418	12071	5904	9616	5487	9829	9272
ENSGMOG00000015670	1063	1936	1196	1904	1252	1704	1311	1347
ENSGMOG00000015676	1309	533	1393	876	1262	1177	1529	1918
ENSGMOG00000015776	341	305	634	265	383	235	798	761
ENSGMOG00000015791	1034	2743	1850	1054	1467	2430	1037	1135
ENSGMOG00000015809	2689	4303	3393	1716	4100	5352	1405	1987
ENSGMOG00000015993	0	0	4	0	0	5	0	0
ENSGMOG00000016018	0	0	0	0	1	0	0	0
ENSGMOG00000016039	304	418	384	188	279	316	1016	1000
ENSGMOG00000016069	0	0	0	0	0	0	1	0
ENSGMOG00000016165	0	0	0	0	0	0	0	0
ENSGMOG00000016176	0	0	0	0	0	0	0	0
ENSGMOG00000016234	0	0	0	0	0	0	0	0
ENSGMOG00000016243	22	43	72	44	59	39	48	68
ENSGMOG00000016262	1	4	2	0	0	0	1	3
ENSGMOG00000016292	150	466	501	196	357	205	873	975
ENSGMOG00000016306	462	431	787	547	522	519	1683	1563
ENSGMOG00000016352	0	0	0	0	1	0	0	0
ENSGMOG00000016378	122	83	117	35	73	83	261	208
ENSGMOG00000016415	2583	2035	3589	1881	3271	2856	5138	4783
ENSGMOG00000016471	10	9	8	1	21	13	41	21
ENSGMOG00000016503	92	212	90	97	72	74	254	184
ENSGMOG00000019926	258	251	305	193	300	227	549	507
ENSGMOG00000016512	89	62	115	63	107	110	289	280
ENSGMOG00000000227	1498	1227	834	1050	1141	1401	621	700
ENSGMOG00000000243	0	1	3	0	0	0	3	2
ENSGMOG00000000267	0	0	0	0	0	0	0	0
ENSGMOG00000000269	1	9	2	0	0	0	0	4
ENSGMOG00000000279	15	4	32	2	4	23	9	13
ENSGMOG00000000283	0	0	0	0	0	0	0	0
ENSGMOG00000000286	65	67	144	97	167	162	235	82
ENSGMOG00000019761	0	1	0	0	0	0	0	0
ENSGMOG00000020908	1	0	1	1	0	3	1	2
ENSGMOG00000000293	157	29	199	180	405	305	445	227
ENSGMOG00000019762	25	19	30	49	22	19	57	22
ENSGMOG00000000303	5	9	8	9	26	30	29	6
ENSGMOG00000000320	105	23	223	145	152	224	336	384
ENSGMOG00000000351	0	0	1	0	0	0	0	0
ENSGMOG00000000362	136	116	207	140	164	157	376	371
ENSGMOG00000000370	3	6	4	2	1	0	0	1
ENSGMOG00000000391	1796	1294	2183	1317	1628	1350	5770	5083
ENSGMOG00000019763	4	0	15	2	9	4	5	3
ENSGMOG00000000404	3	0	0	1	0	0	0	0
ENSGMOG00000000433	14	45	15	8	29	9	15	22
ENSGMOG00000000461	0	2	0	0	0	1	0	2
ENSGMOG00000000475	914	492	832	791	637	505	1010	885
ENSGMOG00000000489	0	0	0	1	0	5	0	0
ENSGMOG00000000507	2	0	12	9	2	8	16	9
ENSGMOG00000000515	89	35	134	57	57	41	143	170
ENSGMOG00000000531	82	52	113	61	80	58	197	152
ENSGMOG00000019764	24	22	46	20	24	19	68	40
ENSGMOG00000000553	1029	874	1741	562	1037	1060	1110	1049
ENSGMOG00000000570	165	115	158	95	125	105	256	252
ENSGMOG00000013611	489	217	490	292	645	717	468	486
ENSGMOG00000013643	370	181	660	264	628	489	551	900
ENSGMOG00000013661	4087	4650	3991	4126	3715	3862	4100	4602
ENSGMOG00000013671	245	50	530	436	657	382	288	387
ENSGMOG00000013700	1	12	3	0	1	4	0	0
ENSGMOG00000013715	230	220	325	118	367	250	1172	931
ENSGMOG00000013792	585	471	798	354	903	679	2255	2196
ENSGMOG00000020499	0	0	2	0	0	0	0	0
ENSGMOG00000013864	19	5	62	5	29	4	27	17
ENSGMOG00000013891	7	3	7	2	5	0	0	0
ENSGMOG00000013924	0	0	0	0	0	0	0	0
ENSGMOG00000013964	111	73	161	129	190	139	376	396
ENSGMOG00000013997	24	32	52	205	63	49	13	11
ENSGMOG00000014037	56	31	45	37	95	39	109	104
ENSGMOG00000014107	144	89	285	30	49	81	31	166
ENSGMOG00000014136	896	1152	1605	1861	1612	1347	3491	2503
ENSGMOG00000014161	0	0	5	0	0	0	0	0
ENSGMOG00000014183	4	0	3	4	4	4	25	2
ENSGMOG00000014189	394	628	655	465	556	628	1010	1180
ENSGMOG00000014221	4	8	10	2	1	3	30	13
ENSGMOG00000014232	7	0	23	32	20	9	44	35
ENSGMOG00000014292	0	0	0	0	0	0	0	0
ENSGMOG00000014307	552	630	885	1118	850	1142	450	430
ENSGMOG00000014321	353	231	768	355	683	549	1105	989
ENSGMOG00000014376	198	24	98	365	108	290	38	39
ENSGMOG00000014445	16	30	5	22	0	31	18	15
ENSGMOG00000016950	351	583	590	521	444	630	904	657
ENSGMOG00000016970	541	718	399	305	467	421	1867	1603
ENSGMOG00000016981	999	354	945	421	681	587	1790	2333
ENSGMOG00000019805	34	33	208	31	50	32	135	134
ENSGMOG00000017004	239	126	199	156	395	284	162	193
ENSGMOG00000017045	90	175	148	70	76	128	355	374
ENSGMOG00000017059	469	188	676	184	364	290	707	692
ENSGMOG00000017150	1	4	3	1	2	4	3	3
ENSGMOG00000017168	0	0	2	0	0	0	0	0
ENSGMOG00000021713	0	0	1	0	0	0	0	0
ENSGMOG00000017182	0	2	5	0	3	2	4	4
ENSGMOG00000017206	152	119	221	135	143	116	639	587
ENSGMOG00000017227	2	0	0	2	4	0	0	0
ENSGMOG00000017258	0	10	3	0	0	0	0	0
ENSGMOG00000017272	195	245	415	226	329	174	245	214
ENSGMOG00000017307	414	290	368	382	456	561	500	534
ENSGMOG00000017323	8	7	4	34	4	4	5	6
ENSGMOG00000017333	1603	2553	2607	1407	1379	1393	2410	3122
ENSGMOG00000017347	6	6	4	1	3	2	12	50
ENSGMOG00000017408	32	85	108	29	44	72	458	1737
ENSGMOG00000017430	1	1	3	2	10	3	4	1
ENSGMOG00000017462	11121	15352	5338	6491	12409	12680	10358	10716
ENSGMOG00000017486	5	4	12	1	9	0	1	0
ENSGMOG00000021568	0	0	0	0	0	0	0	0
ENSGMOG00000017523	1440	2406	2161	981	947	1109	1904	1917
ENSGMOG00000017537	731	260	1263	89	679	627	308	310
ENSGMOG00000017555	206	217	486	174	291	216	462	394
ENSGMOG00000017568	34	0	96	8	23	12	28	81
ENSGMOG00000002118	22	0	72	62	116	34	12	69
ENSGMOG00000002176	9	7	45	8	30	23	99	113
ENSGMOG00000002191	5	15	20	8	25	10	0	9
ENSGMOG00000002265	161	34	174	82	216	258	98	105
ENSGMOG00000002347	402	287	447	612	856	800	760	460
ENSGMOG00000002413	140	449	318	165	204	170	489	494
ENSGMOG00000002437	21739	44951	64327	30258	34561	29968	18070	16993
ENSGMOG00000002465	1701	578	2052	1329	1685	1980	1762	1759
ENSGMOG00000002525	4	1	0	1	12	1	22	9
ENSGMOG00000021358	0	0	0	0	0	0	0	0
ENSGMOG00000010285	759	528	763	528	787	1070	1494	1376
ENSGMOG00000010296	399	893	733	423	539	523	1526	1357
ENSGMOG00000010315	1534	236	1346	893	1058	966	2382	2406
ENSGMOG00000010336	1309	2790	2501	1569	1988	2211	6798	5756
ENSGMOG00000010355	71	28	233	69	152	147	198	213
ENSGMOG00000021943	0	0	0	0	0	0	0	0
ENSGMOG00000021202	0	0	0	0	0	0	0	0
ENSGMOG00000010364	895	1349	1094	949	1290	1097	1753	1517
ENSGMOG00000010378	0	6	0	0	0	0	0	0
ENSGMOG00000010382	931	1150	1467	675	975	994	1924	1788
ENSGMOG00000010399	53153	70433	58648	39838	30757	39886	38232	47890
ENSGMOG00000010409	80	135	264	63	139	155	352	410
ENSGMOG00000010418	6	13	16	3	28	27	7	1
ENSGMOG00000010436	273	120	512	205	226	507	373	354
ENSGMOG00000010453	463	449	895	198	475	1348	223	316
ENSGMOG00000010475	12	0	94	3	4	0	9	3
ENSGMOG00000010506	147	115	153	127	177	209	262	263
ENSGMOG00000010529	429	679	559	392	423	441	450	478
ENSGMOG00000010534	70	83	107	56	265	131	144	216
ENSGMOG00000010544	106	199	158	75	162	123	406	335
ENSGMOG00000010551	548	665	553	334	357	327	583	569
ENSGMOG00000010562	633	440	1145	394	974	863	1635	1562
ENSGMOG00000010596	162	240	101	124	89	134	229	211
ENSGMOG00000010606	246	421	350	250	368	406	804	694
ENSGMOG00000010611	10	12	5	9	5	8	19	52
ENSGMOG00000002123	1553	2037	1339	661	1942	1699	2127	1757
ENSGMOG00000002145	0	0	7	0	4	0	9	4
ENSGMOG00000002156	0	0	2	0	3	4	6	0
ENSGMOG00000002180	31	3	56	6	16	18	6	70
ENSGMOG00000002218	9	2	31	3	2	7	9	16
ENSGMOG00000002240	10	26	47	11	15	23	43	49
ENSGMOG00000002261	1180	1654	1550	959	1727	2744	1442	1508
ENSGMOG00000002276	406	278	250	295	213	578	360	136
ENSGMOG00000002297	283	74	562	579	527	427	883	804
ENSGMOG00000002333	1	2	7	2	2	2	2	0
ENSGMOG00000002378	1804	1451	2046	1601	1369	1422	2462	2467
ENSGMOG00000002394	2945	5298	4041	1938	2129	3387	2498	2693
ENSGMOG00000002412	175	62	146	54	88	117	196	222
ENSGMOG00000002433	48	153	10	42	1	9	51	7
ENSGMOG00000002452	0	0	4	1	1	0	0	0
ENSGMOG00000002483	427	642	821	544	576	685	830	1069
ENSGMOG00000002508	0	0	1	0	0	0	0	0
ENSGMOG00000002543	0	0	0	1	0	1	0	0
ENSGMOG00000002548	424	144	916	390	958	526	629	752
ENSGMOG00000002654	171	40	308	166	194	167	352	426
ENSGMOG00000002672	2	0	0	0	0	0	0	0
ENSGMOG00000002684	0	0	0	0	0	0	1	0
ENSGMOG00000002724	65	13	89	6	2	9	208	59
ENSGMOG00000002777	127	248	226	102	152	171	507	474
ENSGMOG00000002813	11	0	7	3	11	11	6	7
ENSGMOG00000002832	39398	57893	48736	31317	39862	48088	47896	50151
ENSGMOG00000002842	107	117	230	266	322	190	259	314
ENSGMOG00000020170	61	28	152	135	123	146	156	154
ENSGMOG00000002859	1	3	2	1	1	0	0	4
ENSGMOG00000002905	632	608	677	753	611	982	1214	970
ENSGMOG00000002959	39	109	120	126	377	189	262	122
ENSGMOG00000002987	2	22	1	5	12	0	1	1
ENSGMOG00000003021	37	26	60	23	28	36	149	128
ENSGMOG00000003045	22	14	8	8	0	9	13	20
ENSGMOG00000003072	183	201	393	141	224	155	477	480
ENSGMOG00000020171	0	0	0	0	1	0	1	2
ENSGMOG00000003093	73	71	119	66	85	69	509	400
ENSGMOG00000003136	71	5	65	26	40	37	209	219
ENSGMOG00000003145	167	113	206	64	259	110	401	364
ENSGMOG00000003178	58	49	161	36	178	63	200	156
ENSGMOG00000003199	40	30	118	15	42	57	171	167
ENSGMOG00000006486	21	30	93	15	28	16	32	53
ENSGMOG00000006500	178	226	273	229	178	194	238	173
ENSGMOG00000006602	448	132	384	325	575	657	558	572
ENSGMOG00000006679	181	394	194	218	237	227	531	428
ENSGMOG00000006693	4	21	13	8	4	5	26	14
ENSGMOG00000006696	284	516	570	860	431	506	435	476
ENSGMOG00000006716	63	77	81	52	59	142	109	51
ENSGMOG00000006728	90	81	104	44	67	95	85	89
ENSGMOG00000006747	85	69	65	35	30	34	81	88
ENSGMOG00000006763	160	116	424	116	212	218	555	585
ENSGMOG00000006786	4	11	1	0	0	3	3	4
ENSGMOG00000006795	5413	9831	4656	4396	3952	5486	7071	10711
ENSGMOG00000006810	0	5	1	1	2	4	1	0
ENSGMOG00000006822	270	435	389	250	333	248	742	648
ENSGMOG00000006834	627	558	841	848	779	817	1006	477
ENSGMOG00000006853	646	299	641	665	1064	1697	596	661
ENSGMOG00000021015	0	0	0	0	0	0	0	0
ENSGMOG00000006924	94	160	145	51	145	129	258	327
ENSGMOG00000006930	64	21	107	41	61	57	18	20
ENSGMOG00000006948	525	830	1323	547	948	952	1621	1297
ENSGMOG00000020232	0	0	0	0	0	0	5	1
ENSGMOG00000006978	2232	3112	2559	1482	1325	1090	7562	7343
ENSGMOG00000006990	0	0	1	0	0	0	0	0
ENSGMOG00000006996	0	0	0	0	0	0	0	0
ENSGMOG00000018703	63	65	101	66	89	109	230	190
ENSGMOG00000018721	286	555	526	305	269	339	1183	818
ENSGMOG00000018729	0	0	5	0	1	1	3	5
ENSGMOG00000018741	1	1	4	1	7	0	3	0
ENSGMOG00000018750	0	0	5	2	0	0	2	0
ENSGMOG00000018762	976	507	901	741	1103	1111	1205	1151
ENSGMOG00000018773	669	275	1022	901	2334	1437	1870	1344
ENSGMOG00000018804	0	1	1	0	14	7	1	1
ENSGMOG00000018874	74	18	134	26	21	58	33	40
ENSGMOG00000018906	25	4	6	4	0	12	3	8
ENSGMOG00000018922	0	0	1	0	0	0	0	0
ENSGMOG00000018932	2152	1565	3126	1063	1507	2362	3230	2231
ENSGMOG00000018952	5	0	6	1	2	6	5	12
ENSGMOG00000001639	0	0	1	0	0	0	0	0
ENSGMOG00000001675	12	8	15	4	10	6	15	8
ENSGMOG00000001689	14	24	9	3	8	3	10	0
ENSGMOG00000001729	3	5	9	2	13	0	3	0
ENSGMOG00000001778	130	106	144	44	74	39	107	30
ENSGMOG00000001792	321	213	255	300	543	455	1677	920
ENSGMOG00000001816	185	72	196	84	136	189	184	220
ENSGMOG00000001829	162	191	216	108	196	259	225	307
ENSGMOG00000001842	0	3	11	46	4	14	1	1
ENSGMOG00000001855	0	0	0	0	0	0	0	0
ENSGMOG00000001867	0	0	4	0	0	3	0	0
ENSGMOG00000001878	0	0	2	0	0	0	0	0
ENSGMOG00000001894	18	72	75	35	182	205	0	1
ENSGMOG00000001901	0	0	1	0	0	0	0	2
ENSGMOG00000020886	0	2	0	1	0	1	0	0
ENSGMOG00000021695	0	0	0	0	2	0	0	0
ENSGMOG00000020874	0	0	0	0	0	0	0	0
ENSGMOG00000021293	0	1	0	0	0	0	0	0
ENSGMOG00000021377	0	2	0	0	0	13	0	1
ENSGMOG00000021228	6	17	14	15	17	33	15	4
ENSGMOG00000001908	5	6	32	7	3	2	29	32
ENSGMOG00000001926	0	0	59	0	0	0	113	85
ENSGMOG00000019987	0	0	6	0	0	0	1	0
ENSGMOG00000001948	128	35	214	77	94	159	262	220
ENSGMOG00000001997	11	16	16	8	18	10	27	38
ENSGMOG00000002016	15	63	68	38	37	73	39	39
ENSGMOG00000002030	17	9	54	7	20	24	16	30
ENSGMOG00000002042	3104	3713	5617	3756	3122	5837	3391	2383
ENSGMOG00000002073	809	455	1642	664	817	1625	1371	1297
ENSGMOG00000002150	1	0	0	0	0	0	0	0
ENSGMOG00000002161	710	294	490	245	619	659	559	466
ENSGMOG00000008699	37	11	42	74	25	30	91	88
ENSGMOG00000008708	0	0	0	0	0	0	0	0
ENSGMOG00000008714	12	8	16	26	21	37	42	47
ENSGMOG00000008720	22	17	16	31	27	49	29	30
ENSGMOG00000008729	410	593	757	270	404	329	1329	1366
ENSGMOG00000008753	556	327	507	309	446	494	644	596
ENSGMOG00000008777	594	1250	631	697	563	615	988	943
ENSGMOG00000008783	19	38	22	6	46	38	23	6
ENSGMOG00000008789	3463	5802	3687	3960	4941	5771	8603	6236
ENSGMOG00000008806	30	34	4	0	3	21	0	3
ENSGMOG00000008848	357	528	376	308	833	934	631	638
ENSGMOG00000008862	16	5	2	9	25	24	3	3
ENSGMOG00000008875	127	36	203	46	120	149	324	251
ENSGMOG00000008943	107	4	140	36	44	35	184	199
ENSGMOG00000008968	48	90	79	29	59	60	156	186
ENSGMOG00000008975	3226	3822	3502	2105	3390	2643	4530	2938
ENSGMOG00000021311	18	16	12	34	13	12	41	9
ENSGMOG00000008987	144	284	136	109	217	155	432	130
ENSGMOG00000008995	452	587	650	479	597	488	1388	1140
ENSGMOG00000009015	397	270	677	324	551	419	865	930
ENSGMOG00000009029	1118	392	1488	1046	1331	1163	2000	2106
ENSGMOG00000009045	1	1	3	2	7	6	4	0
ENSGMOG00000009066	13	6	52	14	10	60	4	9
ENSGMOG00000009082	9865	15356	14073	9001	7834	10809	12304	11153
ENSGMOG00000009089	373	208	384	302	410	355	570	326
ENSGMOG00000009093	466	463	462	468	692	712	917	532
ENSGMOG00000009099	8216	6061	6507	4844	8763	11045	7088	6688
ENSGMOG00000009109	40	23	48	13	61	30	69	67
ENSGMOG00000009135	1502	1522	5150	1296	1298	2195	1865	5509
ENSGMOG00000009147	85	49	108	61	138	104	135	110
ENSGMOG00000009158	738	705	1250	1156	1174	1167	825	936
ENSGMOG00000017492	3037	3112	1306	954	2082	3119	467	265
ENSGMOG00000021273	33	13	3	8	21	32	0	0
ENSGMOG00000017517	1841	3378	1075	1193	1480	1633	1777	2130
ENSGMOG00000017530	144	113	231	121	197	159	457	485
ENSGMOG00000017544	0	0	0	1	0	0	2	3
ENSGMOG00000017553	293	483	427	308	427	339	1130	994
ENSGMOG00000017597	997	1201	1114	1066	1063	1214	1144	1195
ENSGMOG00000017617	125	347	261	234	193	155	447	388
ENSGMOG00000017632	1641	910	2066	431	2084	1097	1781	2226
ENSGMOG00000017644	23	71	55	31	44	39	67	21
ENSGMOG00000017652	177	185	573	121	283	225	453	315
ENSGMOG00000017681	17	15	22	19	20	28	101	87
ENSGMOG00000017689	2441	4079	2615	1518	1769	1967	2403	2833
ENSGMOG00000017696	22	13	50	5	40	31	61	49
ENSGMOG00000017728	4092	1383	1992	1576	1144	1844	3841	4581
ENSGMOG00000017741	2735	1612	1189	1010	869	1298	2706	2812
ENSGMOG00000017746	2	3	2	1	2	3	17	22
ENSGMOG00000017770	14	12	4	4	6	19	13	23
ENSGMOG00000017775	1	0	3	0	3	2	5	2
ENSGMOG00000017809	32	32	35	19	54	34	35	11
ENSGMOG00000017830	32	0	49	25	64	79	48	40
ENSGMOG00000017848	79	20	63	19	23	48	80	53
ENSGMOG00000017879	15967	13365	6854	11023	5390	10417	13420	12473
ENSGMOG00000017899	2381	1100	1849	1453	1985	2649	2817	2521
ENSGMOG00000017951	9	6	26	14	23	25	26	27
ENSGMOG00000017972	213	198	258	99	46	62	527	110
ENSGMOG00000018020	631	858	755	450	722	579	1012	944
ENSGMOG00000018072	0	0	6	0	0	2	2	0
ENSGMOG00000018081	0	0	1	0	1	8	0	2
ENSGMOG00000018090	436	597	547	282	694	542	1118	822
ENSGMOG00000018101	0	0	4	0	0	0	0	1
ENSGMOG00000018122	497	704	1171	1125	1503	1449	1918	1828
ENSGMOG00000018183	247	477	551	307	380	378	821	773
ENSGMOG00000018210	0	0	2	0	0	0	0	0
ENSGMOG00000018307	285	537	421	301	270	316	783	752
ENSGMOG00000018329	1	6	2	0	6	7	3	4
ENSGMOG00000018347	81	50	140	86	73	115	425	431
