ID	sample_3	sample_8	sample_14	sample_20	sample_27	sample_33	sample_39
ENSGMOG00000018733	3	1	11	5	12	4	4
ENSGMOG00000018743	20588	13085	7127	2531	10974	13608	1010
ENSGMOG00000000678	1	0	0	0	0	0	0
ENSGMOG00000000686	0	0	0	0	0	0	0
ENSGMOG00000000691	33	173	64	90	214	124	12
ENSGMOG00000018676	412	663	734	930	1055	754	2079
ENSGMOG00000018686	47	82	55	35	173	65	10
ENSGMOG00000014421	646	837	604	296	1046	1290	145
ENSGMOG00000014473	10	18	5	13	3	2	15
ENSGMOG00000020124	39	59	50	44	62	41	101
ENSGMOG00000010956	6658	6881	5507	5288	8784	6733	342
ENSGMOG00000010980	1458	1922	1511	1855	2107	1003	2311
ENSGMOG00000010988	79	128	148	42	245	111	36
ENSGMOG00000010996	122	102	93	74	133	87	158
ENSGMOG00000011001	116	230	181	94	226	102	109
ENSGMOG00000011007	43	63	53	28	51	25	12
ENSGMOG00000011011	1870	1861	1815	1578	2455	1389	1746
ENSGMOG00000004893	1	17	13	2	57	15	48
ENSGMOG00000021449	22	29	25	26	33	21	38
ENSGMOG00000021194	4	6	8	12	28	18	8
ENSGMOG00000004904	22	55	37	113	28	34	28
ENSGMOG00000004920	0	0	2	0	0	0	0
ENSGMOG00000004936	236	481	393	172	758	671	70
ENSGMOG00000011439	26	42	14	10	24	16	5
ENSGMOG00000011459	1020	1251	1098	847	1466	840	307
ENSGMOG00000011478	230	255	281	116	692	198	72
ENSGMOG00000011491	0	0	0	5	0	0	0
ENSGMOG00000011560	40	89	124	34	151	36	51
ENSGMOG00000011578	272	273	161	131	278	145	457
ENSGMOG00000021484	0	0	0	0	0	5	0
ENSGMOG00000009172	14528	11664	12187	8881	9849	4544	5305
ENSGMOG00000009187	128	150	144	87	138	49	146
ENSGMOG00000009198	959	772	463	716	732	384	711
ENSGMOG00000012072	314	184	177	125	151	44	56
ENSGMOG00000020584	5	0	68	16	0	16	0
ENSGMOG00000012073	15	50	29	17	69	55	138
ENSGMOG00000012077	229	353	315	178	582	393	57
ENSGMOG00000012082	7	30	17	24	29	22	0
ENSGMOG00000012085	69	28	18	26	3	14	1
ENSGMOG00000015544	369	493	351	338	562	420	224
ENSGMOG00000015562	3876	3332	1012	1105	2381	1545	830
ENSGMOG00000015582	35	21	41	33	71	6	1
ENSGMOG00000015628	1574	1752	1394	1685	3101	2048	681
ENSGMOG00000015667	572	1093	722	906	1337	562	1453
ENSGMOG00000015692	741	414	759	390	551	207	324
ENSGMOG00000015698	2522	441	1578	750	824	278	1496
ENSGMOG00000018034	0	1	5	0	0	0	1
ENSGMOG00000018039	9085	10235	9109	5036	10183	8949	791
ENSGMOG00000018057	1242	1273	1385	1759	2108	910	4301
ENSGMOG00000018077	197	363	190	340	19	118	270
ENSGMOG00000018208	14	6	17	10	67	2	5
ENSGMOG00000017580	57	106	132	109	1014	123	413
ENSGMOG00000017601	251	193	283	104	312	93	3
ENSGMOG00000017627	180	152	101	79	295	88	71
ENSGMOG00000017659	154	100	114	60	228	78	107
ENSGMOG00000017675	169	223	101	254	140	149	62
ENSGMOG00000017694	3514	3517	2003	2397	3404	2315	998
ENSGMOG00000008649	2135	1499	1317	899	1500	811	498
ENSGMOG00000008662	133	108	71	41	121	120	25
ENSGMOG00000008689	634	370	277	215	259	177	378
ENSGMOG00000008702	33299	32718	31535	20945	37917	23663	9673
ENSGMOG00000008717	352	320	189	222	313	267	240
ENSGMOG00000008732	534	549	768	500	661	370	693
ENSGMOG00000015730	27	22	51	13	26	3	3
ENSGMOG00000015799	432	373	323	320	339	175	150
ENSGMOG00000015802	339	328	362	375	717	279	12
ENSGMOG00000015844	1120	1312	927	678	2008	1254	128
ENSGMOG00000000820	90	75	20	51	93	81	0
ENSGMOG00000000856	3	5	0	1	0	0	0
ENSGMOG00000018158	1002	817	936	435	995	602	224
ENSGMOG00000018211	0	0	1	0	0	2	0
ENSGMOG00000006484	9	2	1	0	4	0	0
ENSGMOG00000006513	0	1	3	0	0	0	0
ENSGMOG00000006526	121	19	19	38	24	16	26
ENSGMOG00000013453	2727	2722	2843	3131	3759	2151	3756
ENSGMOG00000013463	21463	25886	22096	26921	36916	14643	26980
ENSGMOG00000000883	964	787	635	452	994	599	389
ENSGMOG00000021386	4	4	2	7	53	25	0
ENSGMOG00000012310	1137	1355	937	824	1517	1033	715
ENSGMOG00000012322	605	741	664	276	911	682	45
ENSGMOG00000012340	467	495	564	653	593	304	483
ENSGMOG00000012341	539	629	552	749	1004	663	956
ENSGMOG00000021493	1	0	0	0	0	0	0
ENSGMOG00000021161	0	0	0	0	0	0	3
ENSGMOG00000012344	460	532	468	397	644	273	1323
ENSGMOG00000012348	375	384	305	452	492	262	620
ENSGMOG00000020597	128	152	160	110	200	120	255
ENSGMOG00000006222	1	0	8	3	1	2	2
ENSGMOG00000006229	1	1	10	0	5	0	16
ENSGMOG00000006237	0	0	104	0	0	0	2
ENSGMOG00000006260	0	3	18	10	0	2	0
ENSGMOG00000006264	11	85	378	66	317	123	8
ENSGMOG00000018317	5	5	2	3	8	5	0
ENSGMOG00000003582	0	0	0	0	0	0	0
ENSGMOG00000010538	405	482	372	368	605	253	523
ENSGMOG00000010543	3212	2421	2202	2697	3100	2112	6656
ENSGMOG00000010546	354	271	410	32	107	53	73
ENSGMOG00000019262	18	13	29	8	16	28	17
ENSGMOG00000019266	57	57	90	54	86	64	27
ENSGMOG00000019275	0	0	0	0	0	0	0
ENSGMOG00000009495	1284	1202	984	824	1953	1129	894
ENSGMOG00000009509	4	12	4	4	5	5	10
ENSGMOG00000009513	0	0	4	0	0	0	0
ENSGMOG00000009518	2747	2060	2002	1776	2900	1303	4886
ENSGMOG00000009525	58	19	17	12	12	6	28
ENSGMOG00000009532	28	14	11	0	1	2	0
ENSGMOG00000009544	492	477	453	529	925	480	82
ENSGMOG00000009559	0	1	9	5	0	0	0
ENSGMOG00000009561	227	355	333	362	375	157	1227
ENSGMOG00000009567	129	125	105	15	59	42	92
ENSGMOG00000001516	25	28	36	13	42	24	13
ENSGMOG00000001541	0	0	0	0	0	0	0
ENSGMOG00000001559	7283	3329	1455	1693	439	250	14661
ENSGMOG00000001570	198	250	262	159	387	210	45
ENSGMOG00000001627	33	20	6	5	7	19	120
ENSGMOG00000019181	3	1	68	19	10	16	0
ENSGMOG00000019219	806	1193	584	570	1427	1639	414
ENSGMOG00000016878	1418	2536	1995	1588	4694	1490	413
ENSGMOG00000018919	12	45	47	6	18	6	1
ENSGMOG00000004421	17	7	3	0	8	3	1
ENSGMOG00000004487	331	358	421	156	426	436	42
ENSGMOG00000004554	905	816	780	1110	1366	489	2503
ENSGMOG00000004565	632	755	744	1333	843	486	1000
ENSGMOG00000004598	1474	1724	1763	1781	2427	1161	8809
ENSGMOG00000004604	607	653	1014	264	752	532	165
ENSGMOG00000004663	382	483	335	218	536	238	220
ENSGMOG00000004694	2958	3160	1655	1422	3890	3582	1715
ENSGMOG00000004727	726	621	394	344	1033	740	191
ENSGMOG00000004741	2691	2693	3425	1437	3085	2845	982
ENSGMOG00000004762	6834	8280	8752	3504	7161	7452	3460
ENSGMOG00000004812	252	167	159	100	255	157	193
ENSGMOG00000004834	971	973	916	712	1324	652	2794
ENSGMOG00000004864	1272	1206	1183	1031	1716	985	1281
ENSGMOG00000004899	128	184	373	90	247	177	111
ENSGMOG00000004917	12	19	27	0	12	31	6
ENSGMOG00000004928	23	31	23	17	42	31	31
ENSGMOG00000004938	24265	18631	16379	18597	21811	10052	33159
ENSGMOG00000004962	7151	10051	10152	5937	13434	11442	7316
ENSGMOG00000004978	103	69	210	91	257	101	97
ENSGMOG00000004991	146	76	21	365	224	31	35
ENSGMOG00000013019	3	7	0	1	0	2	9
ENSGMOG00000013028	196	200	169	54	132	109	71
ENSGMOG00000013047	2525	2640	2837	2167	3174	2365	2221
ENSGMOG00000013061	40	66	32	8	75	38	11
ENSGMOG00000013066	0	0	1	1	1	5	0
ENSGMOG00000018136	7	29	42	0	6	18	1
ENSGMOG00000021885	0	0	0	0	0	2	0
ENSGMOG00000012912	0	0	0	0	0	2	0
ENSGMOG00000012915	0	1	4	4	1	1	0
ENSGMOG00000012918	124	109	144	41	178	86	32
ENSGMOG00000012399	1377	4147	9835	13143	19349	8292	3852
ENSGMOG00000012403	343	314	431	152	242	247	25
ENSGMOG00000008330	164	172	129	224	167	100	445
ENSGMOG00000008333	400	339	454	215	608	320	87
ENSGMOG00000008335	5776	6190	5474	1783	12709	14376	785
ENSGMOG00000008337	2914	2347	2340	1135	2124	1244	1290
ENSGMOG00000008341	350	432	302	275	353	184	448
ENSGMOG00000016020	44	54	41	28	57	15	0
ENSGMOG00000015790	5	0	1	0	57	4	11
ENSGMOG00000015831	759	646	742	286	789	409	2388
ENSGMOG00000015848	24	21	15	18	16	13	60
ENSGMOG00000014841	97	31	46	47	119	34	55
ENSGMOG00000014866	27155	26258	29442	26722	38839	41111	27447
ENSGMOG00000014880	8	1	6	13	2	0	6
ENSGMOG00000014931	279	435	389	389	577	363	1243
ENSGMOG00000014965	2	0	0	8	1	0	0
ENSGMOG00000014999	383	292	280	256	642	245	282
ENSGMOG00000008048	128	179	189	73	228	142	190
ENSGMOG00000008055	5	4	5	2	0	0	1
ENSGMOG00000016073	1582	1630	1595	1200	2632	2512	264
ENSGMOG00000022101	0	0	0	0	0	0	0
ENSGMOG00000010410	0	4	0	0	4	4	0
ENSGMOG00000010417	0	0	0	0	0	1	0
ENSGMOG00000010493	850	826	1278	1034	1928	1489	271
ENSGMOG00000017029	19	52	82	44	37	59	114
ENSGMOG00000017044	0	0	0	0	0	0	0
ENSGMOG00000017048	32	25	42	42	10	10	24
ENSGMOG00000017085	36	17	35	20	13	3	9
ENSGMOG00000017096	7	3	12	3	13	5	0
ENSGMOG00000004689	650	666	565	479	692	328	240
ENSGMOG00000004716	1050	992	782	1374	1620	1034	2518
ENSGMOG00000004726	51	61	44	21	46	43	21
ENSGMOG00000004760	79	76	54	10	238	145	5
ENSGMOG00000004765	1087	780	778	898	958	449	648
ENSGMOG00000004775	69	250	62	41	331	477	2
ENSGMOG00000004794	0	4	2	1	0	2	0
ENSGMOG00000004811	736	908	760	712	964	537	838
ENSGMOG00000004865	1070	894	921	957	1022	520	2244
ENSGMOG00000004881	3037	3278	2856	1275	3274	1796	404
ENSGMOG00000004698	708	670	593	516	1217	592	426
ENSGMOG00000004724	1909	1937	1641	918	2198	1569	713
ENSGMOG00000004810	498	541	549	692	550	252	1503
ENSGMOG00000004844	2411	2727	1321	1968	4353	3263	1223
ENSGMOG00000004885	84	81	80	61	131	117	84
ENSGMOG00000004912	599	606	737	1133	602	502	1867
ENSGMOG00000004932	551	678	589	525	906	446	1291
ENSGMOG00000004959	1593	1351	1872	2220	2078	956	4043
ENSGMOG00000004986	22	11	12	1	28	16	6
ENSGMOG00000005017	510	426	325	106	545	357	7
ENSGMOG00000005093	2073	1942	3429	2034	3386	1863	1496
ENSGMOG00000005110	0	0	1	0	0	2	0
ENSGMOG00000008758	0	3	2	1	5	3	1
ENSGMOG00000008764	376	385	440	164	575	289	332
ENSGMOG00000019865	0	5	1	2	7	0	1
ENSGMOG00000008774	3	7	29	4	6	0	0
ENSGMOG00000008784	0	15	3	12	2	12	14
ENSGMOG00000008790	4	1	7	0	7	2	0
ENSGMOG00000008802	116	97	58	35	201	80	28
ENSGMOG00000013553	2	8	8	0	5	2	3
ENSGMOG00000009570	86	27	114	25	0	14	98
ENSGMOG00000009595	0	20	0	0	3	2	0
ENSGMOG00000006070	59	47	45	19	53	11	28
ENSGMOG00000006086	98	44	44	65	122	32	56
ENSGMOG00000001305	3	0	1	0	1	3	0
ENSGMOG00000016435	20792	20622	20300	15938	17964	10754	25384
ENSGMOG00000016441	0	36	1	0	48	40	1
ENSGMOG00000016459	0	0	0	0	0	3	0
ENSGMOG00000001580	2	8	1	8	10	1	0
ENSGMOG00000002997	1729	2142	2143	1663	2879	1666	444
ENSGMOG00000000793	0	0	0	0	0	0	0
ENSGMOG00000000805	670	693	809	406	816	787	494
ENSGMOG00000000841	24	45	46	11	73	33	50
ENSGMOG00000005255	3504	3789	2741	1729	5384	4342	1308
ENSGMOG00000005284	123	171	83	110	108	164	639
ENSGMOG00000005293	35	15	33	3	23	36	0
ENSGMOG00000005298	3740	4612	3270	2542	4673	3144	1289
ENSGMOG00000005322	92	69	26	27	99	24	110
ENSGMOG00000018017	716	780	587	549	745	354	1595
ENSGMOG00000018024	0	2	18	3	0	4	4
ENSGMOG00000018047	185	207	185	92	163	95	265
ENSGMOG00000018075	38	13	78	13	36	9	3
ENSGMOG00000018098	1338	1126	799	1119	1163	920	1162
ENSGMOG00000018113	1348	1447	1123	747	1609	1173	286
ENSGMOG00000018133	518	328	250	239	373	279	617
ENSGMOG00000018147	451	133	212	115	248	182	165
ENSGMOG00000001759	54	35	65	105	173	60	49
ENSGMOG00000001774	2	0	8	0	0	0	0
ENSGMOG00000001789	516	561	407	275	505	289	357
ENSGMOG00000000189	2741	4357	2326	1833	6254	4160	408
ENSGMOG00000000201	45	18	60	4	32	10	16
ENSGMOG00000000221	216	197	241	85	208	66	561
ENSGMOG00000000231	1891	2324	2777	3449	3348	2162	5010
ENSGMOG00000000249	225	190	267	113	214	230	717
ENSGMOG00000000251	22788	16676	15841	14558	18087	10107	42864
ENSGMOG00000000264	63	21	29	12	31	24	22
ENSGMOG00000000274	645	490	434	257	526	434	776
ENSGMOG00000000290	7	3	8	0	3	8	0
ENSGMOG00000010080	1376	1200	1850	502	1001	888	59
ENSGMOG00000010095	2	4	12	0	0	6	0
ENSGMOG00000010114	84	137	194	35	236	64	8
ENSGMOG00000010156	289	247	254	189	330	149	1014
ENSGMOG00000010162	294	598	555	234	797	461	31
ENSGMOG00000010186	2542	3021	2380	2527	4190	2317	4892
ENSGMOG00000010201	31	30	7	23	11	9	23
ENSGMOG00000017843	3	0	0	0	0	0	0
ENSGMOG00000017863	0	0	0	0	0	0	0
ENSGMOG00000017888	0	0	0	0	0	0	0
ENSGMOG00000014640	0	0	0	0	0	0	0
ENSGMOG00000002120	84	34	55	47	42	42	3
ENSGMOG00000002702	0	0	1	0	0	0	0
ENSGMOG00000002757	75	13	27	5	36	17	66
ENSGMOG00000002823	449	298	422	375	527	452	502
ENSGMOG00000002868	421	430	321	426	501	230	137
ENSGMOG00000002883	429	540	448	524	1668	793	951
ENSGMOG00000002904	9	13	0	19	73	17	4
ENSGMOG00000002931	28	66	43	20	69	42	4
ENSGMOG00000004796	770	927	803	543	969	418	1803
ENSGMOG00000004835	5	2	6	1	6	1	2
ENSGMOG00000004843	0	3	9	0	15	2	10
ENSGMOG00000004847	0	0	0	0	0	0	0
ENSGMOG00000004871	2	1	0	0	0	0	0
ENSGMOG00000017598	2	0	4	0	2	1	4
ENSGMOG00000017633	6	44	35	4	38	30	28
ENSGMOG00000017654	15	4	27	14	23	6	4
ENSGMOG00000017690	16	6	31	4	32	10	7
ENSGMOG00000017711	1178	920	885	226	850	722	728
ENSGMOG00000000543	37	28	47	7	36	7	4
ENSGMOG00000004644	81	115	105	97	147	75	119
ENSGMOG00000004666	61	86	50	44	134	49	89
ENSGMOG00000004677	1625	1669	2939	2784	3046	2738	4960
ENSGMOG00000021093	13	18	19	40	14	19	48
ENSGMOG00000004690	8203	5644	4470	8053	6557	3985	13805
ENSGMOG00000004710	1305	1313	1274	986	1948	1641	546
ENSGMOG00000004747	163	344	309	172	484	181	170
ENSGMOG00000004767	2	3	0	3	2	3	5
ENSGMOG00000004784	211	15	31	15	26	4	7
ENSGMOG00000004791	146	5	2	5	2	2	0
ENSGMOG00000004813	1181	1087	1263	644	1478	665	386
ENSGMOG00000001031	78	66	23	20	45	33	32
ENSGMOG00000001040	253	281	395	223	373	221	101
ENSGMOG00000001044	1040	1206	1309	822	1335	738	209
ENSGMOG00000001075	40	53	36	20	105	44	45
ENSGMOG00000019937	214	228	179	185	272	153	771
ENSGMOG00000015019	61	36	35	11	50	38	58
ENSGMOG00000015038	4295	3439	2023	2494	3584	3552	2590
ENSGMOG00000010090	101	113	82	137	355	91	55
ENSGMOG00000010103	60	97	115	31	70	81	68
ENSGMOG00000010116	82	173	89	116	121	92	309
ENSGMOG00000010130	3405	3010	2453	2964	2732	1513	4653
ENSGMOG00000010141	24	48	29	17	30	41	48
ENSGMOG00000010172	130	118	269	73	154	65	256
ENSGMOG00000010184	1808	1764	1943	1502	2500	1394	5373
ENSGMOG00000022017	20	27	39	54	62	37	32
ENSGMOG00000010204	52	53	89	23	108	58	163
ENSGMOG00000010214	5	22	25	0	5	3	3
ENSGMOG00000016627	1355	762	771	687	787	470	231
ENSGMOG00000016635	1101	1186	1414	604	1725	681	280
ENSGMOG00000000446	947	1126	933	768	1260	533	700
ENSGMOG00000000473	1722	1541	1059	1669	1303	784	4480
ENSGMOG00000019777	4	3	4	1	0	0	0
ENSGMOG00000015089	113	18	1	0	9	0	84
ENSGMOG00000015117	0	0	6	0	0	0	0
ENSGMOG00000015128	3	12	3	0	20	5	24
ENSGMOG00000015147	94	200	38	217	399	343	48
ENSGMOG00000015162	7	7	9	0	14	15	5
ENSGMOG00000015186	861	1094	325	749	1774	650	1048
ENSGMOG00000015200	347	312	426	112	667	335	440
ENSGMOG00000015242	3355	2478	1271	1390	1546	757	3921
ENSGMOG00000015253	57	1	2	1	0	0	0
ENSGMOG00000015358	30	3	10	8	4	8	0
ENSGMOG00000012084	31716	36865	37996	41523	53728	33894	101574
ENSGMOG00000012087	870	694	952	880	1198	887	764
ENSGMOG00000012092	166	204	190	98	234	95	53
ENSGMOG00000012094	294	335	279	264	448	257	150
ENSGMOG00000006297	1339	1051	883	364	1103	557	95
ENSGMOG00000006311	3399	3012	1511	1755	3869	2061	3346
ENSGMOG00000016191	21	18	8	4	5	5	12
ENSGMOG00000016215	29	33	31	42	28	29	19
ENSGMOG00000016037	0	1	1	0	1	2	0
ENSGMOG00000018923	1	2	1	0	0	0	0
ENSGMOG00000018927	0	0	0	0	0	0	0
ENSGMOG00000006821	89	149	116	159	224	122	199
ENSGMOG00000006825	1622	1682	1471	860	2200	1227	249
ENSGMOG00000006841	1	0	7	0	7	8	0
ENSGMOG00000006844	583	853	1023	504	1437	955	1271
ENSGMOG00000006858	14	8	12	19	28	33	27
ENSGMOG00000006870	118	149	194	109	174	95	239
ENSGMOG00000006887	405	537	565	411	1192	656	305
ENSGMOG00000006928	364	441	416	123	765	233	35
ENSGMOG00000018218	9	5	14	0	9	3	13
ENSGMOG00000018231	293	885	368	560	1259	460	612
ENSGMOG00000018732	271	376	291	219	522	215	27
ENSGMOG00000010722	0	0	0	0	0	0	0
ENSGMOG00000014181	524	410	304	428	518	303	857
ENSGMOG00000014213	1589	1660	1537	1294	1981	1315	958
ENSGMOG00000014287	698	415	484	424	642	260	218
ENSGMOG00000014313	12422	12968	13857	12802	16400	8561	8755
ENSGMOG00000014330	0	0	2	0	1	0	0
ENSGMOG00000014353	86	126	43	45	304	55	161
ENSGMOG00000014390	94	82	108	68	216	91	169
ENSGMOG00000020090	15	6	13	1	15	9	4
ENSGMOG00000011271	143	72	125	167	204	38	96
ENSGMOG00000011274	197	235	259	120	321	169	91
ENSGMOG00000011284	1574	1770	1516	1453	1665	1447	1382
ENSGMOG00000011294	366	367	345	429	493	235	310
ENSGMOG00000011302	2249	2415	1807	1278	1959	1272	15950
ENSGMOG00000011310	751	975	485	424	575	428	4973
ENSGMOG00000010933	907	1241	770	1208	1958	1386	1126
ENSGMOG00000010942	63	106	118	56	283	171	27
ENSGMOG00000010948	462	572	794	323	1409	967	127
ENSGMOG00000010967	233	278	209	220	690	346	81
ENSGMOG00000010977	653	685	816	453	1005	544	1063
ENSGMOG00000010984	3469	3471	4014	4329	5377	3031	7783
ENSGMOG00000010992	687	721	1120	414	1445	1457	50
ENSGMOG00000019507	508	452	478	300	623	354	90
ENSGMOG00000005135	6841	706	974	634	747	357	1344
ENSGMOG00000005163	1400	1293	1031	1163	1910	952	2599
ENSGMOG00000005192	2555	2174	2938	1711	3134	1739	3451
ENSGMOG00000005203	6856	5085	6250	5986	10767	7549	13747
ENSGMOG00000005220	10	31	75	20	38	5	6
ENSGMOG00000005235	169	223	526	223	410	287	4
ENSGMOG00000003164	1	0	0	0	0	0	5
ENSGMOG00000003175	13	5	5	8	0	4	2
ENSGMOG00000003180	1935	1983	1645	929	1343	1018	1798
ENSGMOG00000008580	1539	1835	1658	2671	1699	2032	5106
ENSGMOG00000008582	364	350	339	360	390	376	462
ENSGMOG00000008593	165	252	219	220	350	137	632
ENSGMOG00000008608	23	29	43	8	41	7	38
ENSGMOG00000002610	2068	1804	1987	1631	2504	1765	218
ENSGMOG00000002656	1	0	0	0	0	0	0
ENSGMOG00000008853	44	139	80	29	179	93	71
ENSGMOG00000008859	2	3	0	0	10	6	0
ENSGMOG00000008870	0	0	0	0	0	0	0
ENSGMOG00000008877	0	0	2	0	0	0	0
ENSGMOG00000008878	15	73	1	0	8	8	110
ENSGMOG00000008927	735	872	768	556	1126	683	559
ENSGMOG00000008949	187	163	172	110	198	121	521
ENSGMOG00000008964	109	85	98	66	97	44	244
ENSGMOG00000008970	48	23	27	6	56	32	5
ENSGMOG00000008474	64	67	58	20	175	85	15
ENSGMOG00000008477	3	2	1	2	1	1	8
ENSGMOG00000008482	53	81	57	85	85	55	19
ENSGMOG00000008484	229	235	248	168	297	122	1204
ENSGMOG00000008490	288	262	311	274	335	104	631
ENSGMOG00000008492	3948	3868	3169	3992	4549	3004	2228
ENSGMOG00000008494	41	35	54	15	38	34	10
ENSGMOG00000001998	19	49	24	14	58	25	26
ENSGMOG00000002011	623	559	572	274	459	269	221
ENSGMOG00000002033	61	100	149	39	94	78	8
ENSGMOG00000002069	0	0	0	0	0	2	0
ENSGMOG00000003769	564	495	461	404	682	368	161
ENSGMOG00000011991	88	53	41	68	46	18	37
ENSGMOG00000011993	41	44	14	26	12	4	26
ENSGMOG00000011997	6765	4671	4640	2489	5397	3870	1226
ENSGMOG00000012010	9536	8236	4760	3016	8627	6423	1372
ENSGMOG00000012021	291	391	478	262	672	435	49
ENSGMOG00000012029	10721	11132	5240	9420	11290	4844	29774
ENSGMOG00000002047	372	796	384	138	1100	610	9
ENSGMOG00000009049	609	1140	1009	508	2398	3017	828
ENSGMOG00000009063	27	13	25	21	26	23	72
ENSGMOG00000009070	1020	584	954	370	985	869	281
ENSGMOG00000009088	585	752	520	360	915	734	48
ENSGMOG00000009107	23	54	41	24	31	21	0
ENSGMOG00000009125	643	624	498	427	885	671	150
ENSGMOG00000009137	1806	2173	1872	2935	3610	1432	1910
ENSGMOG00000020792	0	0	0	0	0	0	0
ENSGMOG00000008855	0	0	0	0	1	1	0
ENSGMOG00000019867	0	0	0	0	0	0	0
ENSGMOG00000017870	153	181	250	151	304	183	348
ENSGMOG00000017873	39	68	114	38	143	50	6
ENSGMOG00000017891	121	214	186	191	317	211	188
ENSGMOG00000017925	2	4	7	2	2	4	0
ENSGMOG00000017949	237	354	394	191	833	493	434
ENSGMOG00000017959	246	88	86	62	26	13	67
ENSGMOG00000017977	4	5	15	0	2	7	1
ENSGMOG00000017989	40	14	3	0	23	15	4
ENSGMOG00000005535	236	346	483	533	579	574	76
ENSGMOG00000005550	2	1	3	0	0	0	0
ENSGMOG00000005570	3	6	2	2	7	0	10
ENSGMOG00000005581	500	104	224	89	75	23	88
ENSGMOG00000005610	683	606	554	538	996	452	104
ENSGMOG00000005623	823	702	734	435	838	392	378
ENSGMOG00000005671	258	230	243	144	262	188	637
ENSGMOG00000005688	445	566	448	239	470	232	358
ENSGMOG00000005737	770	920	890	890	1322	912	865
ENSGMOG00000010835	6	0	10	2	6	6	7
ENSGMOG00000010841	6	11	5	6	6	0	10
ENSGMOG00000010863	4	3	0	0	4	0	0
ENSGMOG00000010868	0	0	0	0	0	0	0
ENSGMOG00000010231	910	753	145	167	132	102	53
ENSGMOG00000020542	2	3	0	0	0	0	0
ENSGMOG00000010264	227	136	195	196	192	135	603
ENSGMOG00000010279	1	1	1	0	0	0	10
ENSGMOG00000010307	0	9	0	0	0	3	0
ENSGMOG00000010323	2	1	3	1	4	0	0
ENSGMOG00000012674	252	61	112	8	50	4	16
ENSGMOG00000015249	0	2	0	0	0	0	0
ENSGMOG00000015275	0	0	0	0	0	0	0
ENSGMOG00000015294	0	0	0	0	0	3	0
ENSGMOG00000018170	266	219	373	256	312	251	423
ENSGMOG00000018175	9474	8055	8142	9310	10613	5696	21304
ENSGMOG00000018187	43	37	51	56	38	23	107
ENSGMOG00000018273	117	114	182	180	136	88	451
ENSGMOG00000018289	1280	1178	1360	1185	1405	739	847
ENSGMOG00000018313	3009	3501	6805	2354	4093	2920	872
ENSGMOG00000020271	32	64	44	41	114	142	74
ENSGMOG00000018340	0	6	9	8	11	0	6
ENSGMOG00000009209	28	63	11	24	116	19	5
ENSGMOG00000000437	488	412	632	600	809	457	608
ENSGMOG00000000645	4	4	20	6	20	6	0
ENSGMOG00000000666	216	124	446	61	228	187	76
ENSGMOG00000007182	0	21	28	18	0	29	7
ENSGMOG00000003681	5	7	15	0	9	4	0
ENSGMOG00000003724	39	134	403	150	463	179	241
ENSGMOG00000003737	5	5	7	0	5	3	11
ENSGMOG00000003744	1	2	1	1	5	4	8
ENSGMOG00000003757	0	0	0	0	0	0	0
ENSGMOG00000022053	0	0	0	0	0	0	0
ENSGMOG00000022016	0	0	0	0	0	0	0
ENSGMOG00000003766	520	495	405	311	607	268	1010
ENSGMOG00000011737	630	591	705	296	773	541	197
ENSGMOG00000011742	3948	3106	1502	1528	3252	2084	1688
ENSGMOG00000011752	61	57	89	14	64	19	0
ENSGMOG00000020163	0	0	2	0	0	0	0
ENSGMOG00000012414	30	51	18	13	88	47	2
ENSGMOG00000013911	494	631	689	582	846	570	2581
ENSGMOG00000001244	502	674	643	358	947	511	21
ENSGMOG00000001304	128	209	483	260	120	158	287
ENSGMOG00000001315	179	251	28	61	101	124	315
ENSGMOG00000008961	1	12	1	3	10	55	0
ENSGMOG00000008976	349	396	510	185	954	473	72
ENSGMOG00000008997	3	2	2	9	3	1	8
ENSGMOG00000009022	282	633	633	249	810	532	88
ENSGMOG00000008983	2	0	10	0	1	0	0
ENSGMOG00000005830	2105	2079	2137	1619	2354	1303	1881
ENSGMOG00000005852	328	297	243	189	472	361	15
ENSGMOG00000005871	610	566	794	527	800	453	395
ENSGMOG00000005893	542	518	866	313	881	537	310
ENSGMOG00000005906	1	6	3	10	1	7	0
ENSGMOG00000005926	626	461	611	282	601	338	479
ENSGMOG00000005973	506	517	611	685	982	461	1510
ENSGMOG00000005995	118	144	115	104	281	131	160
ENSGMOG00000006007	88	124	128	89	175	210	27
ENSGMOG00000014938	6476	5016	4551	2297	5533	4002	969
ENSGMOG00000015041	1	2	0	0	5	3	0
ENSGMOG00000010794	0	1	0	0	0	0	0
ENSGMOG00000010803	0	0	0	0	0	1	0
ENSGMOG00000019413	179	237	256	72	286	214	20
ENSGMOG00000019418	4249	3601	3334	1448	5671	5077	73
ENSGMOG00000019425	65	129	24	121	163	33	242
ENSGMOG00000019430	13	12	12	15	27	15	0
ENSGMOG00000019436	1	1	0	0	0	0	0
ENSGMOG00000019443	20	30	33	14	1	7	0
ENSGMOG00000006162	4	0	0	0	0	2	0
ENSGMOG00000006342	128	17	5	50	94	4	39
ENSGMOG00000006399	284	239	420	166	427	193	331
ENSGMOG00000001706	1645	1761	1611	1724	1972	952	4267
ENSGMOG00000001727	2436	2032	2145	1115	2604	2028	208
ENSGMOG00000001750	352	471	275	331	1420	952	310
ENSGMOG00000008779	129	240	247	193	433	206	71
ENSGMOG00000008807	35	155	33	55	69	49	1
