ID	sample_5	sample_16	sample_22	sample_28	sample_35	sample_48
ENSGMOG00000017571	0	1	0	4	1	1
ENSGMOG00000003454	0	0	3	3	0	0
ENSGMOG00000003462	60	97	51	136	110	220
ENSGMOG00000003625	620	1968	1239	943	1193	1034
ENSGMOG00000014219	554	539	493	598	576	979
ENSGMOG00000014236	41	19	22	41	26	12
ENSGMOG00000014261	0	0	1	0	0	0
ENSGMOG00000010248	0	3	1	8	4	6
ENSGMOG00000010254	7624	11713	4495	11037	5999	5881
ENSGMOG00000011013	0	0	0	0	0	0
ENSGMOG00000011028	22	35	0	14	8	7
ENSGMOG00000002367	414	584	467	567	711	1319
ENSGMOG00000014266	16	41	23	61	42	59
ENSGMOG00000010405	112	199	40	90	147	466
ENSGMOG00000010426	11	51	5	37	10	4
ENSGMOG00000019421	6	8	0	6	10	4
ENSGMOG00000019423	245	392	353	353	272	688
ENSGMOG00000004065	261	283	202	174	167	249
ENSGMOG00000012160	2145	1755	1992	1810	1940	1836
ENSGMOG00000012163	195	182	134	140	104	336
ENSGMOG00000012164	0	0	0	0	0	0
ENSGMOG00000000917	2	0	0	0	1	1
ENSGMOG00000000926	314	419	272	349	255	896
ENSGMOG00000000954	341	333	179	302	152	607
ENSGMOG00000000963	2974	2262	1253	1685	1852	3505
ENSGMOG00000001007	474	580	315	463	495	1292
ENSGMOG00000010259	233	254	184	174	173	514
ENSGMOG00000010263	374	372	400	360	394	769
ENSGMOG00000010277	6717	18434	9275	12557	16194	5118
ENSGMOG00000000676	4	4	13	19	15	5
ENSGMOG00000000683	27	24	27	11	45	43
ENSGMOG00000000703	289	126	196	194	165	63
ENSGMOG00000000726	3	6	0	3	0	14
ENSGMOG00000000734	257	301	238	289	208	222
ENSGMOG00000015854	1	2	0	0	0	0
ENSGMOG00000015865	321	397	327	347	351	665
ENSGMOG00000015877	894	1068	494	586	589	1177
ENSGMOG00000015902	1136	1247	1474	1021	962	1925
ENSGMOG00000015924	27	40	21	47	43	81
ENSGMOG00000009433	224	302	225	383	321	304
ENSGMOG00000009442	259	238	198	289	410	213
ENSGMOG00000009456	927	698	496	744	571	1143
ENSGMOG00000009476	14	0	6	12	3	8
ENSGMOG00000001868	3659	5958	3808	4044	3761	3376
ENSGMOG00000001889	220	345	358	298	267	646
ENSGMOG00000001927	6	14	3	2	9	11
ENSGMOG00000004232	2457	2020	1316	1965	2574	3560
ENSGMOG00000008535	2788	3126	2809	2242	2717	4549
ENSGMOG00000008543	20	27	47	48	100	15
ENSGMOG00000008551	0	0	0	0	0	2
ENSGMOG00000016570	0	3	0	1	4	6
ENSGMOG00000016605	22	17	15	71	26	42
ENSGMOG00000016628	63	177	187	89	89	213
ENSGMOG00000005279	668	2668	1262	1535	2484	907
ENSGMOG00000008443	300	194	170	140	138	693
ENSGMOG00000008444	2770	1644	2215	1269	2103	3815
ENSGMOG00000008445	5270	4968	1464	5383	3098	4701
ENSGMOG00000008446	79	40	163	319	427	20
ENSGMOG00000000810	345	1053	562	451	323	717
ENSGMOG00000002915	5	2	2	0	9	2
ENSGMOG00000002928	128	189	307	344	725	160
ENSGMOG00000002942	1393	691	681	605	668	1722
ENSGMOG00000002964	0	0	0	0	0	1
ENSGMOG00000012881	1077	764	585	724	631	498
ENSGMOG00000012885	3763	3666	681	2468	446	268
ENSGMOG00000012890	302	464	254	768	778	598
ENSGMOG00000017231	5	0	4	0	2	0
ENSGMOG00000017239	410	377	444	519	450	1085
ENSGMOG00000007964	0	4	0	0	0	0
ENSGMOG00000007969	0	2	0	0	0	0
ENSGMOG00000012703	4793	2712	1935	2188	4160	9353
ENSGMOG00000009783	906	947	999	1107	755	1046
ENSGMOG00000009792	3700	5468	6504	4967	8672	4991
ENSGMOG00000009806	12	9	7	26	24	211
ENSGMOG00000001735	41	68	48	70	58	137
ENSGMOG00000008585	20	50	38	36	24	50
ENSGMOG00000007141	1286	1060	1165	844	838	1703
ENSGMOG00000007149	42	89	31	67	60	83
ENSGMOG00000007159	414	303	234	287	262	566
ENSGMOG00000007166	367	345	191	310	256	411
ENSGMOG00000008462	1381	2885	1625	2129	2048	2861
ENSGMOG00000009789	266	275	192	204	258	575
ENSGMOG00000009795	3	0	9	1	1	0
ENSGMOG00000009801	28	14	43	47	23	49
ENSGMOG00000009805	0	1	0	0	0	0
ENSGMOG00000003700	0	0	0	0	0	0
ENSGMOG00000003720	2	3	0	31	0	0
ENSGMOG00000003750	248	333	772	899	699	23
ENSGMOG00000003787	26	65	23	49	75	27
ENSGMOG00000011203	0	9	1	0	6	0
ENSGMOG00000011213	1	11	1	1	1	0
ENSGMOG00000020135	3	2	3	7	6	0
ENSGMOG00000011224	0	6	1	0	0	0
ENSGMOG00000000156	25	18	22	63	27	15
ENSGMOG00000000157	4	0	0	0	0	5
ENSGMOG00000000158	194	304	198	222	234	233
ENSGMOG00000000733	27	32	24	28	54	15
ENSGMOG00000000740	4773	5079	5790	4402	7680	4892
ENSGMOG00000000755	2671	2361	2303	2257	2116	19022
ENSGMOG00000016583	475	125	114	106	106	174
ENSGMOG00000016626	1	1	11	6	19	3
ENSGMOG00000016648	162	89	215	128	256	377
ENSGMOG00000016671	30	19	33	46	30	36
ENSGMOG00000002653	4180	3892	3380	2956	3604	7229
ENSGMOG00000002701	54	189	26	133	162	16
ENSGMOG00000019158	196	238	164	267	266	486
ENSGMOG00000020309	0	0	0	2	0	0
ENSGMOG00000001089	0	0	0	0	0	0
ENSGMOG00000001100	1172	1187	745	1094	1400	2235
ENSGMOG00000001184	6234	7693	8585	9716	8198	6788
ENSGMOG00000021928	6	3	5	3	0	1
ENSGMOG00000021689	0	4	3	1	2	1
ENSGMOG00000021881	6	9	8	1	12	3
ENSGMOG00000001195	31377	41565	40096	43407	43467	44561
ENSGMOG00000020819	0	1	0	0	0	0
ENSGMOG00000001218	123	111	64	84	137	152
ENSGMOG00000003667	65	44	66	103	117	149
ENSGMOG00000003672	20724	30640	15112	19302	29951	24599
ENSGMOG00000003710	417	241	244	200	211	315
ENSGMOG00000006951	0	1	0	1	0	1
ENSGMOG00000007925	31	384	164	430	4	33
ENSGMOG00000018740	97	20	7	8	52	167
ENSGMOG00000010861	1208	1227	885	848	772	1393
ENSGMOG00000010869	1412	1499	1052	1351	1464	2305
ENSGMOG00000010881	16533	22110	21342	25832	25693	24012
ENSGMOG00000010884	2131	2561	1393	1927	1764	4376
ENSGMOG00000016074	807	1174	877	930	936	1428
ENSGMOG00000012589	0	0	0	0	0	1
ENSGMOG00000000169	2	2	0	0	0	0
ENSGMOG00000000173	94	80	21	39	34	43
ENSGMOG00000000182	0	13	2	4	3	8
ENSGMOG00000015506	2	0	2	3	3	6
ENSGMOG00000015524	17	14	5	26	15	10
ENSGMOG00000007323	0	1	0	0	3	0
ENSGMOG00000013216	7319	7452	3344	5766	4979	7077
ENSGMOG00000013266	1	0	0	0	0	1
ENSGMOG00000013276	1967	772	1148	1108	854	35909
ENSGMOG00000015704	1	1	0	0	0	0
ENSGMOG00000015745	17	45	26	26	37	41
ENSGMOG00000010066	318	813	432	558	567	755
ENSGMOG00000022038	4	5	7	8	2	4
ENSGMOG00000021204	1	4	1	5	3	4
ENSGMOG00000010072	2697	1856	1573	1326	1901	3254
ENSGMOG00000010083	0	4	0	1	2	2
ENSGMOG00000000631	316	860	1210	561	1310	507
ENSGMOG00000017404	244	188	519	289	515	303
ENSGMOG00000017420	1951	2794	1515	2271	3041	3262
ENSGMOG00000019022	340	346	299	393	373	138
ENSGMOG00000019035	0	0	0	0	0	0
ENSGMOG00000003908	162	287	180	201	152	283
ENSGMOG00000020034	0	0	2	0	0	0
ENSGMOG00000003931	1059	991	613	605	562	1487
ENSGMOG00000003957	4362	1506	1406	1998	2248	1527
ENSGMOG00000018320	6	4	1	18	14	13
ENSGMOG00000007363	2305	1398	1824	1730	3757	2180
ENSGMOG00000007425	40	35	47	65	45	52
ENSGMOG00000007439	448	644	670	469	497	811
ENSGMOG00000007446	1815	1962	2114	1458	1838	3086
ENSGMOG00000007462	487	521	1060	763	1358	1107
ENSGMOG00000007475	754	893	901	835	903	1284
ENSGMOG00000018720	0	2	0	0	0	0
ENSGMOG00000003411	0	0	0	0	0	0
ENSGMOG00000003423	79	290	12	55	5	149
ENSGMOG00000003453	2	4	3	1	1	3
ENSGMOG00000003482	506	1100	597	1069	691	1533
ENSGMOG00000008637	3641	3560	2191	3108	2162	5338
ENSGMOG00000008652	207	28	84	174	55	17
ENSGMOG00000008665	119	18	49	90	48	9
ENSGMOG00000008679	314	26	9	5	17	65
ENSGMOG00000010741	39	23	29	16	314	27
ENSGMOG00000002579	66	412	358	106	147	157
ENSGMOG00000002586	26	21	20	3	13	2
ENSGMOG00000002613	163	156	111	50	160	153
ENSGMOG00000002641	1890	3317	2333	2569	2507	5280
ENSGMOG00000012342	13	13	0	13	12	0
ENSGMOG00000012364	0	0	0	0	0	0
ENSGMOG00000012365	894	728	614	657	567	1226
ENSGMOG00000017257	1272	2809	948	1822	1827	2096
ENSGMOG00000009260	2448	1262	502	827	647	535
ENSGMOG00000009278	6621	11007	8885	7223	11095	5132
ENSGMOG00000009302	558	869	486	520	626	695
ENSGMOG00000012270	500	1262	1214	921	1148	732
ENSGMOG00000012271	843	793	841	798	1221	1195
ENSGMOG00000020593	5	5	7	17	11	12
ENSGMOG00000012276	27	24	31	49	21	15
ENSGMOG00000012278	2266	2815	2330	2511	2495	6371
ENSGMOG00000009298	244	358	378	185	334	289
ENSGMOG00000001600	1609	892	280	245	302	521
ENSGMOG00000001124	1202	607	399	393	270	389
ENSGMOG00000001465	9142	8073	7211	9547	5981	11156
ENSGMOG00000001537	1851	1585	1761	2214	3055	2491
ENSGMOG00000001610	0	8	13	13	5	1
ENSGMOG00000019947	14	3	12	9	1	20
ENSGMOG00000001736	298	128	163	131	266	275
ENSGMOG00000001748	744	368	502	435	769	658
ENSGMOG00000017808	2	4	2	1	0	23
ENSGMOG00000017850	6376	6781	6182	4696	4908	7418
ENSGMOG00000010058	168	141	100	132	151	197
ENSGMOG00000010087	2326	3137	1837	2077	2447	3411
ENSGMOG00000000028	1933	2851	1899	2638	4181	2559
ENSGMOG00000000032	2092	1506	1670	2261	2865	1683
ENSGMOG00000006299	16	3	12	25	6	31
ENSGMOG00000020227	0	0	0	2	0	0
ENSGMOG00000014211	11152	4932	34058	6482	10627	23259
ENSGMOG00000006331	146	227	151	116	108	234
ENSGMOG00000006346	865	702	763	700	814	1174
ENSGMOG00000006366	197	272	380	307	256	378
ENSGMOG00000006378	31995	47188	37578	52602	49386	43084
ENSGMOG00000021741	19	37	31	59	38	34
ENSGMOG00000021474	43	84	57	88	86	82
ENSGMOG00000021676	8	11	4	14	4	16
ENSGMOG00000006391	1	0	0	0	0	0
ENSGMOG00000006402	0	2	0	0	5	0
ENSGMOG00000010322	3223	2274	1727	1685	1306	2670
ENSGMOG00000010347	218	408	285	260	107	488
ENSGMOG00000020599	0	6	0	4	0	0
ENSGMOG00000012332	51	32	29	31	57	57
ENSGMOG00000001779	17	34	11	20	7	20
ENSGMOG00000001812	1516	1288	693	1230	671	1265
ENSGMOG00000008903	665	595	596	494	407	1283
ENSGMOG00000008938	100	28	130	116	56	154
ENSGMOG00000008951	0	0	0	0	0	0
ENSGMOG00000008965	764	653	498	754	617	1581
ENSGMOG00000008978	2237	2046	3004	3888	4611	1542
ENSGMOG00000008986	3062	1970	2376	1756	2055	3684
ENSGMOG00000008993	2568	3419	4964	3453	3362	2887
ENSGMOG00000009007	718	616	594	566	365	1685
ENSGMOG00000009037	6	2	3	4	19	2
ENSGMOG00000001869	121	246	166	95	124	199
ENSGMOG00000001882	1423	7392	3742	2487	3683	451
ENSGMOG00000011815	31	36	23	23	20	118
ENSGMOG00000011843	1801	1443	1189	989	982	2756
ENSGMOG00000011856	13	25	9	12	12	4
ENSGMOG00000006802	0	3	28	1	3	0
ENSGMOG00000006050	0	0	0	0	0	0
ENSGMOG00000008705	2255	2622	2415	2074	2431	3316
ENSGMOG00000008726	130	26	177	244	360	88
ENSGMOG00000014251	1620	1366	1073	987	1139	1472
ENSGMOG00000014282	4255	4169	2964	4327	4712	2928
ENSGMOG00000014581	250	302	252	271	204	719
ENSGMOG00000020097	55	60	45	81	69	160
ENSGMOG00000020312	10	2	0	2	3	4
ENSGMOG00000020313	29	39	28	29	27	24
ENSGMOG00000005240	350	292	136	290	432	963
ENSGMOG00000003078	115	81	85	122	96	104
ENSGMOG00000003091	5819	5080	3396	3403	3351	4982
ENSGMOG00000007632	383	511	160	290	253	741
ENSGMOG00000007642	6464	8662	5693	5600	7025	13830
ENSGMOG00000007648	144	237	111	102	115	105
ENSGMOG00000007652	607	1053	1348	496	918	810
ENSGMOG00000011696	53	106	54	75	35	119
ENSGMOG00000011706	3	21	1	4	14	0
ENSGMOG00000011712	1202	1135	416	759	788	398
ENSGMOG00000000583	7	1	3	5	20	11
ENSGMOG00000000589	575	848	1041	839	813	1051
ENSGMOG00000000659	646	595	325	336	248	2166
ENSGMOG00000000696	0	0	0	0	8	3
ENSGMOG00000019787	0	0	0	2	0	0
ENSGMOG00000019653	1030	1344	973	1080	1140	2809
ENSGMOG00000019655	5518	5259	4841	4027	3983	4502
ENSGMOG00000019656	632	665	684	677	453	1068
ENSGMOG00000019659	2	1	0	1	0	0
ENSGMOG00000000598	710	441	546	714	1385	764
ENSGMOG00000000618	32	59	51	68	39	87
ENSGMOG00000000628	37	48	46	69	61	32
ENSGMOG00000017288	395	543	557	542	690	851
ENSGMOG00000017314	136	425	348	298	260	106
ENSGMOG00000005401	630	620	527	530	438	1553
ENSGMOG00000000287	2446	1375	1204	1086	1063	2082
ENSGMOG00000014084	9915	5174	5821	4049	4590	16854
ENSGMOG00000014125	367	432	349	387	533	726
ENSGMOG00000014164	9665	11745	20597	16247	23016	9050
ENSGMOG00000011970	661	625	407	667	576	829
ENSGMOG00000011979	13	396	37	51	25	8
ENSGMOG00000011988	4	35	17	8	5	0
ENSGMOG00000020574	3	14	17	49	7	1
ENSGMOG00000020575	11	211	48	64	42	1
ENSGMOG00000011999	42	431	115	158	155	35
ENSGMOG00000020576	16	200	82	121	56	3
ENSGMOG00000012002	0	5	13	1	2	0
ENSGMOG00000020577	8	5	2	15	10	26
ENSGMOG00000007720	205	172	119	139	147	258
ENSGMOG00000007734	1303	1359	1807	1716	1771	2042
ENSGMOG00000007738	909	4030	1434	2282	1736	677
ENSGMOG00000007741	1101	1122	1061	1389	1017	2518
ENSGMOG00000013810	163	127	73	143	171	386
ENSGMOG00000004079	54	34	61	95	228	25
ENSGMOG00000004098	102	125	55	61	66	274
ENSGMOG00000004128	0	5	8	0	5	1
ENSGMOG00000012681	3155	1085	760	472	410	1266
ENSGMOG00000012684	33	62	5	12	12	20
ENSGMOG00000012686	0	0	0	0	0	0
ENSGMOG00000012689	7	10	7	16	12	3
ENSGMOG00000001740	217	380	216	326	282	567
ENSGMOG00000001756	2	1	20	6	2	0
ENSGMOG00000019339	0	0	0	0	0	0
ENSGMOG00000014122	5	13	5	20	6	9
ENSGMOG00000014133	477	612	386	389	618	645
ENSGMOG00000000646	302	256	188	220	468	497
ENSGMOG00000016059	45	52	20	25	20	30
ENSGMOG00000016066	306	376	514	471	421	398
ENSGMOG00000016082	185	280	151	273	191	614
ENSGMOG00000014492	391	625	396	694	919	783
ENSGMOG00000022057	0	0	0	0	0	0
ENSGMOG00000002632	0	0	0	0	0	0
ENSGMOG00000002648	232	291	174	207	274	412
ENSGMOG00000010843	40	42	8	67	18	27
ENSGMOG00000020120	114	111	143	245	325	214
ENSGMOG00000010853	82	90	65	37	20	55
ENSGMOG00000005634	40	142	62	85	152	44
ENSGMOG00000001684	23	94	4	27	30	100
ENSGMOG00000001746	6	8	0	1	2	15
ENSGMOG00000001755	5023	5408	4262	5324	6420	9363
ENSGMOG00000022023	0	0	1	1	6	0
ENSGMOG00000021268	4	7	9	13	9	5
ENSGMOG00000021087	7	23	25	12	15	3
ENSGMOG00000001799	4	21	8	22	2	18
ENSGMOG00000020148	13	26	15	34	15	28
ENSGMOG00000011404	8	4	9	10	7	5
ENSGMOG00000013852	0	0	0	0	0	2
ENSGMOG00000013866	1118	1876	1508	1801	2498	2342
ENSGMOG00000003929	14	8	2	17	11	11
ENSGMOG00000012788	172	261	104	137	97	221
ENSGMOG00000012791	1401	1312	613	723	814	1193
ENSGMOG00000007243	792	466	444	657	586	10694
ENSGMOG00000021069	0	0	1	1	0	2
ENSGMOG00000011610	861	686	310	570	309	485
ENSGMOG00000011638	1305	1387	863	927	1389	1550
ENSGMOG00000011647	161	131	94	44	64	55
ENSGMOG00000011653	1325	403	207	198	211	1040
ENSGMOG00000011658	160	233	117	217	162	242
ENSGMOG00000011663	1265	1957	1260	1403	1420	2954
ENSGMOG00000021673	2	2	0	1	0	0
ENSGMOG00000015773	35	55	22	22	16	8
ENSGMOG00000019368	0	0	0	0	0	0
ENSGMOG00000014571	0	0	0	0	0	0
ENSGMOG00000010328	0	0	1	3	0	0
ENSGMOG00000021005	0	0	0	0	0	0
ENSGMOG00000003345	0	0	0	0	0	0
ENSGMOG00000003354	0	0	0	0	0	1
ENSGMOG00000003367	0	0	0	0	0	0
ENSGMOG00000003420	1619	938	1001	824	1174	3574
ENSGMOG00000003451	45	19	20	18	14	3
ENSGMOG00000003477	2616	2856	1580	1944	2160	2383
ENSGMOG00000003494	3	0	0	0	1	0
ENSGMOG00000013622	0	0	0	1	0	0
ENSGMOG00000013657	16	34	24	104	216	8
ENSGMOG00000014153	252	232	207	191	266	227
ENSGMOG00000014178	142	100	34	50	43	233
ENSGMOG00000014199	1	2	7	11	0	5
ENSGMOG00000011697	1525	2315	3639	3413	5059	3442
ENSGMOG00000011704	1324	2008	1981	1481	2332	2116
ENSGMOG00000011708	160	53	94	90	26	70
ENSGMOG00000011709	399	501	781	729	803	773
ENSGMOG00000011713	378	446	423	366	307	789
ENSGMOG00000009130	4883	5241	2476	3091	1985	4601
ENSGMOG00000013465	3	1	3	0	6	12
ENSGMOG00000016596	237	186	144	146	203	451
ENSGMOG00000016617	1783	1227	902	977	812	2029
ENSGMOG00000016639	583	783	520	644	594	1738
ENSGMOG00000016664	209	522	456	290	128	372
ENSGMOG00000004556	2	2	30	31	31	48
ENSGMOG00000004589	16	3	6	6	24	4
ENSGMOG00000004701	40	57	45	50	36	156
ENSGMOG00000018411	1090	1045	713	749	778	2068
ENSGMOG00000018468	30	42	84	52	107	24
ENSGMOG00000018474	3	5	0	2	8	1
ENSGMOG00000001009	5	12	0	5	2	6
ENSGMOG00000008519	90	194	62	21	70	115
ENSGMOG00000011863	55	58	16	40	32	166
ENSGMOG00000011868	134	102	101	108	61	447
ENSGMOG00000011874	690	572	588	500	765	845
ENSGMOG00000019459	1	3	2	14	4	8
ENSGMOG00000019463	4	1	10	0	3	45
ENSGMOG00000019465	2139	2214	2549	2562	2959	2672
ENSGMOG00000019471	725	756	692	912	1017	1032
ENSGMOG00000015959	61926	88697	92666	83184	116042	54418
ENSGMOG00000015997	87	542	3	666	639	519
ENSGMOG00000016001	10	13	14	18	24	19
ENSGMOG00000007200	0	0	0	0	1	0
ENSGMOG00000007206	829	656	408	1127	589	1356
ENSGMOG00000020526	1	4	0	0	0	0
ENSGMOG00000009973	0	0	0	0	0	0
ENSGMOG00000009988	56	42	53	19	8	21
ENSGMOG00000020527	28	45	19	21	14	23
ENSGMOG00000009996	0	0	0	0	0	1
ENSGMOG00000010000	3	25	10	19	11	10
ENSGMOG00000020528	0	0	4	5	0	31
ENSGMOG00000010010	15173	3698	1142	370	84	53192
ENSGMOG00000015172	2082	2620	2055	2020	2222	3772
ENSGMOG00000015215	402	412	167	363	240	425
ENSGMOG00000015331	837	339	230	268	142	254
ENSGMOG00000015400	57	44	9	11	9	44
ENSGMOG00000015421	1	1	8	4	2	0
ENSGMOG00000015435	117	107	58	79	97	196
ENSGMOG00000015454	627	772	1039	541	694	593
ENSGMOG00000019264	1755	898	1056	1372	2502	2140
ENSGMOG00000019290	23	14	20	29	4	21
ENSGMOG00000010549	2747	2165	2422	2310	1869	4084
ENSGMOG00000004790	0	2	0	1	0	3
ENSGMOG00000014175	522	295	32	345	577	1006
ENSGMOG00000014191	10	1	2	3	13	6
ENSGMOG00000014309	1152	1323	1132	1097	1093	3321
ENSGMOG00000014348	34	62	87	94	103	62
ENSGMOG00000014362	439	456	258	421	422	1037
ENSGMOG00000016589	0	9	0	0	1	1
ENSGMOG00000016612	0	0	0	0	0	0
ENSGMOG00000004652	26	73	20	59	69	2
ENSGMOG00000022058	1	9	4	1	4	9
ENSGMOG00000020060	165	152	271	367	359	487
ENSGMOG00000004661	1	4	1	1	2	0
ENSGMOG00000010600	2155	1146	308	419	270	1696
ENSGMOG00000010607	581	731	641	829	708	923
ENSGMOG00000010612	0	9	1	10	0	2
ENSGMOG00000006395	374	311	283	406	734	614
ENSGMOG00000006418	917	445	279	242	190	192
ENSGMOG00000006427	3003	2207	1726	2116	2159	3420
ENSGMOG00000006441	24	63	30	41	124	68
ENSGMOG00000004442	1059	926	561	551	1372	1001
ENSGMOG00000004567	11	0	9	1	0	0
ENSGMOG00000004575	146	48	64	80	164	5
ENSGMOG00000004654	117	115	145	119	252	327
ENSGMOG00000004674	0	0	0	2	0	0
ENSGMOG00000019235	1	1	2	0	3	5
ENSGMOG00000019241	6	1	0	15	4	0
ENSGMOG00000017041	1351	793	1077	826	886	1465
ENSGMOG00000000945	2231	3931	2441	3150	4280	3731
ENSGMOG00000005186	78	89	44	53	52	188
ENSGMOG00000002881	3333	3795	2862	3703	3704	3579
ENSGMOG00000002977	29209	1114	24	34	62	32
ENSGMOG00000002999	0	0	1	0	0	0
ENSGMOG00000000826	8658	9901	10969	10448	10960	10846
ENSGMOG00000019918	3	1	3	6	2	1
ENSGMOG00000000834	200	190	168	304	233	219
ENSGMOG00000000842	5093	4296	5064	4151	6838	8116
ENSGMOG00000014839	0	3	0	0	1	0
ENSGMOG00000019846	80	72	18	7	15	10
ENSGMOG00000019847	39	48	18	11	6	18
ENSGMOG00000014845	305	578	496	767	399	427
ENSGMOG00000014901	2131	1056	935	1186	1051	5291
ENSGMOG00000006054	1233	1308	1323	1251	1444	2201
ENSGMOG00000006076	3	5	8	35	11	5
ENSGMOG00000006088	1475	2086	1772	2395	2124	2520
ENSGMOG00000006096	329	697	1020	1045	1580	464
ENSGMOG00000018526	242	365	231	355	334	420
ENSGMOG00000005962	533	437	378	572	395	490
ENSGMOG00000015189	0	0	0	5	1	0
ENSGMOG00000015433	629	655	579	620	598	1865
ENSGMOG00000015471	0	2	6	2	1	0
ENSGMOG00000016128	943	1096	877	1469	1130	1099
ENSGMOG00000020345	121	181	129	295	401	80
ENSGMOG00000016210	0	0	2	0	1	0
ENSGMOG00000015472	1106	1091	671	813	815	954
ENSGMOG00000013582	3914	4287	2642	3517	3850	4935
ENSGMOG00000013609	107	148	132	273	129	189
ENSGMOG00000013621	879	826	208	325	291	326
ENSGMOG00000013634	12	37	3	1	4	3
ENSGMOG00000013648	476	307	230	263	322	240
ENSGMOG00000010581	2209	2016	2122	1791	1949	3276
ENSGMOG00000010586	366	326	159	351	195	438
ENSGMOG00000010598	27	27	14	24	16	35
ENSGMOG00000006634	393	211	251	198	298	634
ENSGMOG00000006643	5	2	1	3	5	7
ENSGMOG00000018708	514	172	281	81	183	624
ENSGMOG00000018716	481	269	232	247	742	249
ENSGMOG00000003569	0	4	4	2	1	3
ENSGMOG00000003618	479	326	287	529	696	689
ENSGMOG00000003671	32	34	16	9	33	3
ENSGMOG00000015141	25	22	34	33	18	49
ENSGMOG00000017655	152	156	115	143	96	130
ENSGMOG00000017669	3	9	2	12	14	6
ENSGMOG00000006862	4	10	4	18	0	5
ENSGMOG00000018886	3	1	6	1	3	1
ENSGMOG00000018892	18	73	27	108	93	53
ENSGMOG00000018905	612	650	578	580	378	722
ENSGMOG00000018908	1580	1972	3658	1981	2810	1742
ENSGMOG00000018924	8264	7532	10380	13047	22564	24495
ENSGMOG00000004102	0	2	15	0	1	0
ENSGMOG00000004112	5	4	8	0	0	0
ENSGMOG00000004126	1025	819	777	873	694	3632
ENSGMOG00000004137	175	212	118	133	107	366
ENSGMOG00000015361	275	218	139	228	163	210
ENSGMOG00000015436	1	0	0	0	0	0
ENSGMOG00000017480	1	0	1	0	0	1
ENSGMOG00000017488	0	0	0	0	0	0
ENSGMOG00000000280	68	140	96	87	388	37
ENSGMOG00000018166	1974	3106	2142	2029	1839	2443
ENSGMOG00000018176	65	115	107	97	27	51
ENSGMOG00000018185	2	0	0	8	13	3
ENSGMOG00000007709	136	125	154	131	55	340
ENSGMOG00000007726	0	6	1	7	3	2
ENSGMOG00000007732	1933	1286	1839	1343	1829	1666
ENSGMOG00000015814	5	9	3	7	26	1
ENSGMOG00000015843	1487	2433	1308	1708	1188	3321
ENSGMOG00000000572	579	347	245	418	565	960
ENSGMOG00000000657	222675	314689	262664	202730	328819	261933
ENSGMOG00000000693	249	468	156	295	157	627
ENSGMOG00000000707	11690	17302	18987	21363	20678	10400
ENSGMOG00000000724	155	220	366	198	158	488
ENSGMOG00000002771	2572	2000	2809	3135	8425	1404
ENSGMOG00000002810	42	23	29	34	31	12
ENSGMOG00000002834	1895	177	678	481	2766	130
ENSGMOG00000002875	219	46	11	28	58	21
ENSGMOG00000002894	51	28	54	17	57	2
ENSGMOG00000002913	47	23	36	22	29	49
ENSGMOG00000002927	657	556	399	526	524	1536
ENSGMOG00000017327	772	1058	710	753	737	1208
ENSGMOG00000017334	1315	1878	1110	1510	2047	1711
ENSGMOG00000020804	4	0	7	1	0	0
ENSGMOG00000021292	0	1	4	0	0	2
ENSGMOG00000020615	0	3	3	2	5	5
ENSGMOG00000021175	21	41	19	4	11	1
ENSGMOG00000022049	0	0	1	0	0	0
ENSGMOG00000021672	0	9	1	0	0	0
ENSGMOG00000009921	1105	1338	978	1252	1261	2498
ENSGMOG00000017119	424	1227	1769	741	714	736
ENSGMOG00000010566	32	14	19	258	387	16
ENSGMOG00000010570	494	758	800	1058	785	530
ENSGMOG00000010573	1	2	1	10	2	7
ENSGMOG00000006463	443	545	881	641	1156	728
ENSGMOG00000006475	3	1	22	3	1	1
ENSGMOG00000009405	0	0	0	1	1	0
ENSGMOG00000009408	1108	1140	819	1152	979	1857
ENSGMOG00000009414	450	871	713	928	774	415
ENSGMOG00000009423	150	95	91	251	122	83
ENSGMOG00000009431	1784	1401	1449	1847	2631	2115
ENSGMOG00000009441	1620	1837	1215	1793	2093	2717
ENSGMOG00000009453	463	428	393	320	341	484
ENSGMOG00000001625	152	151	131	117	63	236
ENSGMOG00000002888	21	23	13	28	9	522
ENSGMOG00000002900	1	0	0	0	0	0
ENSGMOG00000003050	1	42	32	61	59	0
ENSGMOG00000003070	1	13	0	0	0	0
ENSGMOG00000016796	2530	2192	1422	1151	2024	3981
ENSGMOG00000016852	2487	1978	1666	1962	1791	3280
ENSGMOG00000016010	4785	3267	3489	2962	4206	5201
ENSGMOG00000016050	54	31	95	86	49	12
ENSGMOG00000016076	2886	1344	842	1215	2220	2678
ENSGMOG00000016102	24306	4530	6741	8210	8120	12622
ENSGMOG00000009491	0	0	1	0	0	0
ENSGMOG00000009493	3048	4051	2082	2283	1622	4422
ENSGMOG00000019888	0	1	0	0	2	0
ENSGMOG00000009502	2	0	0	1	0	4
ENSGMOG00000009511	6	73	2	8	2	6
ENSGMOG00000007034	492	1208	563	492	354	1716
ENSGMOG00000019303	369	548	379	296	549	657
ENSGMOG00000019308	1547	1429	2240	1423	1481	1585
ENSGMOG00000019313	66	49	45	43	32	51
ENSGMOG00000019320	264	124	80	225	113	248
ENSGMOG00000019328	629	462	260	377	410	892
