,sample_1,sample_2,sample_3
ENSGMOG00000010278,7.050474631,6.105608709,5.355380865
ENSGMOG00000010279,0.696065967,0.614525552,0.405710672
ENSGMOG00000010280,0.044907482,0.158587239,0.189331647
ENSGMOG00000010281,0.291898631,0.436114908,0.486852806
ENSGMOG00000010282,0.314352372,0.118940429,0.270473781
ENSGMOG00000010283,812.331437,718.7768382,807.8916604
ENSGMOG00000010284,10.30626706,8.682651346,10.34562213
ENSGMOG00000010285,66.91214778,73.86200665,60.27508211
ENSGMOG00000010286,2.267827827,6.858898095,4.679196412
ENSGMOG00000010287,40.21464989,47.93299305,40.12478542
ENSGMOG00000010288,0.022453741,0,0
ENSGMOG00000010289,62.57857579,76.37957908,67.90244274
ENSGMOG00000010290,63.92580024,72.51401512,62.65525138
ENSGMOG00000010291,0.202083668,0.634348957,0.162284269
ENSGMOG00000010292,0.202083668,0.118940429,0.256950092
ENSGMOG00000010293,0.089814963,0.158587239,0.108189512
ENSGMOG00000010294,0.763427189,0.773112791,0.662660764
ENSGMOG00000010295,5.209267881,5.094615059,5.152525529
ENSGMOG00000010296,102.8156794,109.1873142,101.6981417
ENSGMOG00000010297,67.49594504,65.67494043,66.23902898
ENSGMOG00000010298,2.627087681,2.755453281,1.839221711
ENSGMOG00000010299,0.089814963,0.178410644,0.189331647
ENSGMOG00000010300,30.51463383,27.514886,29.69802116
ENSGMOG00000010301,1.257409488,1.149757484,1.338845216
ENSGMOG00000010302,49.82485098,56.10023586,45.710069
ENSGMOG00000010303,0.089814963,0,0
ENSGMOG00000010304,0,0,0.013523689
ENSGMOG00000010305,0.718519708,0.634348957,0.500376495
ENSGMOG00000010306,45.96280755,43.94848866,45.56130842
ENSGMOG00000010307,6.983113409,7.453600242,5.044336017
ENSGMOG00000010308,1.796299269,2.121104324,2.042077047
ENSGMOG00000010309,0.336806113,0.436114908,0.608566007
ENSGMOG00000010310,0.202083668,0.07929362,0.14876058
ENSGMOG00000010311,3.727320984,4.757617176,3.975964582
ENSGMOG00000010312,88.91681382,101.4363629,89.70262949
ENSGMOG00000010313,18.41206751,20.33881343,19.16306739
ENSGMOG00000010314,11.49631532,13.89620683,11.91437006
ENSGMOG00000010315,58.08782762,38.041114,62.70934614
ENSGMOG00000010316,0.044907482,0.198234049,0.216379025
ENSGMOG00000010317,5.096999176,4.916204415,5.071383395
ENSGMOG00000010318,0,0,0
ENSGMOG00000010319,5.119452917,6.561547022,5.044336017
ENSGMOG00000010320,1.863660492,2.477925612,1.974458602
ENSGMOG00000010321,153.2467814,156.8031328,143.9461463
ENSGMOG00000010322,72.45822177,92.45636045,77.81530681
ENSGMOG00000010323,3.88449717,3.270861808,3.326827507
ENSGMOG00000010324,3.008801276,2.339161778,2.163790249
ENSGMOG00000010325,0.022453741,0.03964681,0.067618445
ENSGMOG00000010326,1.257409488,0.792936196,1.271226771
ENSGMOG00000010327,0.134722445,0.198234049,0.175807958
ENSGMOG00000010328,4.378479469,4.242208648,4.679196412
ENSGMOG00000010329,1.481946897,0.991170245,1.392939972
ENSGMOG00000010330,0.493982299,0.257704264,0.595042318
ENSGMOG00000010331,0.179629927,0.198234049,0.189331647
ENSGMOG00000010332,13.56205948,12.11210039,14.75434476
ENSGMOG00000010333,138.1803213,150.2812325,127.3525798
ENSGMOG00000010334,15.24609005,17.30583248,14.36215777
ENSGMOG00000010335,141.9076423,148.8935942,135.8048855
ENSGMOG00000010336,224.2230563,242.2023611,201.6922985
ENSGMOG00000010337,0.696065967,0.535231932,1.00075299
ENSGMOG00000010338,2.492365236,1.883223465,2.515406164
ENSGMOG00000010339,330.1373519,359.0216861,309.3949582
ENSGMOG00000010340,0.179629927,0.07929362,0.040571067
ENSGMOG00000010341,4.490748173,5.332495918,5.193096596
ENSGMOG00000010342,5.523620253,5.213555489,5.747567848
ENSGMOG00000010343,6.084963774,3.766446931,5.652902024
ENSGMOG00000010344,39.24913903,43.96831207,37.1901449
ENSGMOG00000010345,22.70073201,23.53038162,19.63639651
ENSGMOG00000010346,112.0441669,120.0901869,112.7334719
ENSGMOG00000010347,48.88179386,52.29414212,49.0504202
ENSGMOG00000010348,5.007184213,4.063798004,5.490617756
ENSGMOG00000010349,1.010418339,1.486755367,1.122466191
ENSGMOG00000010350,24.90119862,22.87620925,23.67997953
ENSGMOG00000010351,19.93892189,27.63382643,23.89635856
ENSGMOG00000010352,0.24699115,0.099117024,0.256950092
ENSGMOG00000010353,26.71995163,24.6801391,24.4643535
ENSGMOG00000010354,38.21626695,39.42875234,39.19165088
ENSGMOG00000010355,0.067361223,0.059470215,0.013523689
ENSGMOG00000010356,0.179629927,0.138763834,0.189331647
ENSGMOG00000010357,8.442606565,7.790598125,6.599560258
ENSGMOG00000010358,17.5812791,18.35647294,18.44631187
ENSGMOG00000010359,0.067361223,0,0
ENSGMOG00000010360,1.257409488,1.506578772,1.068371435
ENSGMOG00000010361,7.926170525,5.689317206,8.682208372
ENSGMOG00000010362,5.141906658,5.590200182,5.260715042
ENSGMOG00000010363,0.044907482,0.118940429,0.135236891
ENSGMOG00000010364,22.92526942,21.62733475,21.75961569
ENSGMOG00000010365,7.724086857,6.819251285,8.100689743
ENSGMOG00000010366,73.46864011,75.62628969,70.14737512
ENSGMOG00000010367,10.3287208,10.98216631,10.10219572
ENSGMOG00000010368,0,0,0
ENSGMOG00000010369,255.0295887,342.1321452,317.4686005
ENSGMOG00000010370,1.706484306,1.129934079,1.514653174
ENSGMOG00000010371,2.110651641,2.577042637,1.866269089
ENSGMOG00000010372,7.297465781,5.966844875,6.247944343
ENSGMOG00000010373,82.00106164,99.51349259,80.81756578
ENSGMOG00000010374,1.392131934,1.387638343,1.541700552
ENSGMOG00000010375,184.5922036,194.0909574,184.4631187
ENSGMOG00000010376,17.31183421,15.50190263,16.56651909
ENSGMOG00000010377,0.134722445,0.118940429,0.054094756
ENSGMOG00000010378,0.179629927,0.099117024,0.054094756
ENSGMOG00000010379,0.314352372,0.158587239,0.405710672
ENSGMOG00000010380,0,0,0
ENSGMOG00000010381,26.40559926,21.58768794,26.77690433
ENSGMOG00000010382,277.7527745,301.1769906,264.171742
ENSGMOG00000010383,17.26692672,19.0304687,16.6747086
ENSGMOG00000010384,11.33913914,11.97333656,10.71076173
ENSGMOG00000010385,47.310032,45.61365467,50.7814524
ENSGMOG00000010386,10.66552691,11.49757484,11.31932774
ENSGMOG00000010387,68.5737246,76.63728334,70.82355957
ENSGMOG00000010388,0.606251003,0.455938313,0.500376495
ENSGMOG00000010389,10.35117454,7.116602359,8.57401886
ENSGMOG00000010390,0.606251003,0.852406411,0.797897654
ENSGMOG00000010391,1.81875301,1.407461748,1.636366375
ENSGMOG00000010392,0,0,0
ENSGMOG00000010393,156.4801201,162.9880351,150.2752328
ENSGMOG00000010394,0,0,0
ENSGMOG00000010395,27.5282863,40.91550771,32.52447217
ENSGMOG00000010396,171.6588489,190.8993892,181.0416254
ENSGMOG00000010397,0.740973449,1.367814938,1.095418813
ENSGMOG00000010398,25.77689451,22.99514968,24.0856902
ENSGMOG00000010399,36.68941257,36.69312247,42.41028887
ENSGMOG00000010400,7.207650818,5.510906562,7.059365686
ENSGMOG00000010401,7.903716784,6.759781071,7.843739651
ENSGMOG00000010402,10.19399835,9.059296039,9.344869136
ENSGMOG00000010403,138.6069424,123.5989295,137.7117256
ENSGMOG00000010404,0,0,0.013523689
ENSGMOG00000010405,63.67880909,61.55167221,60.38327162
ENSGMOG00000010406,0.51643604,0.475761718,0.56799494
ENSGMOG00000010407,523.7110519,761.7738035,613.8672935
ENSGMOG00000010408,1.324770711,0.356821288,1.108942502
ENSGMOG00000010409,14.10094926,12.74644935,11.7385621
ENSGMOG00000010410,0.51643604,0.475761718,0.513900184
ENSGMOG00000010411,6.870844705,6.482253402,6.991747241
ENSGMOG00000010412,9.969460944,10.07028969,9.764103497
ENSGMOG00000010413,6.736122259,5.927198065,5.531188823
ENSGMOG00000010414,20.56762663,17.08777502,19.42001748
ENSGMOG00000010415,0.24699115,0.198234049,0.135236891
ENSGMOG00000010416,17.55882536,17.86088781,17.24270354
ENSGMOG00000010417,28.89796449,31.43992017,30.29306348
ENSGMOG00000010418,6.893298445,8.563710916,8.492876726
ENSGMOG00000010419,38.50816558,36.73276928,33.26827507
ENSGMOG00000010420,28.26925975,27.35629876,29.19764467
ENSGMOG00000010421,0.583797262,0.555055337,0.879039788
ENSGMOG00000010422,61.94987105,71.38408104,62.53353818
ENSGMOG00000010423,0.022453741,0,0
ENSGMOG00000010424,1.03287208,0.594702147,0.71675552
ENSGMOG00000010425,36.39751394,36.77241609,36.94671849
ENSGMOG00000010426,0,0.019823405,0.067618445
ENSGMOG00000010427,40.4391873,42.04544179,40.96325414
ENSGMOG00000010428,1.30231697,1.625519202,1.392939972
ENSGMOG00000010429,51.23943665,59.74774237,49.74012834
ENSGMOG00000010430,3.098616239,2.577042637,2.474835097
ENSGMOG00000010431,34.53385345,28.03029453,33.53874885
ENSGMOG00000010432,175.116725,164.0584989,164.4615826
ENSGMOG00000010433,31.90676577,29.51704989,29.11650253
ENSGMOG00000010434,1.459493156,1.585872392,1.609318997
ENSGMOG00000010435,36.80168128,33.48173087,37.01433694
ENSGMOG00000010436,3.951858392,4.539559722,5.260715042
ENSGMOG00000010437,30.85143995,35.93983308,32.90313547
ENSGMOG00000010438,11.74330647,13.87638343,12.06313064
ENSGMOG00000010439,13.18034589,9.673821591,11.38694618
ENSGMOG00000010440,0.359259854,0.455938313,0.649137075
ENSGMOG00000010441,69.5616892,68.787215,71.25631762
ENSGMOG00000010442,2.514818977,3.330332023,2.637119365
ENSGMOG00000010443,3.929404651,2.378808588,3.015782659
ENSGMOG00000010444,17.73845528,17.0084814,16.94518238
ENSGMOG00000010445,0.134722445,0.138763834,0.121713201
ENSGMOG00000010446,411.5546163,322.3483871,382.9638266
ENSGMOG00000010447,0.179629927,0.099117024,0.229902714
ENSGMOG00000010448,4.535655655,4.301678863,5.098430773
ENSGMOG00000010449,7.701633117,8.82141518,8.384687213
ENSGMOG00000010450,0.022453741,0.019823405,0.027047378
ENSGMOG00000010451,0.112268704,0.237880859,0.338092226
ENSGMOG00000010452,41.31488319,42.65996734,42.35619412
ENSGMOG00000010453,0.51643604,0.515408527,0.446281739
ENSGMOG00000010454,12.79863229,17.66265377,12.98274149
ENSGMOG00000010455,62.57857579,72.35542788,62.57410925
ENSGMOG00000010456,0,0.03964681,0.013523689
ENSGMOG00000010457,200.422091,134.343215,203.9372309
ENSGMOG00000010458,7.432188226,6.323666163,6.112707452
ENSGMOG00000010459,11.9229364,10.48658119,10.83247493
ENSGMOG00000010460,0,0.158587239,0
ENSGMOG00000010461,11.76576021,10.82357907,11.25170929
ENSGMOG00000010462,0.493982299,0.237880859,0.121713201
ENSGMOG00000010463,184.9739172,181.5823889,182.0964731
ENSGMOG00000010464,0.359259854,0.138763834,0.527423873
ENSGMOG00000010465,4.356025728,4.817087391,4.165296228
ENSGMOG00000010466,229.791584,199.6216873,222.6404929
ENSGMOG00000010467,1.841206751,1.863400061,1.920363846
ENSGMOG00000010468,0.673612226,0.495585122,0.419234361
ENSGMOG00000010469,268.7712781,249.200023,258.3971267
ENSGMOG00000010470,28.80814953,28.40693922,30.57706095
ENSGMOG00000010471,2381.870377,2113.115492,2431.802718
ENSGMOG00000010472,5.231721621,5.728964016,5.057859706
ENSGMOG00000010473,14.6173853,13.93585364,16.10671366
ENSGMOG00000010474,23.55397417,22.6581518,24.43730612
ENSGMOG00000010475,0.471528558,0.673995767,0.554471251
ENSGMOG00000010476,17.53637162,14.33232174,17.68898528
ENSGMOG00000010477,43.85215591,42.5013801,42.35619412
ENSGMOG00000010478,2.043290419,1.546225582,1.71750851
ENSGMOG00000010479,0.067361223,0.059470215,0.094665823
ENSGMOG00000010480,0.157176186,0.07929362,0.229902714
ENSGMOG00000010481,90.24158453,111.7445334,104.7004007
ENSGMOG00000010482,0.134722445,0.336997883,0.56799494
ENSGMOG00000010483,0.696065967,0.753289386,0.689708142
ENSGMOG00000010484,18.1875301,18.63400061,16.99927714
ENSGMOG00000010485,59.36769085,51.67961657,55.7175989
ENSGMOG00000010486,32.51301677,45.79206532,43.19466284
ENSGMOG00000010487,1.324770711,1.883223465,1.866269089
ENSGMOG00000010488,4.086580837,5.233378893,5.193096596
ENSGMOG00000010489,7.185197077,5.788434231,7.762597517
ENSGMOG00000010490,56.80796439,54.25665921,53.77018768
ENSGMOG00000010491,76.34271894,86.94545389,69.63347494
ENSGMOG00000010492,35.90353164,29.59634351,35.22920998
ENSGMOG00000010493,6.825937223,6.026315089,7.694979071
ENSGMOG00000010494,122.6198789,102.3482395,116.8987682
ENSGMOG00000010495,75.69156045,88.01591775,75.81380083
ENSGMOG00000010496,13.96622682,12.58786211,12.482365
ENSGMOG00000010497,35.3870956,37.70411612,38.39375322
ENSGMOG00000010498,0.134722445,0.059470215,0.202855336
ENSGMOG00000010499,20.18591304,19.48640702,18.0406012
ENSGMOG00000010500,0.449074817,0.594702147,0.608566007
ENSGMOG00000010501,26.11370063,27.39594557,25.89786454
ENSGMOG00000010502,2.200466605,1.684989416,2.515406164
ENSGMOG00000010503,68.75335453,57.13105292,66.26607636
ENSGMOG00000010504,24.9461061,30.98398186,25.87081716
ENSGMOG00000010505,59.1206997,57.76540188,60.43736638
ENSGMOG00000010506,16.86275939,16.63183671,16.70175598
ENSGMOG00000010507,0.022453741,0.019823405,0
ENSGMOG00000010508,0.089814963,0.198234049,0.094665823
ENSGMOG00000010509,169.8400959,147.5654261,163.2850216
ENSGMOG00000010510,7.00556715,7.176072574,7.532694803
ENSGMOG00000010511,33.54588885,32.45091382,31.07743744
ENSGMOG00000010512,0.78588093,0.911876625,0.919610856
ENSGMOG00000010513,11.87802892,11.45792803,11.65741996
ENSGMOG00000010514,1.392131934,1.645342607,1.649890065
ENSGMOG00000010515,1.279863229,1.189404294,1.879792778
ENSGMOG00000010516,3.794682206,4.420619293,3.516159154
ENSGMOG00000010517,29.30213183,23.82773269,31.2532454
ENSGMOG00000010518,0.696065967,0.693819171,1.785126955
ENSGMOG00000010519,5.613435216,4.301678863,5.477094067
ENSGMOG00000010520,2.649541422,2.438278803,1.474082107
ENSGMOG00000010521,0,0,0
ENSGMOG00000010522,3.727320984,2.378808588,3.543206532
ENSGMOG00000010523,0,0,0
ENSGMOG00000010524,29.34703931,53.30513577,41.12553841
ENSGMOG00000010525,28.65097334,25.23519444,30.37420561
ENSGMOG00000010526,0,0,0
ENSGMOG00000010527,2.402550273,2.339161778,2.542453542
ENSGMOG00000010528,1.392131934,2.081457514,1.947411224
ENSGMOG00000010529,5.995148811,5.629846991,6.4237523
ENSGMOG00000010530,8.756958937,9.83240883,9.196108556
ENSGMOG00000010531,15.04400638,17.18689205,15.30881601
ENSGMOG00000010532,1.279863229,1.427285153,1.014276679
ENSGMOG00000010533,6.938205927,12.58786211,8.763350507
ENSGMOG00000010534,23.23962179,26.64265618,20.92114697
ENSGMOG00000010535,48.97160883,44.68195464,46.56206141
ENSGMOG00000010536,52.74383729,60.6992658,52.40429508
ENSGMOG00000010537,0.134722445,0.099117024,0.121713201
ENSGMOG00000010538,25.61971833,27.05894769,24.76187466
ENSGMOG00000010539,6.174778738,6.323666163,5.950423183
ENSGMOG00000010540,40.10238118,49.41974841,45.31788202
ENSGMOG00000010541,26.29333055,24.14490717,24.93768261
ENSGMOG00000010542,230.7121874,216.98699,221.1934582
ENSGMOG00000010543,106.6103616,94.51799456,106.6072408
ENSGMOG00000010544,17.01993558,19.0106453,18.20288547
ENSGMOG00000010545,0,0,0
ENSGMOG00000010546,65.3852934,86.1723411,75.9760851
ENSGMOG00000010547,3.659959761,3.072627759,2.826451012
ENSGMOG00000010548,32.55792425,27.77259026,32.07819043
ENSGMOG00000010549,190.3852688,171.1949247,191.6577213
ENSGMOG00000010550,5.860426366,5.471259752,5.166049218
ENSGMOG00000010551,21.10651641,19.44676021,18.68973827
ENSGMOG00000010552,17.62618658,17.0084814,15.94442939
ENSGMOG00000010553,0.381713595,0.495585122,0.175807958
ENSGMOG00000010554,0.359259854,0.099117024,0.595042318
ENSGMOG00000010555,3.749774724,3.290685213,4.462817388
ENSGMOG00000010556,4.131488319,5.094615059,5.341857176
ENSGMOG00000010557,0.561343522,0.218057454,0.743802898
ENSGMOG00000010558,3.300699907,2.002163895,2.839974701
ENSGMOG00000010559,10.35117454,9.75311521,11.04885396
ENSGMOG00000010560,29.43685427,32.60950106,31.21267434
ENSGMOG00000010561,15.67271112,17.70230058,16.44480589
ENSGMOG00000010562,55.30356375,58.32045721,56.67778082
ENSGMOG00000010563,5.590981475,4.876557605,3.272732751
ENSGMOG00000010564,3.457876093,4.123268219,3.407969641
ENSGMOG00000010565,0.336806113,0.118940429,0.121713201
ENSGMOG00000010566,0.404167336,0.475761718,0.676184453
ENSGMOG00000010567,40.66372471,38.61599274,39.11050874
ENSGMOG00000010568,3.255792425,3.092451164,2.907593146
ENSGMOG00000010569,46.59151229,49.43957182,40.59811454
ENSGMOG00000010570,2.469911495,2.537395827,2.664166744
ENSGMOG00000010571,0.224537409,0.118940429,0.324568537
ENSGMOG00000010572,0,0,0
ENSGMOG00000010573,0.044907482,0.099117024,0.067618445
ENSGMOG00000010574,0.067361223,0.03964681,0.108189512
ENSGMOG00000010575,43.15608994,43.23484609,43.41104186
ENSGMOG00000010576,13.8988656,16.05695797,13.75359177
ENSGMOG00000010577,9.138672532,10.44693438,12.2254149
ENSGMOG00000010578,2.559726459,3.488919262,3.069877415
ENSGMOG00000010579,10.37362828,10.40728757,7.70850276
ENSGMOG00000010580,1.369678193,1.506578772,2.474835097
ENSGMOG00000010581,77.95938828,73.2474811,87.26836546
ENSGMOG00000010582,6.084963774,6.383136378,6.4237523
ENSGMOG00000010583,5.119452917,3.984504385,4.760338547
ENSGMOG00000010584,5.276629103,4.579206532,3.894822447
ENSGMOG00000010585,28.42643593,25.63166253,25.09996688
ENSGMOG00000010586,19.2877634,20.57669429,17.90536431
ENSGMOG00000010587,23.86832654,22.61850499,23.58531371
ENSGMOG00000010588,36.2627915,30.92451164,37.74461615
ENSGMOG00000010589,60.64755408,58.02310614,61.58687995
ENSGMOG00000010590,0,0,0.013523689
ENSGMOG00000010591,0.134722445,0,0.040571067
ENSGMOG00000010592,0.224537409,0.455938313,0.419234361
ENSGMOG00000010593,8.712051455,9.257530088,9.682961362
ENSGMOG00000010594,19.31021714,20.69563471,19.04135419
ENSGMOG00000010595,7.072928372,5.728964016,5.341857176
ENSGMOG00000010596,0.920603375,0.852406411,0.919610856
ENSGMOG00000010597,57.1447705,67.20134261,54.1082799
ENSGMOG00000010598,8.330337861,8.94035561,8.114213432
ENSGMOG00000010599,36.50978265,34.31431388,39.46212466
ENSGMOG00000010600,14.43775538,17.99965165,15.41700552
ENSGMOG00000010601,56.33643583,52.53202298,51.63344481
ENSGMOG00000010602,20.72480282,21.8652156,21.23219181
ENSGMOG00000010603,0.067361223,0.178410644,0.013523689
ENSGMOG00000010604,12.25974251,15.10543453,12.21189122
ENSGMOG00000010605,43.58271102,42.62032053,46.85958257
ENSGMOG00000010606,77.48785972,74.27829816,69.7957592
ENSGMOG00000010607,3.951858392,3.03298095,3.13749586
ENSGMOG00000010608,8.756958937,6.938191715,8.087166054
ENSGMOG00000010609,1.796299269,1.764283036,1.622842686
ENSGMOG00000010610,0.134722445,0.277527669,0.500376495
ENSGMOG00000010611,6.264593701,5.312672513,6.964699862
ENSGMOG00000010612,68.21446475,94.2602903,75.52980336
ENSGMOG00000010613,47.64683811,50.64879952,44.00608418
ENSGMOG00000010614,100.772389,115.8678016,95.09858142
ENSGMOG00000010615,47.06304085,40.8758609,44.18189214
ENSGMOG00000010616,0.067361223,0.178410644,0.135236891
ENSGMOG00000010617,8.330337861,9.435940732,8.087166054
ENSGMOG00000010618,21.39841504,23.64932204,18.527454
ENSGMOG00000010619,2.784263867,2.557219232,2.745308878
ENSGMOG00000010620,37.67737717,35.72177563,39.89488271
ENSGMOG00000010621,2.357642791,1.922870275,2.758832567
ENSGMOG00000010622,226.9399589,188.4016402,213.6472397
ENSGMOG00000010623,37.3630248,30.23069247,35.12102047
ENSGMOG00000010624,0,0.158587239,0.081142134
ENSGMOG00000010625,13.94377308,13.79708981,15.29529232
ENSGMOG00000010626,29.16740938,25.71095615,27.93994158
ENSGMOG00000010627,258.1731125,289.4613583,274.652601
ENSGMOG00000010628,14.90928393,17.02830481,14.44329991
ENSGMOG00000010629,4.064127096,3.825917146,3.921869825
ENSGMOG00000010630,2.222920346,1.248874509,1.731032199
ENSGMOG00000010631,0.044907482,0,0
ENSGMOG00000010632,115.5244967,138.5854237,117.2639078
ENSGMOG00000010633,12.61900237,11.77510251,11.17056716
ENSGMOG00000010634,14.10094926,20.12075597,14.80843951
ENSGMOG00000010635,8.03843923,5.808257635,5.936899494
ENSGMOG00000010636,34.7808446,31.00380526,33.70103312
ENSGMOG00000010637,0.965510857,0.93170003,1.663413754
ENSGMOG00000010638,99.80687814,103.3394097,98.57416951
ENSGMOG00000010639,5.141906658,4.817087391,4.530435833
ENSGMOG00000010640,0.022453741,0.03964681,0.067618445
ENSGMOG00000010641,7.072928372,4.539559722,6.586036569
ENSGMOG00000010642,0,0,0
ENSGMOG00000010643,0.224537409,0.118940429,0.229902714
ENSGMOG00000010644,6.960659668,9.951349259,7.749073828
ENSGMOG00000010645,9.071311309,8.722298156,7.492123736
ENSGMOG00000010646,1.504400638,1.784106441,1.447034729
ENSGMOG00000010647,32.04148821,30.13157545,32.06466675
ENSGMOG00000010648,1.526854379,1.288521318,1.731032199
ENSGMOG00000010649,8.262976638,8.643004536,8.966205842
ENSGMOG00000010650,0.808334671,1.328168128,1.419987351
ENSGMOG00000010651,0.022453741,0.019823405,0.027047378
ENSGMOG00000010652,11.29423165,9.356647112,11.03533027
ENSGMOG00000010653,1.751391787,2.200397944,1.703984821
ENSGMOG00000010654,168.4704177,180.313691,159.0115359
ENSGMOG00000010655,6.354408665,5.570376777,6.28851541
ENSGMOG00000010656,78.72281547,87.97627094,76.81455382
ENSGMOG00000010657,1093.991162,967.9966846,1079.920666
ENSGMOG00000010658,6.062510033,7.493247052,5.409475621
ENSGMOG00000010659,18.0752614,22.73744542,26.22243307
ENSGMOG00000010660,0.51643604,0.317174478,0.608566007
ENSGMOG00000010661,46.90586467,53.4042528,45.38550046
ENSGMOG00000010662,7.319919522,5.114438464,6.396704922
ENSGMOG00000010663,37.09357991,40.38027578,37.58233188
ENSGMOG00000010664,0.763427189,0.713642576,0.811421343
ENSGMOG00000010665,2.627087681,2.87439371,2.150266559
ENSGMOG00000010666,4.490748173,5.768610826,4.652149034
ENSGMOG00000010667,6.556492332,7.136425764,7.221649954
ENSGMOG00000010668,40.41673356,30.80557121,35.31035212
ENSGMOG00000010669,20.85952526,19.96216873,22.35465801
ENSGMOG00000010670,4.782646804,6.8787215,5.706996781
ENSGMOG00000010671,11.36159288,9.574704566,10.61609591
ENSGMOG00000010672,19.75929196,19.56570064,24.0856902
ENSGMOG00000010673,49.57785983,58.89533596,50.83554715
ENSGMOG00000010674,109.3721718,118.1673166,103.7672661
ENSGMOG00000010675,0.157176186,0.277527669,0.270473781
ENSGMOG00000010676,0.202083668,0.158587239,0.054094756
ENSGMOG00000010677,116.7594525,93.70523496,114.0452698
ENSGMOG00000010678,3.862043429,3.766446931,3.353874885
ENSGMOG00000010679,193.8880524,166.0804862,191.6577213
ENSGMOG00000010680,39.65330637,44.42425038,37.52823712
ENSGMOG00000010681,178.7317773,154.7414986,179.8515407
ENSGMOG00000010682,0.179629927,0.099117024,0.040571067
ENSGMOG00000010683,3.727320984,3.905210765,4.043583027
ENSGMOG00000010684,4.737739322,4.341325673,5.274238731
ENSGMOG00000010685,146.9148265,168.221414,146.2451734
ENSGMOG00000010686,85.90801255,101.6544203,89.62148736
ENSGMOG00000010687,19.08567973,21.52821772,23.24722148
ENSGMOG00000010688,32.8049154,33.36279045,36.17586822
ENSGMOG00000010689,0.718519708,2.438278803,3.029306348
ENSGMOG00000010690,20.275728,24.34314122,21.59733142
ENSGMOG00000010691,0.606251003,0.416291503,0.513900184
ENSGMOG00000010692,0.875695894,0.277527669,0.500376495
ENSGMOG00000010693,0.179629927,0.07929362,0.054094756
ENSGMOG00000010694,4.558109396,4.658500151,5.260715042
ENSGMOG00000010695,0.606251003,0.574878742,0.892563478
ENSGMOG00000010696,2.357642791,1.94269368,2.664166744
ENSGMOG00000010697,72.52558299,85.61728576,73.79877116
ENSGMOG00000010698,1.122687043,0.792936196,0.662660764
ENSGMOG00000010699,6.870844705,8.167242818,8.519924104
ENSGMOG00000010700,8.644690233,7.750951316,8.830968952
ENSGMOG00000010701,3.794682206,4.400795888,3.691967112
ENSGMOG00000010702,3.974312133,4.00432779,5.666425713
ENSGMOG00000010703,50.79036184,56.55617418,55.74464628
ENSGMOG00000010704,33.16417526,20.35863683,38.1773742
ENSGMOG00000010705,23.32943676,30.11175204,24.03159545
ENSGMOG00000010706,20.00628311,24.95766677,20.47486523
ENSGMOG00000010707,89.56797231,80.08655579,92.6507937
ENSGMOG00000010708,2.200466605,1.922870275,2.542453542
ENSGMOG00000010709,26.00143192,23.68896885,25.3298696
ENSGMOG00000010710,1.616669342,1.427285153,1.744555888
ENSGMOG00000010711,63.56654039,61.78955307,60.34270056
ENSGMOG00000010712,14.07849552,20.93351557,19.23068583
ENSGMOG00000010713,1.437039415,1.308344723,1.744555888
ENSGMOG00000010714,18.88359607,23.57002843,19.82572815
ENSGMOG00000010715,16.36877709,20.29916662,19.29830428
ENSGMOG00000010716,1.167594525,0.753289386,0.676184453
ENSGMOG00000010717,40.03501996,42.58067372,38.2990874
ENSGMOG00000010718,36.24033776,36.23718416,36.14882084
ENSGMOG00000010719,22.52110209,25.92901361,23.05788984
ENSGMOG00000010720,71.13345106,58.260987,69.32243009
ENSGMOG00000010721,4.6703781,5.352319323,6.220896965
ENSGMOG00000010722,0.404167336,0.277527669,0.43275805
ENSGMOG00000010723,1.459493156,1.94269368,1.960934913
ENSGMOG00000010724,65.56492332,66.96346175,62.6417277
ENSGMOG00000010725,3.031255017,2.95368733,3.164543238
ENSGMOG00000010726,0.606251003,0.396468098,0.71675552
ENSGMOG00000010727,13.4048833,13.04380042,12.88807567
ENSGMOG00000010728,380.7705376,463.6694406,376.2966479
ENSGMOG00000010729,155.8738691,136.0480278,155.8875637
ENSGMOG00000010730,4.198849542,2.636512852,4.097677783
ENSGMOG00000010731,121.4522843,122.9447572,125.1887896
ENSGMOG00000010732,6.983113409,6.680487451,7.397457912
ENSGMOG00000010733,85.57120643,90.79119444,82.0346978
ENSGMOG00000010734,20.00628311,22.04362625,20.92114697
ENSGMOG00000010735,3.412968611,3.369978833,3.191590617
ENSGMOG00000010736,30.94125491,26.7021264,33.24122769
ENSGMOG00000010737,0,0.03964681,0.108189512
ENSGMOG00000010738,60.17602552,66.48770003,60.59965065
ENSGMOG00000010739,681.2240441,717.884785,648.3662243
ENSGMOG00000010740,0.561343522,0.218057454,0.473329117
ENSGMOG00000010741,0.449074817,0.693819171,0.608566007
ENSGMOG00000010742,0.651158485,0.951523435,0.622089696
ENSGMOG00000010743,0,0,0.28399747
ENSGMOG00000010744,36.50978265,46.32729725,37.20366859
ENSGMOG00000010745,15.85234105,18.1978857,15.71452668
ENSGMOG00000010746,17.96299269,19.80358149,20.8805759
ENSGMOG00000010747,2.649541422,3.548389477,3.543206532
ENSGMOG00000010748,0.78588093,0.455938313,0.85199241
ENSGMOG00000010749,40.82090089,47.25899728,41.84229393
ENSGMOG00000010750,1.481946897,1.05064046,1.13598988
ENSGMOG00000010751,0.359259854,1.189404294,0.56799494
