	sample_13	sample_14	sample_15
ENSGMOG00000008430	22.29027881	14.45547216	17.01211382
ENSGMOG00000008431	5.542905832	5.31510397	5.51015238
ENSGMOG00000008432	38.52912831	37.68891906	40.7674211
ENSGMOG00000008433	10.32302646	7.972655955	8.862482849
ENSGMOG00000008434	2.525666572	2.979679498	3.853253413
ENSGMOG00000008435	0.627178947	0.281861574	0.366059074
ENSGMOG00000008436	0.610228165	0.543590179	0.693585614
ENSGMOG00000008437	0	0	0.019266267
ENSGMOG00000008438	53.92043869	53.3523694	46.54730122
ENSGMOG00000008439	3.610516643	3.462870768	3.044070196
ENSGMOG00000008440	1.406914936	1.46970678	0.751384415
ENSGMOG00000008441	108.8409735	115.0800541	105.8103387
ENSGMOG00000008442	1.322161024	1.42944084	1.618366433
ENSGMOG00000008443	15.57776899	15.46212064	15.23961725
ENSGMOG00000008444	56.22574509	50.23175911	54.23454178
ENSGMOG00000008445	181.864944	174.4320485	184.8405662
ENSGMOG00000008446	0.830588336	0.825451753	0.809183217
ENSGMOG00000008447	0.203409388	0.120797818	0.250461472
ENSGMOG00000008448	0.745834424	0.885850662	0.732118148
ENSGMOG00000008449	116.2145639	110.3890722	108.3727522
ENSGMOG00000008450	1.57642276	1.590504597	1.329372427
ENSGMOG00000008451	1.440816501	2.597153076	2.331218315
ENSGMOG00000008452	8.390637269	9.744357279	10.19185528
ENSGMOG00000008453	0.067803129	0.100664848	0
ENSGMOG00000008454	1.067899289	0.98651551	1.078910956
ENSGMOG00000008455	44.34324666	47.07088289	45.75738427
ENSGMOG00000008456	55.73417241	55.90925654	52.75103922
ENSGMOG00000008457	67.14204894	60.90223299	64.17593559
ENSGMOG00000008458	2.220552489	2.395823381	2.350484582
ENSGMOG00000008459	8.492341963	8.194118621	6.858791074
ENSGMOG00000008460	79.31271067	81.75998948	82.6522857
ENSGMOG00000008461	0.830588336	1.248244114	1.098177223
ENSGMOG00000008462	29.13839488	24.96488228	27.26176789
ENSGMOG00000008463	327.3874105	306.1620685	292.9243244
ENSGMOG00000008464	12.98429929	14.53600404	14.48823283
ENSGMOG00000008465	46.29258663	45.25891563	44.71700585
ENSGMOG00000008466	0.169507824	0.362393453	0.192662671
ENSGMOG00000008467	0.508523471	0.825451753	0.65505308
ENSGMOG00000008468	2.559568137	2.536754168	3.294531668
ENSGMOG00000008469	216.6479494	246.206085	216.8996346
ENSGMOG00000008470	120.9777337	111.7782471	119.9903113
ENSGMOG00000008471	6.288740256	5.355369909	6.858791074
ENSGMOG00000008472	446.9921309	385.6067664	362.2636196
ENSGMOG00000008473	0.033901565	0	0.019266267
ENSGMOG00000008474	8.238080228	8.959171465	9.305606991
ENSGMOG00000008475	0.169507824	0.4630583	0.269727739
ENSGMOG00000008476	5.644610527	8.818240678	7.976234564
ENSGMOG00000008477	0.186458606	0.100664848	0.192662671
ENSGMOG00000008478	1.406914936	1.207978175	2.138555644
ENSGMOG00000008479	37.17306572	39.25929069	39.70777642
ENSGMOG00000008480	36.05431408	45.64144205	44.23534918
ENSGMOG00000008481	15.86593229	14.73733374	17.80203077
ENSGMOG00000008482	3.01723926	3.543402647	2.75507619
ENSGMOG00000008483	4.152941679	4.207790643	4.431241424
ENSGMOG00000008484	31.0368825	29.23307184	30.7104297
ENSGMOG00000008485	1.152653201	0.744919875	0.635786813
ENSGMOG00000008486	46.08917724	49.00364797	51.941856
ENSGMOG00000008487	6.559952774	6.382151358	4.373442623
ENSGMOG00000008488	6.492149645	6.603614024	6.415666932
ENSGMOG00000008489	199.4768068	204.4100402	189.3103402
ENSGMOG00000008490	20.951167	23.47504254	23.06172167
ENSGMOG00000008491	18.39159886	17.77741214	18.95800679
ENSGMOG00000008492	109.8580205	115.180719	106.0993327
ENSGMOG00000008493	1760.287896	1983.641094	1784.422389
ENSGMOG00000008494	31.56235676	28.77001354	32.98384921
ENSGMOG00000008495	2.220552489	3.080344346	2.234886979
ENSGMOG00000008496	135.0807846	119.2073129	154.5732606
ENSGMOG00000008497	0.508523471	0.865717692	0.616520546
ENSGMOG00000008498	821.2145531	800.6076685	847.2148278
ENSGMOG00000008499	8.882209958	10.7912717	10.61571315
ENSGMOG00000008500	5.898872262	5.878827119	5.722081318
ENSGMOG00000008501	5.254742532	4.610450035	5.124827039
ENSGMOG00000008502	4.729268279	4.932577548	5.934010255
ENSGMOG00000008503	28.40951124	31.99128867	30.45996823
ENSGMOG00000008504	30.59616216	30.56184783	32.65632267
ENSGMOG00000008505	78.88894111	88.40386944	85.9275511
ENSGMOG00000008506	0.067803129	0.140930787	0.096331335
ENSGMOG00000008507	24.96850242	27.19964191	26.1443244
ENSGMOG00000008508	1.762881366	2.174360715	2.389017116
ENSGMOG00000008509	135.3689479	129.8173879	127.6775518
ENSGMOG00000008510	26.2398111	28.28682227	34.94900845
ENSGMOG00000008511	0	0	0
ENSGMOG00000008512	8.356735704	7.630395472	7.28264895
ENSGMOG00000008513	10.81459915	10.38861231	10.21112154
ENSGMOG00000008514	1.457767283	1.389174901	1.213774825
ENSGMOG00000008515	10.98410697	10.91206951	10.75057702
ENSGMOG00000008516	3.407107255	3.483003738	4.122981151
ENSGMOG00000008517	6.119232433	5.717763362	6.049607858
ENSGMOG00000008518	1.745930583	1.93276508	1.868827905
ENSGMOG00000008519	10.89935306	10.00608588	11.05883729
ENSGMOG00000008520	10.83154993	11.81805315	10.15332274
ENSGMOG00000008521	83.75381565	83.29009517	79.99354084
ENSGMOG00000008522	0.016950782	0.080531878	0.019266267
ENSGMOG00000008523	0.542425036	0.624122057	0.558721745
ENSGMOG00000008524	4.966579232	3.86553016	4.296377555
ENSGMOG00000008525	0.118655477	0.181196726	0.288994006
ENSGMOG00000008526	15.88288307	14.9587964	13.52491948
ENSGMOG00000008527	8.780505264	8.637043952	8.091832166
ENSGMOG00000008528	5.678512091	6.825076689	6.16520546
ENSGMOG00000008529	6.271789474	5.254705061	6.068874125
ENSGMOG00000008530	259.8385428	291.6663304	281.7884221
ENSGMOG00000008531	0.152557041	0.120797818	0.269727739
ENSGMOG00000008532	1.79678293	2.214626654	2.042224309
ENSGMOG00000008533	358.271736	353.6758767	344.5386539
ENSGMOG00000008534	234.6327295	229.052795	222.3519882
ENSGMOG00000008535	209.4438669	199.9405209	194.8397588
ENSGMOG00000008536	0.067803129	0.080531878	0
ENSGMOG00000008537	0.237310953	0.161063757	0.115597602
ENSGMOG00000008538	24.56168364	20.05243771	20.01765148
ENSGMOG00000008539	24.74814225	23.51530847	24.89201705
ENSGMOG00000008540	0.339015647	0.402659392	0.539455478
ENSGMOG00000008541	0.711932859	0.342260483	0.443124142
ENSGMOG00000008542	0.898391465	0.684520966	1.406437496
ENSGMOG00000008543	3.796975249	4.3688544	4.045916083
ENSGMOG00000008544	1.339111807	1.328775993	1.907360439
ENSGMOG00000008545	62.36192831	64.46576861	67.25853832
ENSGMOG00000008546	61.90425719	60.07678124	58.47312054
ENSGMOG00000008547	82.17739289	84.61887116	86.79453312
ENSGMOG00000008548	2.610420484	2.194493685	2.832141258
ENSGMOG00000008549	5.136087056	3.684333434	4.604637828
ENSGMOG00000008550	1.000096159	1.147579266	1.233041092
ENSGMOG00000008551	0.711932859	0.98651551	1.059644688
ENSGMOG00000008552	2.169700142	2.778349803	2.581679786
ENSGMOG00000008553	4.051236985	3.261541073	3.467928071
ENSGMOG00000008554	0.271212518	0.382526422	0.520189211
ENSGMOG00000008555	0.237310953	0.120797818	0.154130137
ENSGMOG00000008556	0.220360171	0.281861574	0.173396404
ENSGMOG00000008557	19.6968091	18.8645925	19.6515924
ENSGMOG00000008558	0.152557041	0.161063757	0.211928938
ENSGMOG00000008559	0.372917212	0.583856118	0.385325341
ENSGMOG00000008560	0.593277383	0.442925331	0.500922944
ENSGMOG00000008561	0.35596643	0.382526422	0.366059074
ENSGMOG00000008562	0.033901565	0.080531878	0.154130137
ENSGMOG00000008563	0.627178947	0.50332424	0.78991695
ENSGMOG00000008564	91.8732404	104.3089154	106.0030014
ENSGMOG00000008565	2.746026743	2.134094776	2.273419513
ENSGMOG00000008566	0.813637553	1.95289805	1.040378421
ENSGMOG00000008567	5.000480797	4.570184096	4.604637828
ENSGMOG00000008568	5.407299573	5.375502879	6.16520546
ENSGMOG00000008569	7.695655192	9.543027583	9.132210588
ENSGMOG00000008570	0.847539118	0.603989088	0.481656677
ENSGMOG00000008571	5.458151921	3.281674042	5.934010255
ENSGMOG00000008572	6.068380086	6.76467778	7.032187478
ENSGMOG00000008573	15.81507994	17.81767808	16.04880046
ENSGMOG00000008574	45.41114595	45.09785187	45.54545534
ENSGMOG00000008575	0.050852347	0	0.019266267
ENSGMOG00000008576	5.542905832	5.456034757	5.086294505
ENSGMOG00000008577	16.8151761	15.22052501	15.20108471
ENSGMOG00000008578	32.79976387	30.15918844	28.88013433
ENSGMOG00000008579	21.37493656	19.89137395	17.8405633
ENSGMOG00000008580	48.69959773	48.07753137	50.32348957
ENSGMOG00000008581	160.2018441	174.8749738	187.2295833
ENSGMOG00000008582	17.22199488	16.97209336	18.30295371
ENSGMOG00000008583	34.49484211	32.65567667	37.01049903
ENSGMOG00000008584	23.84975078	23.59584035	25.9131292
ENSGMOG00000008585	0.8644899	1.147579266	0.635786813
ENSGMOG00000008586	2.50871579	2.335424472	2.234886979
ENSGMOG00000008587	1.084850071	1.046914418	1.021112154
ENSGMOG00000008588	22.06991864	21.179884	21.38555644
ENSGMOG00000008589	36.44418208	34.36697908	31.78934065
ENSGMOG00000008590	43.6313138	53.1510397	51.11340652
ENSGMOG00000008591	41.08869645	43.97040557	44.79407092
ENSGMOG00000008592	0	0	0
ENSGMOG00000008593	9.746699858	10.56980903	8.804684048
ENSGMOG00000008594	135.2672432	125.9921237	122.7646537
ENSGMOG00000008595	1.983241536	0.664387996	0.886248285
ENSGMOG00000008596	0.152557041	0.040265939	0.038532534
ENSGMOG00000008597	0.169507824	0.422792361	0.597254279
ENSGMOG00000008598	118.384264	125.6095972	128.3133386
ENSGMOG00000008599	8.780505264	7.469331716	7.417512819
ENSGMOG00000008600	65.43001992	72.29749378	67.83652633
ENSGMOG00000008601	121.5879619	113.7915441	115.1159457
ENSGMOG00000008602	3.000288478	3.38233889	3.024803929
ENSGMOG00000008603	0.525474253	0.563723148	0.809183217
ENSGMOG00000008604	16.84907767	17.29422087	18.78461039
ENSGMOG00000008605	0.152557041	0.161063757	0.192662671
ENSGMOG00000008606	0.237310953	0.221462665	0.346792807
ENSGMOG00000008607	30.22324495	32.61541073	34.46735178
ENSGMOG00000008608	9.933158464	8.798107708	7.899169496
ENSGMOG00000008609	3.491861167	3.764865312	4.084448617
ENSGMOG00000008610	74.27832831	84.6591371	93.47992779
ENSGMOG00000008611	0.949243812	0.704653935	0.847715751
ENSGMOG00000008612	0.694982077	1.44957381	1.907360439
ENSGMOG00000008613	5.983626174	4.811779731	5.722081318
ENSGMOG00000008614	162.1850856	164.5668934	159.5824901
ENSGMOG00000008615	0.745834424	0.583856118	0.712851881
ENSGMOG00000008616	8.424538834	8.918905526	9.90286127
ENSGMOG00000008617	2.79687909	3.462870768	2.793608724
ENSGMOG00000008618	67.98958805	76.08249206	75.69716329
ENSGMOG00000008619	0.389867994	0.603989088	0.78991695
ENSGMOG00000008620	19.01877781	18.01900778	18.61121398
ENSGMOG00000008621	0.830588336	1.147579266	1.059644688
ENSGMOG00000008622	0.084753912	0.100664848	0.057798801
ENSGMOG00000008623	2.186650925	1.369041932	1.77249657
ENSGMOG00000008624	107.7561235	113.3888847	126.7142385
ENSGMOG00000008625	6.882017639	7.75119329	9.190009389
ENSGMOG00000008626	30.32494965	23.59584035	24.98834838
ENSGMOG00000008627	22.01906629	24.09916459	21.46262151
ENSGMOG00000008628	36.07126487	32.93753824	33.29210948
ENSGMOG00000008629	207.6979363	183.371087	183.5689926
ENSGMOG00000008630	13.61147824	12.50257411	11.92581931
ENSGMOG00000008631	15.86593229	20.53562898	19.84425507
ENSGMOG00000008632	6.085330868	7.227736081	5.664282516
ENSGMOG00000008633	0	0.02013297	0
ENSGMOG00000008634	8.407588052	9.160501161	7.667974291
ENSGMOG00000008635	31.54540598	34.30658017	36.41324475
ENSGMOG00000008636	22.17162333	23.51530847	22.23327219
ENSGMOG00000008637	154.9471016	151.8831225	142.0309208
ENSGMOG00000008638	4.830972973	3.986327978	4.758767965
ENSGMOG00000008639	3.559664296	3.724599373	3.718389543
ENSGMOG00000008640	6.085330868	5.496300696	5.009229436
ENSGMOG00000008641	15.79812916	17.35461978	15.31668231
ENSGMOG00000008642	19.03572859	19.34778377	20.11398281
ENSGMOG00000008643	19.84936615	19.36791674	20.17178161
ENSGMOG00000008644	39.42751977	37.76945094	32.98384921
ENSGMOG00000008645	2.15274936	3.442737799	2.986271395
ENSGMOG00000008646	19.32389189	18.68339577	21.52042031
ENSGMOG00000008647	13.69623215	14.37494028	14.08364122
ENSGMOG00000008648	219.7499425	189.3707119	206.6499805
ENSGMOG00000008649	4.59366202	2.778349803	3.525726872
ENSGMOG00000008650	0.389867994	0.382526422	0.481656677
ENSGMOG00000008651	7.03457468	6.684145902	6.569797068
ENSGMOG00000008652	14.06914936	18.11967263	16.35706074
ENSGMOG00000008653	233.4292239	206.9870603	199.3673316
ENSGMOG00000008654	116.2654162	100.5239171	95.42582076
ENSGMOG00000008655	10.25522333	12.09991472	11.65609157
ENSGMOG00000008656	28.93498549	33.84352187	34.75634578
ENSGMOG00000008657	35.93565861	37.89024876	37.4921557
ENSGMOG00000008658	16.56091437	16.46876912	15.85613779
ENSGMOG00000008659	31.12163642	32.85700636	33.65816856
ENSGMOG00000008660	4.491957326	4.932577548	4.084448617
ENSGMOG00000008661	14.76413144	15.4218547	13.92951109
ENSGMOG00000008662	20.34093883	21.09935212	22.79199394
ENSGMOG00000008663	550.8156729	502.0357296	499.7669676
ENSGMOG00000008664	32.46074822	38.23250924	40.57475843
ENSGMOG00000008665	11.57738435	14.19374356	14.64236297
ENSGMOG00000008666	34.69825149	38.47410488	37.64628584
ENSGMOG00000008667	0.389867994	0.241595635	0.308260273
ENSGMOG00000008668	0.678031294	0.583856118	0.481656677
ENSGMOG00000008669	22.01906629	24.26022835	21.84794685
ENSGMOG00000008670	21.30713343	21.86440497	21.73234925
ENSGMOG00000008671	0.220360171	0.201329696	0.308260273
ENSGMOG00000008672	1.271308677	0.926116601	1.560567632
ENSGMOG00000008673	57.17498891	60.13718015	54.40793819
ENSGMOG00000008674	0.542425036	0.382526422	0.597254279
ENSGMOG00000008675	17.57796131	15.82451409	18.47635011
ENSGMOG00000008676	60.2600313	63.21752449	64.23373439
ENSGMOG00000008677	2.491765007	2.677684955	2.851407525
ENSGMOG00000008678	91.63592945	90.53796422	83.71193039
ENSGMOG00000008679	0.084753912	0.040265939	0.096331335
ENSGMOG00000008680	11.64518748	12.86496756	12.19554705
ENSGMOG00000008681	5.88192148	7.026406385	6.82025854
ENSGMOG00000008682	0.067803129	0	0.019266267
ENSGMOG00000008683	16.08629246	14.77759967	15.23961725
ENSGMOG00000008684	0.220360171	0.241595635	0.269727739
ENSGMOG00000008685	32.71500996	29.77666202	29.74711634
ENSGMOG00000008686	0	0	0.019266267
ENSGMOG00000008687	2.305306401	1.872366171	1.811029104
ENSGMOG00000008688	181.4920267	171.0094436	155.8063017
ENSGMOG00000008689	3.796975249	3.019945438	3.275265401
ENSGMOG00000008690	0.033901565	0.060398909	0
ENSGMOG00000008691	19.93412006	23.01198423	25.06541345
ENSGMOG00000008692	789.8895073	717.6397008	858.0617362
ENSGMOG00000008693	29.10449332	24.72328665	26.68377988
ENSGMOG00000008694	36.24077269	34.76963847	35.19946992
ENSGMOG00000008695	0.016950782	0.080531878	0.038532534
ENSGMOG00000008696	4.898776103	4.288322521	5.086294505
ENSGMOG00000008697	148.2006902	150.3731498	147.887866
ENSGMOG00000008698	0.050852347	0.060398909	0.038532534
ENSGMOG00000008699	13.95049388	19.66991128	19.4203972
ENSGMOG00000008700	0.610228165	0.50332424	0.288994006
ENSGMOG00000008701	2.542617354	2.194493685	2.003691775
ENSGMOG00000008702	381.4604063	426.4565617	425.2065141
ENSGMOG00000008703	1.28825946	1.348908962	1.560567632
ENSGMOG00000008704	1.118751636	0.603989088	1.233041092
ENSGMOG00000008705	126.639295	119.9522328	118.6802051
ENSGMOG00000008706	6.695559033	6.422417297	6.878057341
ENSGMOG00000008707	40.88528706	40.89006123	43.11790569
ENSGMOG00000008708	0	0	0
ENSGMOG00000008709	0.084753912	0	0
ENSGMOG00000008710	1.305210242	1.530105688	1.714697769
ENSGMOG00000008711	4.034286202	3.241408103	4.989963169
ENSGMOG00000008712	0.033901565	0	0
ENSGMOG00000008713	16.12019403	18.80419359	18.57268145
ENSGMOG00000008714	12.13676017	12.74416975	11.75242291
ENSGMOG00000008715	39.46142134	44.93678811	44.71700585
ENSGMOG00000008716	18.30684495	18.05927372	18.18735611
ENSGMOG00000008717	6.45824808	7.24786905	7.051453745
ENSGMOG00000008718	13.84878919	14.15347762	12.46527479
ENSGMOG00000008719	51.75073855	48.7821853	49.28311115
ENSGMOG00000008720	4.000384637	3.704466403	3.795454611
ENSGMOG00000008721	2.254454054	2.113961806	2.254153246
ENSGMOG00000008722	38.7325377	35.75615398	34.33248791
ENSGMOG00000008723	0.915342248	1.087180358	0.78991695
ENSGMOG00000008724	23.47683357	26.57551985	30.61409836
ENSGMOG00000008725	525.8132689	461.7697904	440.4075988
ENSGMOG00000008726	0.745834424	1.610637567	1.021112154
ENSGMOG00000008727	20.25618492	20.23363443	19.34333213
ENSGMOG00000008728	66.51486999	65.81467757	63.27042103
ENSGMOG00000008729	71.53230157	74.69331716	78.12471294
ENSGMOG00000008730	0.067803129	0.382526422	0.154130137
ENSGMOG00000008731	32.13868336	33.66232514	32.46366
ENSGMOG00000008732	66.3114606	75.90129533	75.11917528
ENSGMOG00000008733	0.067803129	0.442925331	0.134863869
ENSGMOG00000008734	0.135606259	0.98651551	0.46239041
ENSGMOG00000008735	4.780120626	4.8319127	5.471619846
ENSGMOG00000008736	1.203505548	1.409307871	1.753230303
ENSGMOG00000008737	19.93412006	18.6632628	17.70569943
ENSGMOG00000008738	12.39102191	14.71720077	15.39374738
ENSGMOG00000008739	270.4666834	294.2634834	292.9435907
ENSGMOG00000008740	2.118847795	1.93276508	1.96515924
ENSGMOG00000008741	24.42607738	26.43458906	26.87644255
ENSGMOG00000008742	15.96763698	18.07940669	19.22773453
ENSGMOG00000008743	21.98516472	25.22661089	23.11952048
ENSGMOG00000008744	143.7256836	142.4608928	140.6822821
ENSGMOG00000008745	17.2050441	17.79754511	17.49377049
ENSGMOG00000008746	0.627178947	0.48319127	0.539455478
ENSGMOG00000008747	121.0794384	132.8373333	126.4445107
ENSGMOG00000008748	14.83193457	15.05946125	18.51488265
ENSGMOG00000008749	36.34247738	28.48815196	30.53703329
ENSGMOG00000008750	5.373398009	7.388799837	6.62759587
ENSGMOG00000008751	5.271693315	4.34872143	4.431241424
ENSGMOG00000008752	15.71337525	14.99906234	15.31668231
ENSGMOG00000008753	22.42588506	21.42147964	19.76719001
ENSGMOG00000008754	8.492341963	9.865155096	9.979926339
ENSGMOG00000008755	4.186843243	4.3688544	3.988117282
ENSGMOG00000008756	6.373494168	7.006273415	8.1303647
ENSGMOG00000008757	30.32494965	35.57495726	32.67558894
ENSGMOG00000008758	0.135606259	0.181196726	0.192662671
ENSGMOG00000008759	0.762785206	0.905983631	0.809183217
ENSGMOG00000008760	1.118751636	0.98651551	0.944047086
ENSGMOG00000008761	142.217064	136.360603	132.3977873
ENSGMOG00000008762	0.067803129	0	0
ENSGMOG00000008763	29.42655818	28.64921572	33.02238175
ENSGMOG00000008764	40.58017297	34.26631423	36.20131581
ENSGMOG00000008765	5.678512091	6.78481075	6.723927205
ENSGMOG00000008766	22.54454054	22.08586763	20.55710696
ENSGMOG00000008767	0	0.040265939	0
ENSGMOG00000008768	2.339207966	3.201142164	2.870673792
ENSGMOG00000008769	7.67870441	8.335049408	9.517535929
ENSGMOG00000008770	7.458344239	8.576645043	6.781726006
ENSGMOG00000008771	0	0.100664848	0.154130137
ENSGMOG00000008772	108.1459915	101.4701667	101.6102925
ENSGMOG00000008773	127.5715881	121.4622055	107.8140305
ENSGMOG00000008774	10.01791238	9.502761644	8.823950315
ENSGMOG00000008775	255.7703551	235.1329518	241.3292612
ENSGMOG00000008776	1619.613353	1716.053795	1654.779678
ENSGMOG00000008777	20.20533258	22.3073303	25.39293999
ENSGMOG00000008778	1769.966793	1770.936271	1858.674582
ENSGMOG00000008779	5.186939403	5.697630392	6.589063335
ENSGMOG00000008780	0.847539118	0.4630583	0.65505308
ENSGMOG00000008781	1.678127454	2.838748711	2.061490576
ENSGMOG00000008782	0.694982077	0.805318783	1.098177223
ENSGMOG00000008783	15.0861963	15.09972719	14.58456417
ENSGMOG00000008784	2.830780654	2.838748711	2.562413519
ENSGMOG00000008785	25.64653371	26.19299343	26.39478588
ENSGMOG00000008786	47.03842105	41.91684267	38.26280639
ENSGMOG00000008787	253.0412791	221.8854578	210.291305
ENSGMOG00000008788	10.03486316	9.22090007	9.479003395
ENSGMOG00000008789	2.610420484	2.275025563	2.485348451
ENSGMOG00000008790	2.169700142	1.590504597	2.10002311
ENSGMOG00000008791	0.016950782	0.02013297	0.019266267
ENSGMOG00000008792	33.24048421	29.81692795	34.00496137
ENSGMOG00000008793	19.64595676	17.2740879	23.75530729
ENSGMOG00000008794	56.46305605	56.29178296	62.51903662
ENSGMOG00000008795	0.152557041	0.140930787	0.154130137
ENSGMOG00000008796	6.74641138	6.442550267	6.511998267
ENSGMOG00000008797	25.61263215	22.73012266	20.78830216
ENSGMOG00000008798	36.47808364	42.05777346	42.058261
ENSGMOG00000008799	17.47625662	18.56259796	16.78091861
ENSGMOG00000008800	32.37599431	34.42737799	31.69300932
ENSGMOG00000008801	47.61474765	46.68835647	44.87113599
ENSGMOG00000008802	7.695655192	8.153852682	10.23038781
ENSGMOG00000008803	34.46094054	37.064797	38.05087745
ENSGMOG00000008804	11.61128592	9.059836313	9.38267206
ENSGMOG00000008805	1.339111807	1.42944084	1.271573626
ENSGMOG00000008806	7.271885633	5.939226027	5.818412653
ENSGMOG00000008807	5.339496444	4.791646761	4.951430635
ENSGMOG00000008808	3.237599431	3.462870768	3.217466599
ENSGMOG00000008809	38.76643926	34.30658017	33.11871308
ENSGMOG00000008810	0.305114083	0.724786905	0.385325341
ENSGMOG00000008811	2.79687909	2.073695867	2.446815917
ENSGMOG00000008812	6.81421451	6.966007476	9.305606991
ENSGMOG00000008813	3.915630726	2.053562898	2.581679786
ENSGMOG00000008814	1.491668848	0.96638254	1.213774825
ENSGMOG00000008815	10.28912489	11.39526078	10.19185528
ENSGMOG00000008816	93.9920882	97.16171121	91.03311187
ENSGMOG00000008817	0.305114083	0.362393453	0.288994006
ENSGMOG00000008818	9.153422475	7.348533898	7.687240558
ENSGMOG00000008819	5.932773827	19.9920388	16.2029306
ENSGMOG00000008820	1.745930583	1.671036475	2.080756843
ENSGMOG00000008821	32.08783101	30.5819808	30.57556583
ENSGMOG00000008822	1.000096159	0.845584723	1.040378421
ENSGMOG00000008823	0.254261735	0.181196726	0.211928938
ENSGMOG00000008824	1.57642276	1.570371628	1.502768831
ENSGMOG00000008825	55.56466458	52.62758249	55.79510941
ENSGMOG00000008826	0.016950782	0.140930787	0.115597602
ENSGMOG00000008827	42.42780825	48.70165342	44.60140825
ENSGMOG00000008828	0.203409388	0.261728605	0.134863869
ENSGMOG00000008829	9.170373258	7.831725168	7.976234564
ENSGMOG00000008830	6.136183215	6.825076689	7.359714018
ENSGMOG00000008831	4.475006544	3.543402647	4.411975157
ENSGMOG00000008832	5.203890185	5.254705061	5.04776197
ENSGMOG00000008833	1.457767283	1.207978175	1.040378421
ENSGMOG00000008834	33.81681081	31.85035788	29.34252474
ENSGMOG00000008835	0.339015647	0.48319127	0.616520546
ENSGMOG00000008836	3.390156472	2.858881681	3.275265401
ENSGMOG00000008837	0.508523471	0.442925331	0.577988012
ENSGMOG00000008838	48.54704068	51.05721087	51.84552467
ENSGMOG00000008839	1.084850071	0.744919875	0.905514552
ENSGMOG00000008840	0.322064865	0.301994544	0.115597602
ENSGMOG00000008841	5.678512091	6.100289784	6.184471727
ENSGMOG00000008842	39.58007682	36.86346731	35.23800246
ENSGMOG00000008843	149.6754083	146.8096142	142.5318437
ENSGMOG00000008844	0.694982077	1.046914418	0.809183217
ENSGMOG00000008845	0.033901565	0.281861574	0.211928938
ENSGMOG00000008846	2.457863442	2.818615742	2.003691775
ENSGMOG00000008847	2.932485349	1.93276508	2.485348451
ENSGMOG00000008848	10.86545149	9.462495705	11.55976024
ENSGMOG00000008849	17.56101053	20.35443225	20.07545028
ENSGMOG00000008850	42.46170982	53.71476285	58.434588
ENSGMOG00000008851	0	0	0
ENSGMOG00000008852	43.0549872	38.95729615	40.92155124
ENSGMOG00000008853	4.458055761	3.986327978	4.238578754
ENSGMOG00000008854	104.908392	96.23559461	98.56622229
ENSGMOG00000008855	0.542425036	0.684520966	0.886248285
ENSGMOG00000008856	39.93604324	40.48740183	39.90043909
ENSGMOG00000008857	61.03976729	60.9626319	64.6961248
ENSGMOG00000008858	16.66261906	20.2537674	18.90020799
ENSGMOG00000008859	4.203794026	4.248056582	3.564259407
ENSGMOG00000008860	0.135606259	0.261728605	0.211928938
ENSGMOG00000008861	2.000192319	1.530105688	2.061490576
ENSGMOG00000008862	0.101704694	0.040265939	0.077065068
ENSGMOG00000008863	14.95059004	13.97228089	16.10659926
ENSGMOG00000008864	30.57921138	30.40078407	32.4058612
ENSGMOG00000008865	186.4416552	185.2837191	186.6708616
ENSGMOG00000008866	1.050948506	1.711302415	1.078910956
ENSGMOG00000008867	1.322161024	0.96638254	0.847715751
ENSGMOG00000008868	0.084753912	0.161063757	0.154130137
ENSGMOG00000008869	2.661272831	2.879014651	2.716543656
ENSGMOG00000008870	0.35596643	0.261728605	0.308260273
ENSGMOG00000008871	25.40922276	25.68966919	29.45812234
ENSGMOG00000008872	16.67956984	17.13315712	16.80018488
ENSGMOG00000008873	28.52816672	25.66953622	27.22323536
ENSGMOG00000008874	17.28979801	24.68302071	31.80860692
ENSGMOG00000008875	37.22391807	34.70923956	38.33987145
ENSGMOG00000008876	31.12163642	29.49480044	30.36363689
ENSGMOG00000008877	0	0	0.038532534
ENSGMOG00000008878	28.7315761	25.85073295	27.4351643
ENSGMOG00000008879	23.30732575	21.96506982	25.02688091
ENSGMOG00000008880	454.7386384	385.8282291	383.5143122
ENSGMOG00000008881	49.81834936	49.86936566	47.91520619
ENSGMOG00000008882	6.865066857	6.664012932	7.14778508
ENSGMOG00000008883	42.4786606	45.84277174	45.91151441
ENSGMOG00000008884	9.526339687	11.77778721	10.42305048
ENSGMOG00000008885	0.067803129	0.060398909	0.077065068
ENSGMOG00000008886	13.08600398	13.00589835	12.56160612
ENSGMOG00000008887	38.41047283	34.91056926	36.25911461
ENSGMOG00000008888	44.76701622	51.64106698	54.61986712
ENSGMOG00000008889	3.068091608	2.677684955	3.024803929
ENSGMOG00000008890	4.119040114	3.644067495	3.487194338
ENSGMOG00000008891	28.76547767	29.33373668	33.19577815
ENSGMOG00000008892	21.71395221	22.12613357	20.59563949
ENSGMOG00000008893	12.73003755	11.91871799	13.0432628
ENSGMOG00000008894	9.54329047	9.482628674	8.303761104
ENSGMOG00000008895	14.01829701	13.69041932	15.12401964
ENSGMOG00000008896	0	0	0.019266267
ENSGMOG00000008897	53.83568478	52.66784843	53.32902723
ENSGMOG00000008898	0.067803129	0.100664848	0.057798801
ENSGMOG00000008899	43.0549872	40.99072607	45.60325414
ENSGMOG00000008900	2.457863442	1.691169445	1.984425507
